"Step","chocolate-eon-503 - position_x","chocolate-eon-503 - position_x__MIN","chocolate-eon-503 - position_x__MAX","kind-glitter-492 - position_x","kind-glitter-492 - position_x__MIN","kind-glitter-492 - position_x__MAX","restful-moon-491 - position_x","restful-moon-491 - position_x__MIN","restful-moon-491 - position_x__MAX"
"86","-0.8167315643947465","-0.8167315643947465","-0.8167315643947465","-0.901844943707883","-0.901844943707883","-0.901844943707883","-0.938271848069788","-0.938271848069788","-0.938271848069788"
"87","-0.8478014486364894","-0.8478014486364894","-0.8478014486364894","-0.9342723756370725","-0.9342723756370725","-0.9342723756370725","-0.9726171615996927","-0.9726171615996927","-0.9726171615996927"
"88","-0.8790730965913792","-0.8790730965913792","-0.8790730965913792","-0.9667691366298442","-0.9667691366298442","-0.9667691366298442","-1.0072316670473183","-1.0072316670473183","-1.0072316670473183"
"89","-0.9104898358347537","-0.9104898358347537","-0.9104898358347537","-0.9992601347593748","-0.9992601347593748","-0.9992601347593748","-1.0420910524946105","-1.0420910524946105","-1.0420910524946105"
"90","-0.9420580416094062","-0.9420580416094062","-0.9420580416094062","-1.031769615474284","-1.031769615474284","-1.031769615474284","-1.077167039591921","-1.077167039591921","-1.077167039591921"
"91","-0.9737282216496685","-0.9737282216496685","-0.9737282216496685","-1.0643083473587285","-1.0643083473587285","-1.0643083473587285","-1.1124252786953066","-1.1124252786953066","-1.1124252786953066"
"92","-1.0055644988778571","-1.0055644988778571","-1.0055644988778571","-1.0968829131132312","-1.0968829131132312","-1.0968829131132312","-1.1478230904089133","-1.1478230904089133","-1.1478230904089133"
"93","-1.0376251754271388","-1.0376251754271388","-1.0376251754271388","-1.1294992402541764","-1.1294992402541764","-1.1294992402541764","-1.1833118821770077","-1.1833118821770077","-1.1833118821770077"
"94","-1.069854991337774","-1.069854991337774","-1.069854991337774","-1.1621672947823063","-1.1621672947823063","-1.1621672947823063","-1.2188340691613728","-1.2188340691613728","-1.2188340691613728"
"95","-1.1023165125590622","-1.1023165125590622","-1.1023165125590622","-1.1949049742837416","-1.1949049742837416","-1.1949049742837416","-1.254321742507837","-1.254321742507837","-1.254321742507837"
"96","-1.134957773195832","-1.134957773195832","-1.134957773195832","-1.2277388963489213","-1.2277388963489213","-1.2277388963489213","-1.2898029223788725","-1.2898029223788725","-1.2898029223788725"
"97","-1.167843269983498","-1.167843269983498","-1.167843269983498","-1.2607058982451793","-1.2607058982451793","-1.2607058982451793","-1.3252926750847323","-1.3252926750847323","-1.3252926750847323"
"98","-1.2009211889733318","-1.2009211889733318","-1.2009211889733318","-1.2938532772547364","-1.2938532772547364","-1.2938532772547364","-1.3607994630756919","-1.3607994630756919","-1.3607994630756919"
"99","-1.234255776101574","-1.234255776101574","-1.234255776101574","-1.3272400344866657","-1.3272400344866657","-1.3272400344866657","-1.3963314650330787","-1.3963314650330787","-1.3963314650330787"
"100","-1.2677942364202675","-1.2677942364202675","-1.2677942364202675","-1.3609363926747868","-1.3609363926747868","-1.3609363926747868","-1.4319002659009055","-1.4319002659009055","-1.4319002659009055"
"101","-1.3016004407466086","-1.3016004407466086","-1.3016004407466086","-1.3950233550160385","-1.3950233550160385","-1.3950233550160385","-1.4675235796949981","-1.4675235796949981","-1.4675235796949981"
"102","-1.3356209175546614","-1.3356209175546614","-1.3356209175546614","-1.4294793567562445","-1.4294793567562445","-1.4294793567562445","-1.5032285461377135","-1.5032285461377135","-1.5032285461377135"
"103","-1.3698049457430335","-1.3698049457430335","-1.3698049457430335","-1.4642962041243721","-1.4642962041243721","-1.4642962041243721","-1.5390519784590801","-1.5390519784590801","-1.5390519784590801"
"104","-1.4042151820060231","-1.4042151820060231","-1.4042151820060231","-1.4994721256966994","-1.4994721256966994","-1.4994721256966994","-1.575041598687336","-1.575041598687336","-1.575041598687336"
"105","-1.438792647651154","-1.438792647651154","-1.438792647651154","-1.5350054408193443","-1.5350054408193443","-1.5350054408193443","-1.6112571297648304","-1.6112571297648304","-1.6112571297648304"
"106","-1.4734795794149667","-1.4734795794149667","-1.4734795794149667","-1.570889023253737","-1.570889023253737","-1.570889023253737","-1.6477691139332575","-1.6477691139332575","-1.6477691139332575"
"107","-1.5083300934155817","-1.5083300934155817","-1.5083300934155817","-1.6071092517508436","-1.6071092517508436","-1.6071092517508436","-1.6845492042533545","-1.6845492042533545","-1.6845492042533545"
"108","-1.5432752096906595","-1.5432752096906595","-1.5432752096906595","-1.643642903933853","-1.643642903933853","-1.643642903933853","-1.7215828463444178","-1.7215828463444178","-1.7215828463444178"
"109","-1.578361030278155","-1.578361030278155","-1.578361030278155","-1.6804555513822284","-1.6804555513822284","-1.6804555513822284","-1.7588623979663807","-1.7588623979663807","-1.7588623979663807"
"110","-1.6136275285960313","-1.6136275285960313","-1.6136275285960313","-1.717500439330465","-1.717500439330465","-1.717500439330465","-1.79638081489012","-1.79638081489012","-1.79638081489012"
"111","-1.6489982139959902","-1.6489982139959902","-1.6489982139959902","-1.7547192154362141","-1.7547192154362141","-1.7547192154362141","-1.8341270418721254","-1.8341270418721254","-1.8341270418721254"
"112","-1.6845182108138472","-1.6845182108138472","-1.6845182108138472","-1.792041840730139","-1.792041840730139","-1.792041840730139","-1.872083229420545","-1.872083229420545","-1.872083229420545"
"113","-1.720230464039765","-1.720230464039765","-1.720230464039765","-1.8293867051053954","-1.8293867051053954","-1.8293867051053954","-1.9102221684002911","-1.9102221684002911","-1.9102221684002911"
"114","-1.7561798034776328","-1.7561798034776328","-1.7561798034776328","-1.866658353625493","-1.866658353625493","-1.866658353625493","-1.9485050092726035","-1.9485050092726035","-1.9485050092726035"
"115","-1.7923000209881201","-1.7923000209881201","-1.7923000209881201","-1.9038635847113072","-1.9038635847113072","-1.9038635847113072","-1.9868830431143696","-1.9868830431143696","-1.9868830431143696"
"116","-1.828537137409209","-1.828537137409209","-1.828537137409209","-1.9409935160786196","-1.9409935160786196","-1.9409935160786196","-2.025296138397376","-2.025296138397376","-2.025296138397376"
"117","-1.8649598482335499","-1.8649598482335499","-1.8649598482335499","-1.978033804471995","-1.978033804471995","-1.978033804471995","-2.0636707588152072","-2.0636707588152072","-2.0636707588152072"
"118","-1.901515411320053","-1.901515411320053","-1.901515411320053","-2.0149678019447053","-2.0149678019447053","-2.0149678019447053","-2.1020331329130086","-2.1020331329130086","-2.1020331329130086"
"119","-1.9382739670033846","-1.9382739670033846","-1.9382739670033846","-2.051783622357782","-2.051783622357782","-2.051783622357782","-2.14039311818353","-2.14039311818353","-2.14039311818353"
"120","-1.9753001184234495","-1.9753001184234495","-1.9753001184234495","-2.0884773330633384","-2.0884773330633384","-2.0884773330633384","-2.178751980112912","-2.178751980112912","-2.178751980112912"
"121","-2.0125416347174654","-2.0125416347174654","-2.0125416347174654","-2.12505611691071","-2.12505611691071","-2.12505611691071","-2.217109171782466","-2.217109171782466","-2.217109171782466"
"122","-2.0500699906404707","-2.0500699906404707","-2.0500699906404707","-2.1615406858303787","-2.1615406858303787","-2.1615406858303787","-2.255466845462635","-2.255466845462635","-2.255466845462635"
"123","-2.087837011732753","-2.087837011732753","-2.087837011732753","-2.197965179578408","-2.197965179578408","-2.197965179578408","-2.2938333881999204","-2.2938333881999204","-2.2938333881999204"
"124","-2.125917077750613","-2.125917077750613","-2.125917077750613","-2.234379115363155","-2.234379115363155","-2.234379115363155","-2.332226386504562","-2.332226386504562","-2.332226386504562"
"125","-2.1642635195632494","-2.1642635195632494","-2.1642635195632494","-2.2708465800228668","-2.2708465800228668","-2.2708465800228668","-2.370674938027327","-2.370674938027327","-2.370674938027327"
"126","-2.202834159617855","-2.202834159617855","-2.202834159617855","-2.307446768773236","-2.307446768773236","-2.307446768773236","-2.4092210714571585","-2.4092210714571585","-2.4092210714571585"
"127","-2.2415873444363252","-2.2415873444363252","-2.2415873444363252","-2.3442730903184636","-2.3442730903184636","-2.3442730903184636","-2.4479207087990678","-2.4479207087990678","-2.4479207087990678"
"128","-2.2804781560766956","-2.2804781560766956","-2.2804781560766956","-2.3814324999451224","-2.3814324999451224","-2.3814324999451224","-2.4868428702797556","-2.4868428702797556","-2.4868428702797556"
"129","-2.31945449702914","-2.31945449702914","-2.31945449702914","-2.4189244320554684","-2.4189244320554684","-2.4189244320554684","-2.5260697105940677","-2.5260697105940677","-2.5260697105940677"
"130","-2.358573571621084","-2.358573571621084","-2.358573571621084","-2.4567641128497764","-2.4567641128497764","-2.4567641128497764","-2.565580941091606","-2.565580941091606","-2.565580941091606"
"131","-2.39776012012107","-2.39776012012107","-2.39776012012107","-2.4949751968868004","-2.4949751968868004","-2.4949751968868004","-2.6053734485257127","-2.6053734485257127","-2.6053734485257127"
"132","-2.4369360357963776","-2.4369360357963776","-2.4369360357963776","-2.533581070150314","-2.533581070150314","-2.533581070150314","-2.6454528076584842","-2.6454528076584842","-2.6454528076584842"
"133","-2.4761365278669643","-2.4761365278669643","-2.4761365278669643","-2.57259958783755","-2.57259958783755","-2.57259958783755","-2.6858267624781256","-2.6858267624781256","-2.6858267624781256"
"134","-2.51538402288436","-2.51538402288436","-2.51538402288436","-2.612039730314937","-2.612039730314937","-2.612039730314937","-2.726499103842392","-2.726499103842392","-2.726499103842392"
"135","-2.554695370736211","-2.554695370736211","-2.554695370736211","-2.651899925995286","-2.651899925995286","-2.651899925995286","-2.767466442333261","-2.767466442333261","-2.767466442333261"
"136","-2.593968568357648","-2.593968568357648","-2.593968568357648","-2.6921633949770425","-2.6921633949770425","-2.6921633949770425","-2.808715622237465","-2.808715622237465","-2.808715622237465"
"137","-2.633228388061616","-2.633228388061616","-2.633228388061616","-2.732799250778222","-2.732799250778222","-2.732799250778222","-2.850219977299138","-2.850219977299138","-2.850219977299138"
"138","-2.6724983910073177","-2.6724983910073177","-2.6724983910073177","-2.7737621129237278","-2.7737621129237278","-2.7737621129237278","-2.891940137007016","-2.891940137007016","-2.891940137007016"
"139","-2.711806819768015","-2.711806819768015","-2.711806819768015","-2.8149917968856637","-2.8149917968856637","-2.8149917968856637","-2.9338243977245178","-2.9338243977245178","-2.9338243977245178"
"140","-2.7511908259625795","-2.7511908259625795","-2.7511908259625795","-2.8564136980544665","-2.8564136980544665","-2.8564136980544665","-2.975806259401497","-2.975806259401497","-2.975806259401497"
"141","-2.7905768238349262","-2.7905768238349262","-2.7905768238349262","-2.897937345541204","-2.897937345541204","-2.897937345541204","-3.0178049612274944","-3.0178049612274944","-3.0178049612274944"
"142","-2.830029194851546","-2.830029194851546","-2.830029194851546","-2.93945589772844","-2.93945589772844","-2.93945589772844","-3.0598421873767236","-3.0598421873767236","-3.0598421873767236"
"143","-2.869616584078416","-2.869616584078416","-2.869616584078416","-2.9809682666904505","-2.9809682666904505","-2.9809682666904505","-3.1019207760782725","-3.1019207760782725","-3.1019207760782725"
"144","-2.909413934231178","-2.909413934231178","-2.909413934231178","-3.0224564166013876","-3.0224564166013876","-3.0224564166013876","-3.144032167314514","-3.144032167314514","-3.144032167314514"
"145","-2.9495038338857147","-2.9495038338857147","-2.9495038338857147","-3.0638909579446474","-3.0638909579446474","-3.0638909579446474","-3.1861644767543216","-3.1861644767543216","-3.1861644767543216"
"146","-2.989856323650776","-2.989856323650776","-2.989856323650776","-3.105240987791733","-3.105240987791733","-3.105240987791733","-3.2283080441653604","-3.2283080441653604","-3.2283080441653604"
"147","-3.0305789848841753","-3.0305789848841753","-3.0305789848841753","-3.146478025203085","-3.146478025203085","-3.146478025203085","-3.2704594684543675","-3.2704594684543675","-3.2704594684543675"
"148","-3.0716622383246386","-3.0716622383246386","-3.0716622383246386","-3.1875813631070815","-3.1875813631070815","-3.1875813631070815","-3.312624770357273","-3.312624770357273","-3.312624770357273"
"149","-3.113104623992294","-3.113104623992294","-3.113104623992294","-3.228541607864836","-3.228541607864836","-3.228541607864836","-3.3548218511326864","-3.3548218511326864","-3.3548218511326864"
"150","-3.154906226331343","-3.154906226331343","-3.154906226331343","-3.2693638542052335","-3.2693638542052335","-3.2693638542052335","-3.3970828378397075","-3.3970828378397075","-3.3970828378397075"
"151","-3.1971854190403195","-3.1971854190403195","-3.1971854190403195","-3.310069001770028","-3.310069001770028","-3.310069001770028","-3.4394550224198706","-3.4394550224198706","-3.4394550224198706"
"152","-3.2399270882766413","-3.2399270882766413","-3.2399270882766413","-3.3506935165680187","-3.3506935165680187","-3.3506935165680187","-3.482000832109394","-3.482000832109394","-3.482000832109394"
"153","-3.2831150459884695","-3.2831150459884695","-3.2831150459884695","-3.3912920634496757","-3.3912920634496757","-3.3912920634496757","-3.524797839293233","-3.524797839293233","-3.524797839293233"
