50.92999999995368,
82.469999999925,
298.3999999997286,
18.729999999982965,
17.89999999998372,
81.6899999999257,
60.22999999994522,
78.44999999992865,
22.0999999999799,
117.06999999989353,
151.6299999998621,
49.360000000014594,
77.81999999992922,
50.62999999995395,
119.37999999999943,
319.23999999970965,
454.1999999996843,
20.490000000010482,
125.36999999988598,
387.53999999964753,
153.55999999986034,
236.8399999997846,
50.49999999995407,
345.61999999968566,
67.64999999993847,
302.6099999997248,
124.11999999988711,
59.939999999945485,
188.71999999987952,
60.99999999994452,
371.5099999996621,
454.1899999995869,
14.930000000007638,
15.389999999986003,
113.34999999989691,
81.91999999994965,
60.5799999999449,
112.38999999991626,
142.7099999998702,
188.71999999987952,
454.1999999995869,
188.94999999982815,
454.1899999995869,
330.22999999969966,
133.45999999987862,
52.79999999995198,
234.199999999787,
38.53999999996495,
297.36999999972954,
2.3799999999978354,
154.42999999985955,
25.679999999976644,
67.66000000000975,
454.16999999958693,
103.32999999990602,
217.60999999993814,
386.63999999964835,
431.3099999996077,
343.41999999968766,
34.730000000014215,
410.3499999996268,
21.849999999980128,
16.54000000000846,
60.5799999999449,
20.490000000010482,
34.730000000014215,
33.16999999996983,
44.5299999999595,
81.91999999994965,
198.06999999981986,
1.6099999999985357,
265.6499999997584,
293.60999999973296,
273.28999999975144,
290.64999999973566,
74.41999999993232,
184.53999999993803,
30.019999999972697,
141.36999999987142,
23.069999999979018,
184.53999999993803,
374.63999999965927,
163.22999999985154,
151.6299999998621,
111.03999999989901,
381.9399999996526,
103.32999999990602,
99.78999999990924,
43.89999999996007,
147.38999999986595,
46.54999999995766,
112.38999999991626,
53.09000000001366,
123.49999999992178,
58.31999999998533,
161.31999999985328,
410.3499999996268,
431.3099999996077,
14.930000000007638,
99.29999999990969,
65.86999999994009,
319.23999999970965,
143.51999999986947,
79.95000000001319,
90.85999999991736,
225.77999999979465,
134.55999999992736,
23.069999999979018,
188.71999999987952,
76.20999999993069,
161.9699999998527,
67.66000000000975,
112.34999999989782,
82.469999999925,
79.43999999992775,
387.53999999964753,
16.66999999998484,
78.00999999992905,
74.41999999993232,
203.31999999981508,
454.2399999997203,
92.43000000000262,
231.1099999997898,
16.66999999998484,
266.9899999997572,
263.5799999997603,
75.0999999999317,
134.55999999992736,
125.51999999988584,
186.54999999993763,
202.6299999998157,
313.35999999972637,
82.87000000001343,
98.48999999991042,
60.22999999994522,
161.59999999985303,
251.3599999997714,
223.23999999979696,
113.34999999989691,
293.60999999973296,
125.7199999999226,
120.66999999989025,
65.42000000000931,
137.33999999999943,
194.55999999982305,
175.84999999984007,
185.41999999987826,
147.25000000000037,
141.83999999993068,
330.0699999996998,
93.62999999991484,
20.579999999981283,
170.48999999994086,
16.55999999998494,
152.2899999998615,
210.31999999980872,
66.49999999993952,
49.899999999954616,
124.58999999992221,
104.09999999990532,
211.34999999980778,
454.2099999997134,
185.41999999987826,
46.25999999995793,
258.369999999765,
318.59999999971023,
224.10999999979617,
77.81999999992922,
53.78999999995108,
406.76999999963004,
112.48999999989769,
159.9799999998545,
71.03999999993539,
121.99999999997004,
32.549999999970396,
194.55999999982305,
454.1999999995869,
134.55999999992736,
18.729999999982965,
141.36999999987142,
406.76999999963004,
116.12999999989438,
108.84999999991379,
274.5699999997503,
80.46999999994813,
117.06999999989353,
24.31999999997788,
264.37999999975955,
123.49999999992178,
108.30000000000169,
33.49999999996953,
210.37999999980866,
194.55999999982305,
63.920000000011385,
155.83999999993785,
60.94000000001199,
33.49999999996953,
315.48999999971306,
410.3499999996268,
282.6699999997429
