#coolhash
#coolhash
#s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
2.7936332282245355,-0.424175257976599,-1.6260680658687523,1.9552405953169707,0.9254234365961077,3.456106089136162,-0.60865324998562
2.893405843518269,-0.46592455344733763,-1.535351704122656,2.0496878464999124,0.9673386547668769,3.4384902859027924,-0.09652042070951143
2.993178458812002,-0.5160945876604965,-1.4493128776016306,2.1485430637844383,1.0122972713465646,3.4356884690904366,-0.09513034782747433
3.0929510741057356,-0.5747468602379616,-1.3685788606737797,2.249643792398773,1.0140395692207749,3.4329247660628814,-0.04552361643920188
3.192723689399469,-0.6411627717646539,-1.2942884232392564,2.351040776441608,1.0190313938896942,3.431601437945315,-0.04552361643921078
3.2924963046932025,-0.7148225876526388,-1.2270582244684405,2.4525133003289863,1.0164476191777903,3.4302775993159527,-0.005828825351313972
3.392268919986936,-0.7949042355217236,-1.1676426161560087,2.554100555615237,1.0190173597458816,3.430108058657924,-0.03487672992899405
3.492041535280669,-0.8805714232228048,-1.1166636475834262,2.655410640080717,1.013984626513795,3.429093438352798,0.03142031913061348
3.5918141505744026,-0.9710125881038796,-1.074573996946931,2.756653046396592,1.01349873088797,3.430007519493254,0.03075516445634422
3.691586765868136,-1.0651514088909355,-1.0418479406679404,2.8572814887070392,1.0065197161524562,3.4309020140720228,0.10666215194297533
3.7913593811618695,-1.1622277334183604,-1.0187009753041958,2.9577638826666717,1.0045769198926697,3.4340024102885947,0.1080673602974066
3.891131996455603,-1.2610218491556875,-1.0053915840336836,3.0574743784328517,0.9972014810399952,3.4371408001706016,0.1734539407616621
3.990904611749336,-1.3607598993084338,-1.0019686174986948,-3.1260363303858787,0.9981658946131309,3.4421721030191086,0.12737819111511467
4.09067722704307,-1.4602633372696932,-1.0084679520585402,-3.0267697392565616,0.9939082316531964,3.4458622284300446,0.15246418607962037
4.190449842336803,-1.558692721112521,-1.0248067264256473,-2.9273493664765855,0.99630542053779,3.4502739019516206,0.09357133428068846
4.290222457630536,-1.655015487079215,-1.0508300454470663,-2.828134018896775,0.9942255765533323,3.4529786723876357,-0.07036995819093923
4.38999507292427,-1.748234038156875,-1.086259799759386,-2.728450440659879,1.0027623566684238,3.4509447579511088,-0.10014262241523535
4.489767688218003,-1.83753036075418,-1.1308574550327781,-2.628311476630701,1.0047759686487845,3.4480482507860524,-0.04592560149747684
4.589540303511737,-1.9217842329315602,-1.1840969031328026,-2.52764386937206,1.010111850522073,3.4467190928487446,-0.04592560149747725
4.68931291880547,-2.0004012939234124,-1.2456350707924342,-2.427466510816095,0.9979475374643756,3.445389422150621,0.1077657396309843
4.789085534099204,-2.0723174341290433,-1.3145026230489991,-2.3287001017823887,0.9487105541110756,3.448508722568566,0.6717592697456585
4.888858149392937,-2.1376211435798664,-1.3898416513024847,-2.2448399427943837,0.7315659689264922,3.4678896706804485,3.155506845495276
4.98863076468667,-2.1972587782415327,-1.469742940853985,-2.182582526391549,0.5288213268586454,3.5575167053883012,5.258351200017993
5.088403379980404,-2.252542694467642,-1.5526505435657674,-2.137889177213987,0.3681619325463428,3.7020540260555777,6.901283577044999
5.188175995274137,-2.3048566277146123,-1.6377152678682139,-2.109126188282323,0.20555688404298902,3.8835965591916533,7.0409236245406905
5.287948610567871,-2.355339651586156,-1.723700697929707,-2.0970281715631574,0.03796130384173782,4.060456250567536,6.071849572804289
5.387721225861604,-2.4056126295858893,-1.8100794603106352,-2.1014828899850606,-0.12758451964559078,4.207007675993783,-7.252985703081574
5.487493841155337,-2.456915002139037,-1.8956948785020453,-2.122599642342162,-0.2959607619844508,4.031329170546806,-5.107263081233158
5.587266456449071,-2.5107396445947123,-1.9797786202694945,-2.1605315953516904,-0.45636829503814974,3.9028816138958238,-3.372097687484992
5.687039071742804,-2.5683541593718835,-2.061371972733458,-2.213033596242454,-0.5964578666616748,3.8157042444971303,-1.7749577412148414
5.786811687036538,-2.630566301096354,-2.1391968549991245,-2.2795081935290975,-0.7236647684973215,3.769007101309268,-0.7639056087129711
5.886584302330271,-2.698311916283697,-2.212479165481633,-2.3557304949079576,-0.8034182227828193,3.7487305596537612,-0.05428459938412483
5.986356917624004,-2.771537405125925,-2.2799614804464228,-2.4391897620871994,-0.8545700777248791,3.7472854943252654,-0.054284599384115444
6.086129532917738,-2.8503330728299656,-2.341089536374591,-2.524393621587805,-0.8540722333835248,3.7458398715213517,-0.0380004102265376
6.185902148211471,-2.9340314740675635,-2.395283958115091,-2.6094103869187126,-0.842408041262104,3.744827571792595,0.132080685373837
6.285674763505205,-3.0219869660970575,-2.442278804984283,-2.6918287968514765,-0.8109895319450848,3.7483449165301073,0.551209102634864
6.385447378798938,-3.113491201550132,-2.4820213345097173,-2.7714838918689964,-0.787843635998252,3.7629882753955375,0.789329981911312
6.485219994092671,-3.2078027026951443,-2.5144395160319744,-2.849283627901536,-0.7726901532673716,3.783858849642039,0.8815914916599855
6.584992609386405,-3.304364578318467,-2.5395028725179207,-2.9258273989953327,-0.7627191125188855,3.807033644650598,0.18581366434028307
6.684765224680138,-3.402527189157613,-2.5571435283990875,-3.001666281628948,-0.7584800874866381,3.8119002350532076,-1.0065698148775541
6.784537839973872,-3.5017758919083115,-2.567312004314014,-3.077313142319964,-0.7578598136153424,3.7854626132332325,-1.1716326725058457
6.884310455267605,-3.601481117380148,-2.5699494811662302,3.1301570320476624,-0.7608160845475266,3.754455151468397,-1.3120231913082545
6.984083070561338,-3.701126938376175,-2.565012775001174,3.053907771081932,-0.7678052804850902,3.719425427958178,-1.4202114627304112
7.083855685855072,-3.800076499186971,-2.5524633448006773,2.9767830543069307,-0.7791233667277977,3.6811314959300723,-1.488285466777762
7.183628301148805,-3.8977798594973856,-2.532257923484787,2.8982991366678594,-0.7938522122826824,3.640569848757228,-1.5203035476033036
7.283400916442539,-3.9935531394240815,-2.5043868821292388,2.8181872152181415,-0.8130850878638273,3.598663571620829,-1.4496737763426555
7.383173531736272,-4.086770804679668,-2.468834008792624,2.7358647348486937,-0.8371522676138534,3.558244512921208,-1.2962088916488888
7.482946147030005,-4.176673687134887,-2.425632287573032,2.650911504749985,-0.8669041544177403,3.5217114747747695,-1.0676864503174464
7.582718762323739,-4.262528979076075,-2.374807120309295,2.5626990394979385,-0.900736357596153,3.491332120070586,-0.6926211263605976
7.682491377617472,-4.343455826429585,-2.316483965763252,2.470842359277603,-0.9421448068401619,3.471482497473838,-0.3981162433351871
7.782263992911206,-4.418558182043257,-2.2508109812168153,2.3747738928444946,-0.9729710329048781,3.4600214641950213,-0.24863929667870724
7.882036608204939,-4.486938048008464,-2.1781723528743213,2.276957553822587,-0.9895417993261948,3.4528442980970633,-0.09224773516862197
7.981809223498672,-4.547798550145515,-2.099169536604346,2.1771787647860035,-1.0042040558213805,3.450177698512934,-0.04598234453533118
8.081581838792406,-4.600461701660401,-2.014464231376064,2.076813697435708,-1.0088653543819013,3.448847719713463,-0.045982344535322274
8.18135445408614,-4.644317266017302,-1.9249798328372303,1.9766256914845612,-0.9779563712522014,3.4475172278365047,0.3306748852340317
8.281127069379872,-4.679301611247615,-1.8315875691668493,1.8831525590038372,-0.8967068817147771,3.4570738540640127,1.2369316129474084
8.380899684673606,-4.705794400489807,-1.7354964472708583,1.7981880207059233,-0.7925929543496207,3.492589789308147,2.2846496141058106
8.48067229996734,-4.724644840906518,-1.6375609787070606,1.7259993014625925,-0.6550410458075379,3.55725657922476,3.6621433541532418
8.580444915261072,-4.7370549731069715,-1.5385978980941832,1.6672306603088876,-0.526448850047076,3.658529432775784,4.901824086837673
8.680217530554806,-4.7442510258477135,-1.4390986778813095,1.620770165146313,-0.4053622787848143,3.789851346450666,6.122267588227221
8.77999014584854,-4.747406331549928,-1.339337935584838,1.5856086942629266,-0.31236289995886357,3.947738913074788,7.005782038711642
8.879762761142274,-4.747437873959496,-1.2395569183629513,1.557696668654496,-0.24739129517913624,4.120996592835908,6.910700577863092
8.979535376436006,-4.744988134954525,-1.1397765686892631,1.5352038095111824,-0.22354530548739832,4.285044954081086,6.820459151961299
9.07930799172974,-4.740297690117754,-1.0401169061676314,1.5120429805253437,-0.2407439732939269,4.441013437571012,6.734469435565251
9.179080607023474,-4.733217503248586,-0.9406066529865746,1.4872762957958259,-0.2534658023904437,4.5898182544726565,6.578940705149983
9.278853222317206,-4.723624969700921,-0.8413017732725633,1.461586644277098,-0.26150305758828385,4.730668858535845,6.061249136598882
9.37862583761094,-4.711444647035939,-0.7422772778050637,1.435094953937948,-0.2695997103965708,4.856822130337032,5.549297540756751
9.478398452904674,-4.696604776088575,-0.6436149123933642,1.4077722833165072,-0.27815818495540634,4.969512759124411,-2.5720870894009598
9.578171068198408,-4.679028789550007,-0.5453916770791858,1.3794771825312517,-0.2909996525750092,4.917601992003293,-4.935738580409708
9.67794368349214,-4.658608868589398,-0.44773221009037806,1.3495794067520483,-0.3083873418629715,4.816420481914703,-4.807839277793022
9.777716298785874,-4.635191921688473,-0.35074162459419184,1.317896268196053,-0.32727580573621134,4.715774046886976,-4.670894939463543
9.877488914079608,-4.608621800405024,-0.25457470161053125,1.2842208165508764,-0.34785078400900776,4.61589320213842,-4.429470720954964
9.97726152937334,-4.578728949250012,-0.15939057387422031,1.2483314797476277,-0.37455971492311024,4.519136012243302,-4.077913650511775
10.077034144667074,-4.545298421756091,-0.06539295284744304,1.2093032647868156,-0.40787124215865994,4.428189480752505,-3.5621473628327136
10.176806759960808,-4.5080696817245265,0.027161741484226863,1.166722832688826,-0.45035906861149894,4.347189041270709,-2.8435563149877954
10.27657937525454,-4.466715885512043,0.11794965936881804,1.1191530031941201,-0.5033817500528507,4.281429020780499,-2.049843555916576
10.376351990548274,-4.420847938187176,0.20656011781771816,1.0662031628880944,-0.5590705902197542,4.23339083418338,-1.0877276573524353
10.476124605842008,-4.370112609524154,0.29246339171803576,1.007399208799928,-0.6202200546280978,4.207677160708162,-0.42372931588196583
10.575897221135742,-4.3141578277826715,0.37508124839450574,0.9428968011438845,-0.6608621254570312,4.197617648702745,-0.06806344677766565
10.675669836429474,-4.252896566128485,0.4538212659806759,0.8759639064692935,-0.6815698662232358,4.195999545819677,-0.06806344677768225
10.775442451723208,-4.186444176734217,0.5282113461275622,0.8075658938389971,-0.6732636355263493,4.194380818706988,0.08737606840520729
10.875215067016942,-4.115156571636066,0.5979841406412253,0.7424270662825493,-0.6328055783195413,4.196458736846443,0.788047139072392
10.974987682310674,-4.0396150513046765,0.6631104149572815,0.681121601565416,-0.5986302521762166,4.215153256779027,1.2951405798667264
11.074760297604408,-3.9603122516822515,0.723616733380797,0.6228823307296733,-0.5690206164260767,4.245698541322445,1.6731740127220613
11.174532912898142,-3.877709338685587,0.779521292572376,0.5675276614843288,-0.5414218377805984,4.284837219541615,1.988611067057771
11.274305528191874,-3.7921969103121613,0.8308910616138604,0.5148145848813215,-0.5154553982246077,4.330894578709339,2.2592745465418522
11.374078143485608,-3.7041608580070977,0.8777939662884399,0.46462596925090827,-0.4910689235509807,4.382633376435226,2.4935528850726385
11.473850758779342,-3.6139250451525338,0.9203327483931979,0.4168072624685959,-0.46762901326097295,4.439037271490058,2.7091695877068394
11.573623374073076,-3.5218102342346893,0.9586132668181362,0.37128430350721575,-0.44520859654596767,4.499517059391754,2.9081945863020984
11.673395989366808,-3.4280731064490135,0.9927703045235321,0.3279530674705984,-0.42348719026874115,4.563547975761215,3.099958706614689
11.773168604660542,-3.33298865208467,1.0229331118244487,0.28675450424400717,-0.4025863947957324,4.630826287175685,3.2838140270727685
11.872941219954276,-3.23675197882141,1.049257954372793,0.24760628397876228,-0.3822068587036778,4.701044727423462,3.4678624191402396
11.972713835248008,-3.139599870094781,1.0718899654741785,0.21046641812274447,-0.3624810895129245,4.774077600469946,3.6502880104720834
12.072486450541742,-3.041669001715283,1.0909988130783481,0.17526369869089686,-0.3431821988779807,4.84976437552065,3.83735585239988
12.172259065835476,-2.9431661074930777,1.1067395837411569,0.1419688958929879,-0.3244061546158179,4.928076760408922,4.027606025814129
12.272031681129208,-2.844175778634465,1.1192879810389336,0.1105204402195592,-0.30597166174473006,5.008954993770561,4.22629186009004
12.371804296422942,-2.744878930845746,1.1288058007540072,0.08089939475768992,-0.2879561739848017,5.092442097203526,4.43218966864005
12.471576911716676,-2.645315395520755,1.1354693750478566,0.053052047099833466,-0.27021803866108157,5.178550841964074,4.649786247370191
12.57134952701041,-2.545642863046336,1.1394449086555818,0.026966924414494775,-0.25280906773546513,5.267374250204815,4.878495464876096
12.671122142304142,-2.4458646647439437,1.140905740262751,0.0025984327029906495,-0.23562256829358547,5.3589842315665885,5.122201581335775
12.770894757597876,-2.3461159920159282,1.1400207958663873,-0.02005998691777089,-0.2186906203247824,5.4535147281219,5.380987942852391
12.87066737289161,-2.2463727968781853,1.1369584848952698,-0.04104603288021558,-0.20194050518520176,5.551087584400677,5.658165496372408
12.970439988185342,-2.146747250161091,1.131888898821925,-0.060363667877522786,-0.1853767282665077,5.651869894854535,5.9549050210528005
13.070212603479076,-2.0471970130400887,1.1249750696419696,-0.0780418035598196,-0.1689536637264609,5.7560321579987255,6.001985459277428
13.16998521877281,-1.9478101288059322,1.116386223550694,-0.0941079626648571,-0.15332573335704097,5.859144457714762,5.943985165705899
13.269757834066544,-1.8485351795547136,1.1062747585177732,-0.1086437743447386,-0.13802568784384808,5.959502300265424,5.887455304643425
13.369530449360276,-1.7494355136431121,1.0947995702510736,-0.12167589384497735,-0.12338359908373328,6.0572668170724775,5.832311341123631
13.46930306465401,-1.6504610334066454,1.0821021984647572,-0.13326990329601873,-0.10901064303948,6.1525841078874945,5.778476585693853
13.569075679947744,-1.5516485448196113,1.0683316987310976,-0.14342508083569183,-0.09452874276983186,6.245587133918342,5.725881208492338
13.668848295241476,-1.4529567265251757,1.0536277959116784,-0.15213441015547247,-0.08005072437192234,6.33639731499149,5.674461407274627
13.76862091053521,-1.3543934237738033,1.0381372096250823,-0.15940460827642866,-0.06570910419153284,6.425125885413115,5.6241587009784535
13.868393525828944,-1.255930954672044,1.0220002692559185,-0.16524817803347402,-0.05143015879972068,6.511875051646255,5.57491932641197
13.968166141122676,-1.1575503250560568,1.0053587299676576,-0.1696353046539667,-0.03630327912153659,6.596738986101262,5.526693720234542
14.06793875641641,-1.0592378532235756,0.988362219198996,-0.17248958903515832,-0.020913452688731973,6.679804684535231,5.479436071931936
14.167711371710144,-0.9609554739440912,0.9711555593083852,-0.1739660047954832,-0.00964916834414658,6.761152709265024,5.433103936238799
14.267483987003878,-0.8626984670965835,0.9538557196360657,-0.17442961729230122,0.0003568771088076971,6.840857836248625,5.3876578956173455
14.36725660229761,-0.7644418425673093,0.936545097332519,-0.17445279944487435,-0.004216112027488857,6.918989620809642,5.3430612651058915
14.467029217591344,-0.6661906499739506,0.9191924137141911,-0.17532225081048924,-0.013211654323009575,6.99561289416875,5.299279833209401
14.566801832885078,-0.5679677198995002,0.9017109595139301,-0.17709764169699338,-0.022431632724190208,7.0707882008532374,2.9575536718074718
14.66657444817881,-0.46977440275965787,0.8840079628035982,-0.17979888529140564,-0.03171239475164493,7.1123984358823,-10.205865712656518
14.766347063472544,-0.37164565510728476,0.8659960247807417,-0.18341901588605447,-0.04082043892556991,6.967760019099697,-9.856727220648116
14.866119678766278,-0.273582399145502,0.8475829583995884,-0.1879437624442526,-0.04987577660300995,6.825160567904773,-9.507796665613261
14.96589229406001,-0.17561973740595754,0.8286829167013631,-0.19339876956097224,-0.05963781258776235,6.684727466371661,-9.182812697141703
15.065664909353744,-0.07776443225127044,0.8091989331713053,-0.19984655913556204,-0.06960625932072312,6.546235164013818,-8.780982457098895
15.165437524647478,0.019946617890307276,0.7890345483289561,-0.20738917211537622,-0.08218553789365646,6.4110055103224415,-8.385750931391348
15.265210139941212,0.11749421075072336,0.7680684461231068,-0.21625518617688755,-0.09553370060401123,6.2791444520835125,-8.015754348224528
15.364982755234944,0.2148338776456576,0.7461740234616407,-0.22646446499245965,-0.109190721980454,6.15045929182384,-7.677281762715593
15.464755370528678,0.31193133020994,0.7232199491247723,-0.23804570363385036,-0.12296149792681388,6.024631485888259,-7.285450190307484
15.564527985822412,0.408736857409319,0.6990746722512873,-0.25109515498865065,-0.13917651086823146,5.9027457765516,-6.904985538871884
15.664300601116144,0.5051988854537642,0.6735871528800471,-0.26582634657131,-0.15611692674061162,5.784855293872134,-6.448623334299114
15.764073216409878,0.6012495442982352,0.6465976132807898,-0.2823756305241345,-0.17638799981390893,5.672544291658375,-5.994893914831801
15.863845831703612,0.6968119021502266,0.6179213648660623,-0.3010370764615693,-0.1976945652742031,5.566103327485351,-5.602674542967377
15.963618446997344,0.7917927812738924,0.5873659766178921,-0.3217891708291052,-0.21808457243546742,5.464752443492802,-5.241514068904574
16.06339106229108,0.8860811712740909,0.5547529130902221,-0.3445592893014231,-0.2383921604995764,5.368202691325425,-4.913163126567246
16.163163677584812,0.9795759779033939,0.5199036170815774,-0.3693496877503173,-0.2584473424347436,5.2760972191714615,-4.603664935199072
16.262936292878546,1.072127570482113,0.4826605320623939,-0.39613928080372207,-0.278632922257203,5.1883101762623145,-4.320204572582132
16.36270890817228,1.163625438940551,0.44285194083699186,-0.42494099664804175,-0.2986022508316701,5.104555442689025,-4.045592204005502
16.462481523466014,1.2538753015866217,0.4003451608473573,-0.4557394347289052,-0.3189017702224759,5.024858967003453,-3.7852446579662504
16.562254138759744,1.3427514221519907,0.35497641519129586,-0.48857767707567845,-0.33924574415704956,4.94912922847759,-3.527067581089849
16.66202675405348,1.4300115713515986,0.3066419110089632,-0.5234522565432478,-0.36001998469420854,4.877506597269247,-3.267798484475182
16.761799369347212,1.515511183007009,0.255185348365799,-0.5604343762250048,-0.3812624378422555,4.8101971897529365,-2.9961256214938228
16.861571984640946,1.5989559699292326,0.20053712663308634,-0.5995606953721326,-0.40332549038502835,4.747645145363862,-2.7393937663136443
16.96134459993468,1.680176354001775,0.1425469695867644,-0.6408967057614303,-0.4249268561896365,4.6897229625563295,-2.4638819303478154
17.061117215228414,1.75881770082378,0.08120278764834085,-0.6843912175618598,-0.447368137591414,4.637008257227559,-2.109118181007168
17.160889830522144,1.834672746337613,0.016381873217905067,-0.7302846659891138,-0.4730509134911124,4.59140295594182,-1.7181110981831047
17.26066244581588,1.907356041164865,-0.051918501076404514,-0.778798010637094,-0.4996619258791577,4.5539148244745915,-1.3927968199373335
17.360435061109612,1.9765858980401914,-0.12379112347465444,-0.8298187522918457,-0.5222965316867673,4.523296835934334,-0.9989479272721423
17.460207676403346,2.041941415951346,-0.19913407059703642,-0.883117216224921,-0.5468359620535168,4.501208612304163,-0.5624778796541203
17.55998029169708,2.103118054475062,-0.27796333580986493,-0.9389324611909351,-0.5715231327211778,4.488723559463786,-0.07783123179470405
17.659752906990814,2.1596708718028346,-0.36010468223829084,-0.9971605471165566,-0.5960331507705368,4.486993240711407,-0.07783123179472186
17.759525522284548,2.211265477203477,-0.4454297990956553,-1.056582892874793,-0.5909548657481992,4.485262254438917,0.033648502451045774
17.85929813757828,2.2577766828808716,-0.5337111602939641,-1.1150452701744942,-0.5807921703392029,4.486010687601512,0.23417168822704845
17.959070752872012,2.299095199228814,-0.6244751740242703,-1.1716320495474335,-0.551333346309359,4.491215841261619,0.8010664013493741
18.058843368165746,2.3353849954152586,-0.7174419875864321,-1.2251391279585322,-0.5214019678394414,4.508976459527422,1.3208493050465464
18.15861598345948,2.3667789893936524,-0.8121260695834969,-1.275607220027537,-0.48997683172983936,4.538109506360469,1.8295879158320847
18.258388598753214,2.393514242523982,-0.9082549838461187,-1.3229430886879419,-0.45898483907370485,4.578157209430888,2.298870495049494
18.358161214046948,2.41581007557207,-1.0054768758159631,-1.367329570520332,-0.43127903111645904,4.627985747308368,2.6799576132234044
18.457933829340682,2.4339094936067,-1.1036053541581605,-1.4090260215551202,-0.40454734605435283,4.685405514700376,3.034095339468887
18.557706444634412,2.4480302406563856,-1.2023427331224739,-1.448003885701893,-0.37685255347832847,4.749575148507849,3.4115779528897283
18.657479059928146,2.4584341530089406,-1.3015898197536768,-1.4842388009769372,-0.3494342537944572,4.820708267526657,3.789578662955158
18.75725167522188,2.4653591902966068,-1.4010858340893637,-1.51804757417068,-0.32917236643138986,4.89851207498038,4.008608349221922
18.857024290515614,2.469015504932751,-1.5008172662878683,-1.5499334176597102,-0.3098613611972558,4.979489856010245,4.221034073449327
18.956796905809348,2.4695791669637583,-1.6005531394053738,-1.5801388606416218,-0.2963762978537993,5.063359205469521,3.5701963249322466
19.056569521103082,2.4671919440685,-1.7003257862756285,-1.6090894038791586,-0.28384233239454804,5.133227258997411,-4.587970797863917
19.156342136396816,2.4619835694136087,-1.7999434259393388,-1.636759231904998,-0.2709028023566633,5.043264260548494,-5.175300218917306
19.256114751690546,2.454081675956665,-1.8994188915451728,-1.6631631566513922,-0.2583634247785613,4.939818612680283,-5.7722138185114735
19.35588736698428,2.4436059891310107,-1.9986310337299737,-1.6888148727544037,-0.25683444013266826,4.821824363118955,-6.101679619375533
19.455659982278014,2.430589756155852,-2.0975559205703136,-1.7144225235805743,-0.2564685858614009,4.693871442865513,-6.011590371737574
19.55543259757175,2.415001755036045,-2.1960898664757527,-1.7415901426753058,-0.29131623374734766,4.564301144230362,-5.576193765026006
19.655205212865482,2.396553281935727,-2.294147457956328,-1.772570220878861,-0.32961430941401487,4.44073665787334,-5.054722754126406
19.754977828159216,2.3748838876614258,-2.391531281875032,-1.8076826857774728,-0.37504284372890256,4.325678703631628,-4.5549538498628985
19.854750443452946,2.3495844426481853,-2.4880407997243816,-1.8474436949760635,-0.42206630906540743,4.219310006478082,-4.074488816004413
19.95452305874668,2.3202375819433922,-2.58341698405548,-1.8919567435904439,-0.4703596201991142,4.121836013289516,-3.5942686939371704
20.054295674040414,2.286462745797185,-2.6772679317943333,-1.941362836410467,-0.5204323058870582,4.033895504983415,-3.1059781949128054
20.15406828933415,2.247834971916278,-2.769300558538814,-1.9958653685756733,-0.5720820837171611,3.9563278188266806,-2.5722246656515093
20.253840904627882,2.2040601635053734,-2.858891568009757,-2.055617759913595,-0.6266029196450652,3.89091951163111,-2.0098028258865503
20.353613519921616,2.154717127299588,-2.9456724386008877,-2.120900963101528,-0.6817092397017737,3.8390373894590817,-1.331635412013535
20.45338613521535,2.099667201901678,-3.028776177771777,-2.191797461147008,-0.7410138362318576,3.8042721488237565,-0.7744324323376477
20.55315875050908,2.038556135182925,-3.1077129253753304,-2.2681473621368218,-0.7878862950720765,3.7839070131321804,-0.05530814524761285
20.652931365802814,1.9715404592650587,-3.1814841458065883,-2.3491929248060126,-0.8387551979417263,3.7824483879405544,-0.05530814524761285
20.75270398109655,1.898594340213366,-3.2495338783540935,-2.432255222785715,-0.8211687432380674,3.780989200042404,0.20540525633953285
20.852476596390282,1.8203528981237145,-3.311359827855419,-2.5131281880165828,-0.8010187792125131,3.786405547491902,0.4604763904600202
20.952249211684016,1.737433470884711,-3.366755624300366,-2.5916379652408335,-0.7730099644993623,3.7985198219295735,0.7906511344007178
21.05202182697775,1.6504471806073495,-3.4156200796729808,-2.66749151329591,-0.7478795040796763,3.81923074722124,1.034648976329137
21.151794442271484,1.5601147513954032,-3.4578330596733786,-2.741057721756045,-0.7279756038662345,3.8461646830419,1.1738822368171633
21.251567057565214,1.4668772949446411,-3.493406839688216,-2.81287211137305,-0.7116257043007385,3.8764965330446257,1.2481474202583238
21.35133967285895,1.3714347045878612,-3.522246832725434,-2.8832216605810643,-0.6997839575246289,3.90848912439188,1.2508436888987917
21.451112288152682,1.2741175017273676,-3.5443770169107154,-2.952621985514744,-0.691284276638745,3.9402902339573656,1.2071778630374534
21.550884903446416,1.1756017612425793,-3.55973012879763,-3.021276380691152,-0.6861330058806259,3.970739693414778,0.24012516298371017
21.650657518740154,1.0761686930005747,-3.568314116400777,-3.0896457417809877,-0.6842337877274483,3.976768731505156,-1.2159949017601293
