inner_point, midpoint, outer_point, 
[-39.97342608414307, -22.365917898455194], [-39.54213737013657, -23.732724194321065], [-39.110848656130074, -25.099530490186936], 
[-38.23194675875423, -21.808409189546296], [-37.828549442469864, -23.18207207368225], [-37.42515212618548, -24.55573495781823], 
[-37.264386201197624, -21.5454941910876], [-36.9938412977708, -22.98205914503484], [-37.156484617881944, -24.48222547535738], 
[-35.19299191148289, -22.167491343201462], [-36.28923646415953, -23.21615579424474], [-37.15359108392657, -24.482842705144535], 
[-34.72222511308759, -22.87244491159761], [-36.0686966029549, -23.44522548554184], [-37.15359108392657, -24.482842705144535], 
[-34.630169261599065, -23.106324097022465], [-35.951068819959275, -23.645685404002222], [-37.15359108392657, -24.482842705144535], 
[-34.595466205234985, -23.197373415364908], [-35.93790809850708, -23.677643808371073], [-37.15359108392657, -24.482842705144535], 
[-34.5589272967989, -23.294490863706187], [-35.90826186465026, -23.75223580639218], [-37.15359108392657, -24.482842705144535], 
[-34.480757205779426, -23.505786154541497], [-35.815995204922416, -23.99668488743002], [-37.14659566538968, -24.49928717030113], 
[-34.01505460219897, -24.829110761927296], [-35.361962591273965, -25.31218444097611], [-36.70887058034894, -25.79525812002494], 
[-33.45368588048221, -26.508061096272954], [-34.791844451375, -27.025344186885533], [-36.1300030222678, -27.542627277498127], 
[-32.92195142249197, -28.052128799080293], [-34.27192678133339, -28.531701614401527], [-35.62190214017481, -29.011274429722747], 
[-32.736248504460846, -28.533589858794656], [-33.97274604228265, -29.252926460663417], [-35.15387735296193, -30.056741250158396], 
[-32.456440101442624, -28.895190607482704], [-33.517027967246804, -29.83410855284582], [-34.577615833050984, -30.773026498208907], 
[-31.921301366060376, -29.40013833903957], [-32.79198671490826, -30.54257801831305], [-33.733974733692264, -31.62341181214873], 
[-31.553517765929556, -29.556929383916284], [-31.77835706989167, -30.96450001984047], [-31.882542984792252, -32.38501239904711], 
[-30.648463149159753, -29.480288823432645], [-30.369655145885105, -30.883817527126496], [-30.090847142610443, -32.28734623082035], 
[-28.29711805177587, -28.92926103418276], [-27.846640668183852, -30.2865144380508], [-27.396163284591836, -31.64376784191883], 
[-26.748407378555527, -28.21797134509235], [-25.85879587602588, -29.3404574370757], [-24.969184373496233, -30.462943529059075], 
[-25.479021009118867, -27.071500979610406], [-24.450137925353346, -28.066609781223747], [-23.421254841587853, -29.061718582837074], 
[-24.4561921997188, -25.777574719705243], [-23.32182618827281, -26.658846609921753], [-22.187460176826818, -27.540118500138277], 
[-22.28980791063057, -22.49588749368928], [-21.11015858068319, -23.310947812296405], [-19.93050925073578, -24.126008130903543], 
[-20.498602753225214, -19.753046458045404], [-19.291313414047778, -20.51165836907265], [-18.13290074348842, -21.34427467008237], 
[-19.756360818560466, -18.515748048801285], [-18.353944273192525, -18.900021508102284], [-17.061105678787214, -19.537309895122192], 
[-19.74910858489747, -18.385563684141374], [-18.327882369240655, -18.09914378288751], [-16.957879526324433, -17.63717178428557], 
[-19.781995645548818, -18.293190974695335], [-18.590863815786605, -17.49531571359158], [-17.34979568410631, -16.777931792346763], 
[-19.914166850306515, -18.154005400704236], [-18.993867714713446, -17.044530383075212], [-18.16209103308168, -15.869183518634813], 
[-20.43038517154659, -17.783832152517135], [-19.63768406541314, -16.594228957158833], [-18.84498295927969, -15.404625761800546], 
[-21.375020808447687, -17.199940276382847], [-20.669208967081232, -15.957320481036732], [-19.96339712571475, -14.714700685690616], 
[-22.9602581633753, -16.165418058355172], [-22.15248022307958, -14.994247851573178], [-21.344702282783857, -13.823077644791155], 
[-24.375406403949512, -14.711538094752115], [-23.114619909893435, -14.015919348281457], [-21.853833415837386, -13.320300601810814], 
[-24.809306037450966, -13.180217121153646], [-23.374115938263714, -13.121546075384742], [-21.938925839076433, -13.062875029615853], 
[-24.603856519509037, -11.688249547494706], [-23.22346406765388, -12.110822374132141], [-21.84307161579872, -12.533395200769561], 
[-23.680703451052494, -9.87780087318879], [-22.44480408618989, -10.599483614495924], [-21.208904721327286, -11.321166355803044], 
[-21.261697416085013, -6.057677780515846], [-20.088431227928538, -6.876334167042771], [-18.915165039772063, -7.694990553569724], 
[-16.373556673673875, 1.7127373531350543], [-15.165642056494477, 0.9483170422732741], [-13.957727439315107, 0.18389673141145124], 
[-12.382847993854, 8.172529242418008], [-11.183492200456072, 7.396326004698935], [-9.984136407058173, 6.620122766979861], 
[-10.500886603738081, 11.228868626604694], [-9.340638103544478, 10.399835397012382], [-8.180389603350875, 9.570802167420098], 
[-9.59681348992558, 12.601587974987055], [-8.435140396528112, 11.781032066827876], [-7.3182218852499545, 10.898720178670274], 
[-8.055680208333257, 13.722215028181765], [-7.587181608241963, 12.369715933109958], [-7.2217612864191665, 10.9822081023692], 
[-6.1303585466454535, 13.631577062920016], [-6.761404941830477, 12.351470908127723], [-7.093649618739846, 10.966568183746674], 
[-4.769633228056989, 13.08119314685733], [-5.2982481108449235, 11.76745851738302], [-5.82686299363283, 10.453723887908737], 
[-0.4027428889777127, 11.25713085563676], [-1.020993655462945, 9.961385151207693], [-1.639244421948149, 8.665639446778627], 
[3.2508252844148444, 9.68000947922529], [2.7040715676603497, 8.358512536145568], [2.157317850905855, 7.037015593065874], 
[4.767521501121479, 8.59708825041075], [3.617793077095172, 7.747027526628514], [2.4680646530688364, 6.896966802846251], 
[5.304674503134947, 7.168825033278139], [3.885285472151878, 7.061512582283925], [2.4736337004311792, 6.8750057296630445], 
[5.274791463763762, 6.283049604309184], [3.867273635770829, 6.480203980272947], [2.4597558077778956, 6.677358356236695], 
[5.046027926833403, 5.330081996778006], [3.710189756540018, 5.832335651429986], [2.401397502875085, 6.404973336562506], 
[4.161860607292823, 3.7657289238620706], [2.904344032077944, 4.453728083023677], [1.7332106798954783, 5.281987298967081], 
