#coolhash           
#coolhash           
#s_m                ,x_m                   ,y_m                   ,d_right             ,d_left              ,psi_rad                ,kappa_radpm            ,vx_mps             ,ax_mps2
1.0997971943312077  ,-3.781688869801023    ,-21.348753907974093   ,1.9944459568546618  ,0.6369026328144611  ,0.49589496687956536    ,0.3851552017099932     ,4.753707115012524  ,3.209007177008299
1.1997787574522265  ,-3.694634386643884    ,-21.299508404607014   ,1.9158582595600901  ,0.6852873397595112  ,0.5333816363807391     ,0.3653305288921674     ,4.820727584355748  ,3.420092738562767
1.2997603205732455  ,-3.6094925608444868   ,-21.247146559533046   ,1.8418547036401527  ,0.7308982813654659  ,0.5690949337428979     ,0.34919345988159495    ,4.891145763377852  ,3.5536541934081938
1.3997418836942643  ,-3.5261989463938757   ,-21.191824038806303   ,1.7729098117626743  ,0.7769868634952418  ,0.6032019861650626     ,0.332919253343974      ,4.963255653369686  ,3.703667615008092
1.4997234468152834  ,-3.44482227420295     ,-21.133781373038193   ,1.7096504435703883  ,0.8262970395520265  ,0.6356679368760424     ,0.3167723308487277     ,5.0373111513549125 ,3.8639657492828223
1.5997050099363022  ,-3.3652853184670963   ,-21.0731602992287     ,1.650150349277052   ,0.876539493909043   ,0.6665704539479266     ,0.3013773671251229     ,5.113428820907093  ,4.018758948995253
1.699686573057321   ,-3.287643920036497    ,-21.010196397959938   ,1.5904200300395874  ,0.9286287089904119  ,0.6959572156417314     ,0.2866027603978113     ,5.191411937954602  ,4.171651262796132
1.79966813617834    ,-3.2118144688112893   ,-20.9450128891705     ,1.5277707312163178  ,0.9858779158305728  ,0.7238915393056875     ,0.27211100391524734    ,5.271141654104718  ,4.332001711502434
1.8996496992993588  ,-3.137806819160059    ,-20.8778093160037     ,1.466194124248305   ,1.0441853695146517  ,0.7503716191642714     ,0.25769142569488673    ,5.352679230325287  ,4.50607722760842
1.9996312624203778  ,-3.0655366108143407   ,-20.80870354529158    ,1.4111856559633678  ,1.0949078267106749  ,0.7754301089439535     ,0.24352589415552445    ,5.436195749996163  ,4.689024210039579
2.0996128255413966  ,-2.994985246588299    ,-20.73787367104655    ,1.3605423055626145  ,1.143520224271465   ,0.7990716484167413     ,0.22945895529557897    ,5.521762053216388  ,4.885960767707408
2.1995943886624154  ,-2.926065334620102    ,-20.665431186289325   ,1.3084207049643655  ,1.1966424979651409  ,0.8213205826429165     ,0.2155581028886568     ,5.609533684910643  ,5.0954159421908285
2.299575951783434   ,-2.858731617332994    ,-20.59153023518043    ,1.26404044743669    ,1.2497790312850077  ,0.8421741397591843     ,0.20162737426461028    ,5.699628361871603  ,5.324396280017605
2.399557514904453   ,-2.7928948243249834   ,-20.51627945278568    ,1.220478882674774   ,1.298170591276744   ,0.8616436304813391     ,0.18781755837154296    ,5.792274716288495  ,5.568936658847148
2.4995390780254723  ,-2.7284868322281155   ,-20.439810667502304   ,1.1792254219959086  ,1.3481252598557938  ,0.8797308058029644     ,0.17400906916960207    ,5.887616527348052  ,5.834139349197755
2.599520641146491   ,-2.6654167130883253   ,-20.36223012425899    ,1.1392735580066722  ,1.386395154521058   ,0.8964422577663144     ,0.16027465618759337    ,5.985870121903682  ,5.872589842827083
2.69950220426751    ,-2.6035981639688974   ,-20.283649355850653   ,1.100875259526061   ,1.4292216102703632  ,0.911779219569145      ,0.1465233900807747     ,6.083168791050282  ,5.817688979364148
2.7994837673885287  ,-2.5429386382192196   ,-20.204172976220093   ,1.0638803995668753  ,1.4763160506433581  ,0.9257435656979903     ,0.13281813198291922    ,6.178047087569473  ,5.764083326013811
2.8994653305095475  ,-2.4833370585317414   ,-20.123894385335127   ,1.0212602035218126  ,1.5245506579449668  ,0.9383376074855084     ,0.11910202108668345    ,6.270635529036508  ,5.711704326429401
2.9994468936305667  ,-2.4246997631367715   ,-20.042917407718065   ,0.9799608711834608  ,1.5631631647722366  ,0.9495606220944428     ,0.10540677367883054    ,6.361053386924054  ,5.660489298175867
3.0994284567515855  ,-2.366913812468211    ,-19.961319522789964   ,0.9371240627965762  ,1.6061449454633505  ,0.9594145364490324     ,0.09169600676039029    ,6.449409998396816  ,5.610380749211496
3.1994100198726043  ,-2.309884625370044    ,-19.87920429512644    ,0.904250449817364   ,1.6527462585692667  ,0.967896781595514      ,0.07798795785752612    ,6.535805887680668  ,5.561325793461829
3.299391582993623   ,-2.253490088759318    ,-19.796636136328488   ,0.8678639831184032  ,1.6880909680434664  ,0.9750087326402768     ,0.06426441124005451    ,6.620333729741454  ,5.513275648464794
3.399373146114642   ,-2.197635467296636    ,-19.71371955252919    ,0.8366453284936095  ,1.7181248291678775  ,0.9807473233335262     ,0.050541466869605776   ,6.703079182558827  ,5.466185201418561
3.499354709235661   ,-2.1421913544679874   ,-19.630507934918718   ,0.8157465551950632  ,1.752890229205102   ,0.9851159623850824     ,0.03683566365570886    ,6.784121609254004  ,5.420012632575664
3.59933627235668    ,-2.0870643254197585   ,-19.54710820669718    ,0.7860101393997544  ,1.792223532350395   ,0.9881127498685572     ,0.02311849821686899    ,6.863534707381343  ,5.374719086979922
3.6993178354776988  ,-2.0321194563299576   ,-19.463564910557494   ,0.768452896833293   ,1.8297998581836485  ,0.9897389731697874     ,0.009404032320879524   ,6.941387059567674  ,5.330268387166933
3.7992993985987176  ,-1.9772643416183942   ,-19.379987047415337   ,0.7401200119035967  ,1.8669911747624413  ,0.989992699182845      ,-0.0043227120940540036 ,7.017742617191127  ,5.286626780745036
3.8992809617197364  ,-1.9223609466698048   ,-19.296414340515362   ,0.7118784885897258  ,1.8964451158854487  ,0.9888754807933012     ,-0.0180284243020672    ,7.092661126791073  ,5.243762717813421
3.9992625248407556  ,-1.8673198702509548   ,-19.21296028036904    ,0.6802602123244905  ,1.9307937283099252  ,0.9863870064067766     ,-0.03174470441946468   ,7.1661985072853405 ,5.201646654014159
4.099244087961774   ,-1.8120002658826975   ,-19.129660263184135   ,0.652385192846593   ,1.9689091038533544  ,0.9825296655580227     ,-0.04541228856266003   ,7.238407184758381  ,5.160250875697579
4.199225651082793   ,-1.756318674510832    ,-19.04663566841466    ,0.6386550126546748  ,2.00397139627446    ,0.9773046935577568     ,-0.059168670960993416  ,7.309336390511757  ,5.119549344237695
4.299207214203812   ,-1.7001312194315519   ,-18.963919325038262   ,0.6123480440533462  ,2.04387667053264    ,0.9706878211036175     ,-0.07318119726699857   ,7.379032427187428  ,5.07951755699406
4.399188777324831   ,-1.643355367230019    ,-18.881638521695734   ,0.5913997078624073  ,2.080701875222538   ,0.9626702182257024     ,-0.0872419418368258    ,7.447538907047176  ,5.040132422791865
4.49917034044585    ,-1.5858473902643073   ,-18.799832753222887   ,0.5752501686397181  ,2.1177464298738693  ,0.9532368119914783     ,-0.10144489953262441   ,7.514896965888272  ,5.001372150109475
4.599151903566868   ,-1.5275287077694533   ,-18.718636932231085   ,0.5469538272167541  ,2.1529183934617757  ,0.942381995274736      ,-0.1157603979684477    ,7.581145455572826  ,-3.147633409191723
4.699133466687887   ,-1.4682543134290207   ,-18.63809504126948    ,0.5231809308582646  ,2.191899715366249   ,0.9300775765834787     ,-0.1303451439460103    ,7.5395196001991165 ,-4.1504373886418415
4.799115029808906   ,-1.407959679579496    ,-18.55836466494788    ,0.4997979854071894  ,2.2253313211996133  ,0.9163247350075191     ,-0.14400050567944786   ,7.484278279585947  ,-3.709382117910679
4.899096592929926   ,-1.346502581542843    ,-18.479477519813624   ,0.48801410732859746 ,2.2590358283471548  ,0.9014317598454789     ,-0.1538606878921996    ,7.4345599548028565 ,-3.3339264941854903
4.9990781560509445  ,-1.2838666764372795   ,-18.401578983305455   ,0.47714567700718163 ,2.2979943792441433  ,0.885571724132268      ,-0.16256763181582565   ,7.389588578339105  ,-3.179304209892832
5.099059719171963   ,-1.2199529281920292   ,-18.324678378585677   ,0.4529620110805786  ,2.3420394236270465  ,0.8690789645629026     ,-0.16730201449569662   ,7.346446470779946  ,-2.9934014204458292
5.199041282292982   ,-1.1547806485601546   ,-18.24887944077742    ,0.42208432038071275 ,2.386115931041848   ,0.8521116746916538     ,-0.17261814154974864   ,7.3055941470838235 ,-2.701585911613519
5.299022845414001   ,-1.088291756560744    ,-18.17419878445339    ,0.3895869930119559  ,2.4259178663017003  ,0.8344895245525589     ,-0.1798671985526589    ,7.268527242654301  ,-2.4015337682388176
5.39900440853502    ,-1.0204834465405077   ,-18.100739745979467   ,0.3777408360020259  ,2.47072086473698    ,0.8161425144216827     ,-0.18721317510397345   ,7.23541775415455   ,-2.0857322164791645
5.4989859716560385  ,-0.951299284503111    ,-18.0285496375122     ,0.3798655145018347  ,2.515548009568768   ,0.7970461841675587     ,-0.1947663893316848    ,7.206538735247593  ,-1.7600683253442568
5.598967534777057   ,-0.8807360798395255   ,-17.95773401103766    ,0.3576373454881875  ,2.5535656690617388  ,0.7771939234864521     ,-0.202382402449223     ,7.182078513765256  ,-1.4271945833083701
5.698949097898076   ,-0.8087433497068145   ,-17.88834976744091    ,0.3427211326035744  ,2.5845320584362974  ,0.7565788841795839     ,-0.20997599799858913   ,7.16218301129303   ,-1.078277020955129
5.798930661019095   ,-0.7353189483611682   ,-17.820500432022936   ,0.3387784075721172  ,2.576231865895802   ,0.7352047971680088     ,-0.21767663452501781   ,7.147114791521776  ,-0.6974860014020446
5.898912224140115   ,-0.6604251911743309   ,-17.754256435519714   ,0.3326605746458857  ,2.563857099296255   ,0.7130384190285395     ,-0.2257370427399312    ,7.137350934474145  ,-0.3704701140854557
5.998893787261133   ,-0.5840673367736783   ,-17.689729319618312   ,0.3403769238912763  ,2.545761074965706   ,0.6900834741919434     ,-0.23248891476108788   ,7.132159420515443  ,-0.19649412373997827
6.098875350382152   ,-0.5062247332320088   ,-17.626986636097637   ,0.34939345567908897 ,2.5337922962299313  ,0.6666581723180941     ,-0.23608845614308843   ,7.129404352424959  ,-0.19649412373994274
6.198856913503171   ,-0.426936342461362    ,-17.566107771650437   ,0.3556240106244191  ,2.518038868104916   ,0.6429449198575643     ,-0.23584244788024367   ,7.126648219261613  ,-0.17457139885863504
6.29883847662419    ,-0.3462320058171487   ,-17.50710649940291    ,0.3789935177799716  ,2.4931056326428327  ,0.619744308823986      ,-0.2282683103268328    ,7.124198691673085  ,0.21821564531217494
6.398820039745209   ,-0.26419866408254866  ,-17.449959543035334   ,0.4002163146890748  ,2.463330610746543   ,0.5973072476858818     ,-0.22050784791718708   ,7.127260489210987  ,0.602301196753845
6.498801602866227   ,-0.1809291809936464   ,-17.394637176459007   ,0.40921383472853895 ,2.439441236465864   ,0.5756558342858851     ,-0.21265158690217337   ,7.135704598097532  ,0.9753053715928963
6.598783165987246   ,-0.09648985528314638  ,-17.341089743203693   ,0.436493100653236   ,2.4215423899657207  ,0.5547815821734439     ,-0.20488520484228354   ,7.149356979648913  ,1.3300444944405376
6.698764729108265   ,-0.010982306464582807 ,-17.289289831009725   ,0.45171655825202484 ,2.4097036038846418  ,0.5346835770606009     ,-0.1971939081923462    ,7.167933110569878  ,1.6696982680587424
6.798746292229284   ,0.07554032275620126   ,-17.239179783758264   ,0.4614148081093205  ,2.3935090745931302  ,0.5153449942172981     ,-0.18966781851899758   ,7.191185101439533  ,1.9917665793694181
6.898727855350303   ,0.1629878392806163    ,-17.190724915682576   ,0.47664554182153224 ,2.374073877369386   ,0.4967527269147096     ,-0.18227868639205946   ,7.218824214172349  ,2.299744211608672
6.998709418471322   ,0.2513123820190061    ,-17.143867247005254   ,0.49264977560842593 ,2.354632932387444   ,0.4788925513201334     ,-0.17501501861304603   ,7.25060598000135   ,2.596003404613071
7.098690981592341   ,0.3404356947440205    ,-17.098566155685297   ,0.4975528425839419  ,2.3351196104408274  ,0.4617522536696028     ,-0.16788154977638467   ,7.286315394886     ,2.8818641250857375
7.19867254471336    ,0.430315105792685     ,-17.054763333724182   ,0.5203402494772761  ,2.3142362898626994  ,0.4453201281382959     ,-0.16081365942598397   ,7.3257531076067295 ,3.162201910141695
7.298654107834379   ,0.520880109993601     ,-17.01241458998221    ,0.5446442800248426  ,2.299111407185765   ,0.42959317556518184    ,-0.15380682683837443   ,7.3687843212683415 ,3.438535030298371
7.3986356709553975  ,0.6120930214535957    ,-16.971460252747995   ,0.5656723829982594  ,2.2827675031584103  ,0.4145614723650979     ,-0.1468833975526939    ,7.4152924816032275 ,3.7108180068847156
7.498617234076416   ,0.7038910498342424    ,-16.93185266963179    ,0.5886714360365551  ,2.271141877802425   ,0.4002193313970701     ,-0.1400303431450847    ,7.465158361166444  ,3.9808690973512713
7.598598797197435   ,0.796240982885549     ,-16.893531554409304   ,0.5988441006130868  ,2.247440575398543   ,0.3865584630584298     ,-0.13322704852708367   ,7.518285468586567  ,4.2508774702084695
7.698580360318454   ,0.8890876905129662    ,-16.856446169458486   ,0.615511407715088   ,2.2266181091873936  ,0.3735770807018328     ,-0.12646283906003314   ,7.574604619079116  ,4.522440000934289
7.798561923439473   ,0.982401327846203     ,-16.820535632904498   ,0.6192975746573613  ,2.211378021609888   ,0.3612684994473032     ,-0.11974692565229242   ,7.634065520822017  ,4.795977439144449
7.8985434865604915  ,1.0761334004385281    ,-16.78574667702607    ,0.6377488959190893  ,2.201773462760454   ,0.34963052248337734    ,-0.11306630708072835   ,7.696621013036899  ,4.896626551509767
7.998525049681511   ,1.1702574463989242    ,-16.752017889525828   ,0.6575021581979474  ,2.1952510990732463  ,0.338657876296073      ,-0.10641697091856454   ,7.759969057386815  ,4.860052771880765
8.09850661280253    ,1.264730930858938     ,-16.719293908560278   ,0.6683740714903009  ,2.175587297698628   ,0.3283498780932399     ,-0.09978923837106479   ,7.822336678868237  ,4.82401472568721
8.198488175923549   ,1.3595304868424993    ,-16.687512714092808   ,0.6752165272944294  ,2.1613653625485663  ,0.3187027278805161     ,-0.09317205187280574   ,7.8837539397899405 ,4.7884964387226185
8.298469739044567   ,1.454618252706272     ,-16.65661723344038    ,0.6786783565507866  ,2.1507385830973584  ,0.30971830726654614    ,-0.08655560824917666   ,7.944249423390434  ,4.75348271468723
8.398451302165586   ,1.5499731497663596    ,-16.626544784383274   ,0.6957849700942366  ,2.134346367055952   ,0.30139315477783635    ,-0.07998293630371757   ,8.003850333758471  ,4.718959082867299
8.498432865286604   ,1.6455623433203919    ,-16.59723682445639    ,0.7107211829696608  ,2.1233389621721583  ,0.29372335601395116    ,-0.07344499884551707   ,8.062582587237417  ,4.684911750265731
8.598414428407624   ,1.7413669626885602    ,-16.56863075091449    ,0.7142803381214522  ,2.1139275565152813  ,0.2867070498957589     ,-0.06688194931362133   ,8.120470896184235  ,4.651327557722912
8.698395991528644   ,1.8373583426485989    ,-16.540666649675718   ,0.7309657293924146  ,2.1003176934681393  ,0.28034999473616273    ,-0.06028508805163842   ,8.177538845850457  ,4.61819393963519
8.798377554649662   ,1.933519017814581     ,-16.513280901635156   ,0.7403505338262203  ,2.0920055408240557  ,0.2746542353092494     ,-0.05358974757545154   ,8.233808965063174  ,4.585498886911231
8.898359117770681   ,2.0298228294639826    ,-16.486411347322722   ,0.7444046665358599  ,2.0725615867006195  ,0.2696368402228566     ,-0.0467778019475318    ,8.289302791306447  ,4.553230912856161
8.9983406808917     ,2.126252671533985     ,-16.459992098814464   ,0.7612218536521363  ,2.056466519144546   ,0.26530101522427363    ,-0.0399311353769872    ,8.344040930735986  ,4.521379021704905
9.098322244012719   ,2.22278576161683      ,-16.433958421185125   ,0.7752785782344584  ,2.0455361314470535  ,0.2616531865881824     ,-0.03303875304866637   ,8.398043113601092  ,4.489932679555715
9.198303807133737   ,2.319405251662839     ,-16.408243507117675   ,0.7800664515044945  ,2.0397844592527075  ,0.2586949084076344     ,-0.02612572656125549   ,8.451328245496265  ,4.458881787487089
9.298285370254757   ,2.4160908986800074    ,-16.382781229954297   ,0.7963056728874184  ,2.0308983220282637  ,0.2564296042508447     ,-0.019188085495439575  ,8.503914454819768  ,4.428216656655678
9.398266933375774   ,2.51282584591814      ,-16.35750430904709    ,0.8134854374554344  ,2.021465973445765   ,0.2548588123753437     ,-0.012215785201819996  ,8.555819136776707  ,4.397927985204243
9.498248496496794   ,2.609591018668807     ,-16.332345683893184   ,0.8134965486589846  ,2.0135978486804893  ,0.25398797127666795    ,-0.0052030906333192075 ,8.60705899422929   ,4.368006836818894
9.598230059617812   ,2.70636926359414      ,-16.307237386436398   ,0.8201177890359529  ,1.9952744649283216  ,0.25381917630708517    ,0.001840333530017491   ,8.65765007566604   ,-4.792941737552673
9.698211622738832   ,2.803142811464682     ,-16.282111282074105   ,0.8387088789144532  ,1.9818134307381605  ,0.2543569400263854     ,0.0089183504187483     ,8.602121437119056  ,-11.126749077454447
9.798193185859851   ,2.899893580084245     ,-16.256898966161586   ,0.8355964283586975  ,1.9732436349784228  ,0.2556034859951628     ,0.01603292243291237    ,8.471809351520175  ,-10.654410618406912
9.89817474898087    ,2.996604095547545     ,-16.23153149264543    ,0.8443427447332946  ,1.960739268716637   ,0.2575640731000093     ,0.023187613658724928   ,8.345122194011404  ,-10.207666523334819
9.998156312101889   ,3.093255023098648     ,-16.205939996595482   ,0.8648628555759753  ,1.9374837879743414  ,0.2602411681462202     ,0.030379677956870174   ,8.221916292649754  ,-9.784790513058917
10.098137875222907  ,3.189828129872323     ,-16.180054930650286   ,0.8784207646541082  ,1.918861667274905   ,0.2636400422873202     ,0.03761199038005203    ,8.102055925672495  ,-9.384549196228974
10.198119438343927  ,3.286302529148478     ,-16.15380705003501    ,0.8858722636979603  ,1.9049373137732253  ,0.2677631987857807     ,0.044881737705250245   ,7.985408344416372  ,-9.00546930221106
10.298101001464945  ,3.382658622199537     ,-16.127126373168135   ,0.897756011366309   ,1.8957417409907265  ,0.2726158658678499     ,0.05219122808353461    ,7.871847599650785  ,-8.64631588029584
10.398082564585964  ,3.4788735588508404    ,-16.099943414329093   ,0.9113209832197653  ,1.879151179070723   ,0.278200589042642      ,0.059540615422164433   ,7.761252494167914  ,-8.305768608682806
10.498064127706982  ,3.5749253613856866    ,-16.072188038949818   ,0.9150144467955836  ,1.8539623471416726  ,0.28452300069727343    ,0.06693294619317527    ,7.653508530170493  ,-7.982952842630173
10.598045690828002  ,3.670788783081725     ,-16.043790629427324   ,0.9301657517234118  ,1.83322722816054    ,0.2915857788375309     ,0.07436520888615873    ,7.5485029386188485 ,-7.676729269021351
10.698027253949022  ,3.7664386041759297    ,-16.01468117140596    ,0.9563004532083826  ,1.8170254453861894  ,0.29939448462865026    ,0.08184010805000977    ,7.446128781480355  ,-7.386745089129555
10.79800881707004   ,3.861846602687343     ,-15.984790161478202   ,0.9727236345821134  ,1.8054056185904634  ,0.3079516359372634     ,0.08934751953894218    ,7.346275055401531  ,-7.111993195575922
10.89799038019106   ,3.956983863730722     ,-15.954048019159043   ,0.9815103484080345  ,1.7860747108991755  ,0.3172616468406224     ,0.09688988948576804    ,7.248835823524719  ,-6.8500195340566625
10.997971943312077  ,4.051818783826044     ,-15.92238571441093    ,1.001203218029023   ,1.7624308342239077  ,0.32732773510693747    ,0.10449881709060017    ,7.153731157624412  ,-6.599887017707881
11.097953506433097  ,4.146317571558803     ,-15.889734341411923   ,1.0147888487711851  ,1.7390768641653813  ,0.33815946304326383    ,0.1121797431779816     ,7.060887722847687  ,-6.362867675940117
11.197935069554115  ,4.2404445019444434    ,-15.856025030758397   ,1.0281485634776844  ,1.7188071547299133  ,0.349760468002025      ,0.11989489455447438    ,6.970207781861012  ,-6.137958198970195
11.297916632675134  ,4.334159995950055     ,-15.821190039015557   ,1.052043466983855   ,1.7003981462402165  ,0.362135231100843      ,0.1276513811154003     ,6.881600919270658  ,-5.930392975233251
11.397898195796152  ,4.427423813820131     ,-15.785161677504922   ,1.0858469153868786  ,1.6643905803801617  ,0.375283900486326      ,0.13532634666300278    ,6.794893030279088  ,-5.738363295644158
11.497879758917172  ,4.520190830374352     ,-15.74787511551015    ,1.1050977540210485  ,1.6292628095377535  ,0.389194401071691      ,0.1429418911889907     ,6.709926246153958  ,-5.559718880365647
11.59786132203819   ,4.612416295742415     ,-15.709266302793448   ,1.12483482793822    ,1.5982480084458777  ,0.4038663229581725     ,0.15053128432311472    ,6.626565585616802  ,-5.392975802181397
11.69784288515921   ,4.704049214044482     ,-15.669274328231799   ,1.1543557303021936  ,1.5715230918230816  ,0.4192954302254799     ,0.15811671487844342    ,6.544690608373256  ,-5.234121043407259
11.79782444828023   ,4.795039295533248     ,-15.627838391920948   ,1.192997268835362   ,1.5492412422559292  ,0.4354860479085847     ,0.16578186371181836    ,6.464235759342332  ,-5.0826948187703
11.897806011401247  ,4.885328945608777     ,-15.584900539601595   ,1.2182144989239292  ,1.5144021938180512  ,0.45244809803633457    ,0.17353241293230548    ,6.3851384015277715 ,-4.9388233201946585
11.997787574522267  ,4.974861057265214     ,-15.540402160636502   ,1.2448564855399324  ,1.4708201888736774  ,0.470188288963475      ,0.1813607786266989     ,6.307329851498288  ,-4.80167417680641
12.097769137643285  ,5.063570426980794     ,-15.494288271927102   ,1.2804559757720477  ,1.4312076991769571  ,0.48871639183348803    ,0.18928335601356222    ,6.23075052269079   ,-4.671268472479201
12.197750700764304  ,5.151392071795181     ,-15.446503429843323   ,1.307430904101938   ,1.3958403118775171  ,0.5080405697039152     ,0.197296431537304      ,6.1553367599781845 ,-4.54709883864984
12.297732263885322  ,5.238252930482598     ,-15.396996208938148   ,1.3397170061608379  ,1.3649849139401018  ,0.5281714231145389     ,0.20541042793415676    ,6.08102939720166   ,-4.429089704176122
12.397713827006342  ,5.324079692451234     ,-15.345715068502162   ,1.3803697789607823  ,1.3259682195613924  ,0.5491179379174822     ,0.2136254798548178     ,6.007766965019307  ,-4.3161324992070025
12.49769539012736   ,5.408790657204628     ,-15.292613144677297   ,1.4287286582548604  ,1.2776806905534004  ,0.570892723145712      ,0.2219704207266339     ,5.935503058558812  ,-4.208111417033724
12.59767695324838   ,5.492303161259671     ,-15.237643837937158   ,1.4671528632770316  ,1.2335755196358575  ,0.5935078432212665     ,0.2304484577203579     ,5.864190433779937  ,-4.104338801147389
12.697658516369398  ,5.574525904409782     ,-15.18076579144385    ,1.5105085509616427  ,1.1940610253756012  ,0.6169787588490717     ,0.2390796714857637     ,5.793790902837468  ,-4.005269606704553
12.797640079490417  ,5.655367091050517     ,-15.121937624202438   ,1.557838842803143   ,1.159545190041933   ,0.641319354331102      ,0.24785229292773933    ,5.724256003517255  ,-3.909035426846892
12.897621642611437  ,5.73472410087747      ,-15.061125515537604   ,1.6022395257431827  ,1.1211320138467242  ,0.6665468703875711     ,0.25682354109973493    ,5.65556750903569   ,-3.814486391803739
12.997603205732455  ,5.812494245562002     ,-14.998295243980772   ,1.6480563058127125  ,1.081903065400593   ,0.6926820728619583     ,0.2660314033346006     ,5.587726480899667  ,-3.7223066331224772
13.097584768853475  ,5.888564391345581     ,-14.933419981739524   ,1.693249005586145   ,1.0396605345123664  ,0.7197499726894235     ,0.275458284363935      ,5.520721253075247  ,-3.630830843767059
13.197566331974492  ,5.962822410405027     ,-14.866471373578939   ,1.743191192233537   ,0.9951302768393101  ,0.7477725010806623     ,0.28516040414629523    ,5.454569723432001  ,-3.5359392491755384
13.297547895095512  ,6.035138213961601     ,-14.797435975439786   ,1.799647394482579   ,0.9485832472965284  ,0.7767857587660812     ,0.29527506264639514    ,5.389366697610582  ,-3.444788690429415
13.39752945821653   ,6.105385801660029     ,-14.726294725580034   ,1.862062103038721   ,0.8980302970321764  ,0.8068229422360691     ,0.30556839140848796    ,5.325076777430773  ,-3.359206937665045
13.49751102133755   ,6.1734243387003       ,-14.653044095365315   ,1.928928772139451   ,0.8533942109550919  ,0.8378925559369742     ,0.31597993227599797    ,5.261627615537141  ,-3.2453899158639787
13.597492584458568  ,6.239120206173267     ,-14.57767364366913    ,1.9881760703653706  ,0.8041436816049321  ,0.8700496639134931     ,0.32768169250734624    ,5.199592950523389  ,-3.1065709919540887
13.697474147579587  ,6.302306510421255     ,-14.50019720536107    ,2.0456541025492685  ,0.7528619859789759  ,0.9034493851451019     ,0.3405523641764345     ,5.13951040505694   ,-3.0336276306836947
13.797455710700605  ,6.362830009193616     ,-14.420602106016753   ,2.1080169556817308  ,0.7044263318305187  ,0.9380787619763524     ,0.35129254206514365    ,5.080152905061305  ,-2.9860770378424237
13.897437273821625  ,6.42050648548251      ,-14.33895075929781    ,2.1757586340719026  ,0.6568608681959089  ,0.9736989810222466     ,0.3614072720314617     ,5.021040553422794  ,-2.915070685311275
13.997418836942645  ,6.47520517249393      ,-14.255252437542824   ,2.2484100277929193  ,0.61539036978939    ,1.0103899180603835     ,0.3727529069528269     ,4.962654691963255  ,-2.833370089205596
14.097400400063663  ,6.5267349454883465    ,-14.169593944674029   ,2.3254616906735204  ,0.5706992784558476  ,1.0482545436757427     ,0.38483454451205934    ,4.905239245014119  ,-2.730760337621043
14.197381963184682  ,6.57494493863346      ,-14.08199034797356    ,2.400182809401917   ,0.5115828313022174  ,1.0873817601484188     ,0.39804458082638805    ,4.84925980709409   ,-2.601929826258796
14.2973635263057    ,6.6196163217943855    ,-13.992565660848298   ,2.47298500721057    ,0.46119547441028447 ,1.1278906779347897     ,0.41256588266587524    ,4.795313405229851  ,-2.4846303154216804
14.39734508942672   ,6.66057873646049      ,-13.901337919549077   ,2.550300068847339   ,0.41342299635954666 ,1.1698713851912717     ,0.4268050585737324     ,4.743226350170277  ,-2.358579221435692
14.497326652547738  ,6.697591975980567     ,-13.80849397745938    ,2.6316174278877127  ,0.35178182360736604 ,1.213264834253627      ,0.44158364118699356    ,4.6932469926844735 ,-2.2172571110393524
