-2.2790446281433105, -19.346227645874023 
-2.7114508152008057, -20.149822235107422 
-3.2256007194519043, -20.84021759033203 
-3.819892406463623, -21.371992111206055 
-4.474418640136719, -21.70222282409668 
-5.157156944274902, -21.7921199798584 
-5.806490421295166, -21.629318237304688 
-6.352477073669434, -21.23613739013672 
-6.739068508148193, -20.648822784423828 
-6.934139251708984, -19.917739868164062 
-6.961266040802002, -19.094058990478516 
-6.887760162353516, -18.209712982177734 
-6.778450012207031, -17.283802032470703 
-6.680553913116455, -16.327455520629883 
-6.623594284057617, -15.349374771118164 
-6.61472225189209, -14.358673095703125 
-6.642475128173828, -13.362532615661621 
-6.688296318054199, -12.364614486694336 
-6.735747337341309, -11.365995407104492 
-6.773654937744141, -10.366837501525879 
-6.798593521118164, -9.367319107055664 
-6.819892406463623, -8.36777114868164 
-6.856005668640137, -7.3685712814331055 
-6.912499904632568, -6.370278835296631 
-6.961488246917725, -5.371607780456543 
-6.945076942443848, -4.372042655944824 
-6.795915126800537, -3.384357213973999 
-6.45904541015625, -2.444847822189331 
-5.9092583656311035, -1.6127686500549316 
-5.161936283111572, -0.9523984789848328 
-4.2725324630737305, -0.5000549554824829 
-3.3082315921783447, -0.2400151640176773 
-2.3161754608154297, -0.11744152009487152 
-1.3172380924224854, -0.07220718264579773 
-0.31727978587150574, -0.06185320019721985 
0.6826953887939453, -0.06557576358318329 
1.6825803518295288, -0.07809185981750488 
2.682302713394165, -0.10142965614795685 
3.681727886199951, -0.13823570311069489 
4.680889129638672, -0.18387873470783234 
5.680415153503418, -0.22218912839889526 
6.680220603942871, -0.24193589389324188 
7.678955554962158, -0.27413368225097656 
8.67017936706543, -0.39381444454193115 
9.625200271606445, -0.6765562295913696 
10.486465454101562, -1.1539320945739746 
11.19231128692627, -1.8086491823196411 
11.694352149963379, -2.5846314430236816 
11.944936752319336, -3.4412808418273926 
11.910510063171387, -4.316317081451416 
11.581094741821289, -5.126740455627441 
10.973280906677246, -5.788514137268066 
10.153809547424316, -6.230322360992432 
9.215906143188477, -6.431858539581299 
8.238138198852539, -6.443778038024902 
7.260509014129639, -6.332854747772217 
6.282968997955322, -6.156318187713623 
5.302552223205566, -5.997448921203613 
4.335486888885498, -5.945382118225098 
3.4133079051971436, -6.061446189880371 
2.585767984390259, -6.369988918304443 
1.910081148147583, -6.860546588897705 
1.4369244575500488, -7.487810134887695 
1.2119965553283691, -8.20186996459961 
1.2733815908432007, -8.950101852416992 
1.6114275455474854, -9.64910888671875 
2.1822869777679443, -10.220492362976074 
2.9150032997131348, -10.608278274536133 
3.749157428741455, -10.823697090148926 
4.609296798706055, -10.984107971191406 
5.417430877685547, -11.20024585723877 
6.141974449157715, -11.543336868286133 
6.734034061431885, -12.039745330810547 
7.138895511627197, -12.675466537475586 
7.311263084411621, -13.405817031860352 
7.231979846954346, -14.15951156616211 
6.903115272521973, -14.859702110290527 
6.338557243347168, -15.436989784240723 
5.582826614379883, -15.828850746154785 
4.704463005065918, -16.01540184020996 
3.766597032546997, -16.051481246948242 
2.800192356109619, -16.03468132019043 
1.8190608024597168, -16.06134605407715 
0.8494248986244202, -16.21259880065918 
-0.0670369565486908, -16.549936294555664 
-0.8670539259910583, -17.09714126586914 
-1.488530158996582, -17.829008102416992 
-1.9563640356063843, -18.6882381439209 
