,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,,x_12,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12
15,0.739765,0.73973316,0.7398216,0.73969936,0.739821,0.73967564,0.73965716,0.7397053,0.73974437,0.7396609,0.7396545,0.73979396,0.739734,-0.35386872,-0.35384306,-0.35391518,-0.35381418,-0.35391468,-0.35379574,-0.35378128,-0.3538177,-0.35385188,-0.3537843,-0.3537791,-0.35389295,-0.35384375
16,0.73133194,0.7312976,0.73139346,0.7312617,0.7313928,0.73123616,0.7312165,0.7312682,0.7313096,0.7312205,0.73121357,0.7313633,0.73129845,-0.3641415,-0.3641138,-0.36419216,-0.3640823,-0.3641916,-0.36406282,-0.36404753,-0.36408588,-0.3641233,-0.3640507,-0.3640452,-0.364168,-0.36411452
17,0.7224556,0.7224204,0.7225192,0.72238415,0.72251856,0.7223581,0.7223381,0.722391,0.72243273,0.7223422,0.7223352,0.7224878,0.7224213,-0.37506795,-0.3750394,-0.37512052,-0.3750067,-0.37511992,-0.37498713,-0.37497178,-0.37501016,-0.3750491,-0.37497497,-0.37496945,-0.3750955,-0.37504014
18,0.7131587,0.7131245,0.71322155,0.7130897,0.71322083,0.7130644,0.713045,0.71309656,0.71313655,0.713049,0.71304226,0.7131903,0.71312535,-0.38665664,-0.3866284,-0.38670874,-0.38659605,-0.3867081,-0.38657737,-0.38656276,-0.38659912,-0.38663787,-0.3865658,-0.38656056,-0.38668397,-0.3866291
19,0.7033906,0.7033573,0.70345247,0.70332396,0.7034518,0.7032992,0.7032804,0.7033308,0.7033691,0.7032842,0.7032777,0.70342153,0.7033581,-0.398857,-0.39882904,-0.39890862,-0.39879692,-0.39890802,-0.39877906,-0.39876512,-0.3987996,-0.3988383,-0.398768,-0.398763,-0.39888415,-0.39882976
20,0.69310075,0.6930669,0.6931644,0.6930331,0.6931637,0.69300765,0.6929883,0.6930403,0.69307894,0.6929922,0.69298553,0.6931325,0.6930677,-0.41161945,-0.41159046,-0.41167265,-0.41155708,-0.41167203,-0.41153902,-0.41152495,-0.41155964,-0.4116,-0.4115279,-0.4115228,-0.41164747,-0.41159117
21,0.6822446,0.68220747,0.68231434,0.6821704,0.68231356,0.68214214,0.6821206,0.6821784,0.6822207,0.682125,0.6821176,0.6822794,0.68220836,-0.42489958,-0.42486754,-0.42495787,-0.42483053,-0.4249572,-0.4248107,-0.42479524,-0.42483333,-0.4248781,-0.4247985,-0.42479283,-0.4249303,-0.42486835
22,0.67078364,0.6707401,0.6708651,0.6706964,0.6708642,0.6706629,0.67063725,0.6707057,0.6707557,0.67064244,0.6706337,0.6708246,0.67074126,-0.43865412,-0.43861637,-0.4387219,-0.43857262,-0.4387211,-0.43854892,-0.43853036,-0.43857616,-0.43862885,-0.4385343,-0.43852738,-0.4386897,-0.43861732
23,0.6586827,0.6586291,0.6587822,0.6585746,0.6587811,0.65853316,0.65850127,0.6585859,0.6586484,0.6585077,0.65849686,0.658733,0.6586305,-0.45284137,-0.45279494,-0.45292416,-0.45274106,-0.4529232,-0.45271105,-0.45268747,-0.45274577,-0.45281026,-0.45269248,-0.45268363,-0.45288467,-0.4527961
24,0.6459798,0.6459139,0.6461011,0.64584637,0.6460998,0.64579535,0.645756,0.64585996,0.6459376,0.645764,0.6457505,0.6460415,0.64591557,-0.46748275,-0.46742564,-0.46758428,-0.46735916,-0.4675831,-0.4673213,-0.4672915,-0.4673655,-0.46744448,-0.46729782,-0.46728662,-0.4675356,-0.46742707
25,0.6326405,0.63255924,0.63278824,0.6324757,0.63278663,0.63241327,0.6323649,0.632492,0.6325883,0.6323747,0.6323582,0.63271594,0.6325613,-0.48253694,-0.48246703,-0.48266193,-0.48238537,-0.4826605,-0.4823377,-0.4823002,-0.48239377,-0.48249033,-0.48230815,-0.48229405,-0.48260185,-0.4824688
26,0.6187016,0.6186035,0.6188779,0.61850226,0.6188759,0.6184271,0.6183689,0.61852163,0.61863846,0.61838067,0.6183607,0.6187923,0.61860603,-0.49802208,-0.49793765,-0.49817455,-0.49783903,-0.49817282,-0.49778062,-0.49773443,-0.49784976,-0.497966,-0.49774423,-0.49772704,-0.49810052,-0.4979398
27,0.60419893,0.60408354,0.60440326,0.60396326,0.604401,0.60387516,0.60380685,0.60398614,0.60412455,0.6038206,0.603797,0.60430557,0.6040864,-0.5139552,-0.51385546,-0.51413864,-0.5137398,-0.51413655,-0.51366997,-0.5136149,-0.5137526,-0.51388913,-0.51362664,-0.51360625,-0.514048,-0.513858
28,0.5890951,0.58896035,0.5893302,0.58881915,0.5893276,0.5887164,0.5886371,0.5888458,0.589008,0.588653,0.58862567,0.5892888,0.5889637,-0.53028655,-0.5301703,-0.53050435,-0.53003633,-0.53050196,-0.5299545,-0.5298894,-0.5300514,-0.5302099,-0.5299034,-0.52987933,-0.53045934,-0.5301733
29,0.5734173,0.57326216,0.57368475,0.573099,0.5736817,0.572981,0.5728902,0.57312953,0.5733166,0.5729083,0.57287705,0.5736969,0.573266,-0.5470385,-0.5469049,-0.5472925,-0.54675156,-0.5472897,-0.5466572,-0.54658175,-0.54676914,-0.5469509,-0.54659814,-0.5465702,-0.54729223,-0.5469084
30,0.55719405,0.55701834,0.55749434,0.5568332,0.55749094,0.55669993,0.55659765,0.5568676,0.5570798,0.55661774,0.55658275,0.55755854,0.5570227,-0.56423014,-0.5640789,-0.5645211,-0.56390595,-0.5645179,-0.5637988,-0.5637129,-0.56392604,-0.56413126,-0.56373173,-0.5636998,-0.5645651,-0.56408286
31,0.5404543,0.54025847,0.54078686,0.5400519,0.5407831,0.5399037,0.5397903,0.54009,0.5403268,0.5398124,0.5397737,0.54090244,0.5402633,-0.58187944,-0.5817108,-0.5822069,-0.58151865,-0.5822033,-0.581399,-0.5813028,-0.5815412,-0.5817694,-0.58132416,-0.5812882,-0.5822956,-0.5817153
32,0.52322733,0.52301216,0.5235897,0.52278507,0.52358556,0.52262264,0.52249885,0.5228269,0.5230872,0.5225228,0.5224808,0.5237574,0.52301747,-0.60000366,-0.5998187,-0.6003671,-0.5996084,-0.60036325,-0.59947723,-0.5993713,-0.5996333,-0.59988296,-0.5993949,-0.5993552,-0.60050136,-0.59982353
33,0.50554204,0.5053091,0.505932,0.5050631,0.5059275,0.5048877,0.50475454,0.50510836,0.50539035,0.5047801,0.504735,0.50615317,0.5053148,-0.61862147,-0.61842144,-0.61901855,-0.61819476,-0.61901426,-0.618053,-0.6179382,-0.6182216,-0.618491,-0.617964,-0.61792094,-0.6192002,-0.61842674
34,0.48742747,0.4871787,0.48784178,0.4869161,0.48783702,0.48672917,0.48658776,0.48696443,0.4872654,0.48661476,0.48656705,0.48811883,0.4871848,-0.63775337,-0.63754004,-0.6381807,-0.63729906,-0.6381761,-0.6371483,-0.63702595,-0.63732755,-0.63761425,-0.6370536,-0.6370075,-0.63841224,-0.6375457
35,0.4689146,0.46865246,0.4693491,0.46837595,0.46934408,0.46817952,0.46803132,0.46842694,0.4687437,0.46805942,0.46800965,0.46968517,0.46865886,-0.65742046,-0.6571963,-0.65787405,-0.65694356,-0.6578692,-0.6567856,-0.65665716,-0.65697336,-0.6572743,-0.65668637,-0.6566378,-0.6581584,-0.65720224
36,0.45003682,0.44976425,0.4504863,0.44947717,0.4504811,0.4492733,0.44912013,0.44953024,0.449859,0.44914895,0.44909778,0.45088553,0.44977087,-0.6776451,-0.6774128,-0.6781201,-0.6771516,-0.678115,-0.67698884,-0.676856,-0.67718226,-0.67749375,-0.67688644,-0.67683595,-0.67846036,-0.677419
37,0.43083,0.4305505,0.4312883,0.43025684,0.43128297,0.43004832,0.4298923,0.43031144,0.43064743,0.42992142,0.4298696,0.4317556,0.43055725,-0.6984508,-0.6982138,-0.6989416,-0.69794774,-0.69893634,-0.6977826,-0.69764745,-0.6979786,-0.6982965,-0.6976787,-0.6976271,-0.69934124,-0.69822013
38,0.41133228,0.41104987,0.41179267,0.41075417,0.41178727,0.4105442,0.4103878,0.4108096,0.4111476,0.4104167,0.41036507,0.4123336,0.41105667,-0.71986324,-0.7196254,-0.7203627,-0.7193588,-0.7203574,-0.7191942,-0.71905905,-0.7193892,-0.71970856,-0.7190906,-0.7190387,-0.7208258,-0.7196318
39,0.391585,0.3913044,0.39203912,0.3910116,0.3920338,0.3908038,0.39064994,0.39106703,0.39140123,0.39067802,0.3906276,0.39266056,0.39131108,-0.7419095,-0.74167514,-0.7424101,-0.7414132,-0.7424048,-0.74125224,-0.7411198,-0.7414423,-0.7417572,-0.74115103,-0.7410999,-0.7429403,-0.7416815
40,0.37163273,0.37135944,0.3720712,0.37107545,0.372066,0.37087408,0.37072602,0.37112993,0.37145343,0.37075257,0.37070453,0.37278035,0.37136585,-0.76461816,-0.7643921,-0.7651113,-0.7641401,-0.7651061,-0.76398665,-0.76385975,-0.76416725,-0.7644714,-0.7638901,-0.7638407,-0.76571316,-0.7643983
41,0.35152382,0.35126412,0.3519356,0.350996,0.35193065,0.3508057,0.3506672,0.3510484,0.3513531,0.35069153,0.35064718,0.35274103,0.35127017,-0.78801894,-0.78780645,-0.7884954,-0.78757036,-0.7884904,-0.7874284,-0.7873102,-0.78759456,-0.7878812,-0.78733903,-0.7872924,-0.7891731,-0.78781235
42,0.33131084,0.33107194,0.33168334,0.33082777,0.33167878,0.3306541,0.3305295,0.33087665,0.33115336,0.33055064,0.33051157,0.33251902,0.3310774,-0.8121426,-0.8119494,-0.8125923,-0.81173533,-0.8125876,-0.8116091,-0.811503,-0.81175584,-0.8120175,-0.81152964,-0.8114871,-0.81328726,-0.8119548
43,0.31097192,0.31076005,0.31129432,0.31054673,0.3112903,0.31039405,0.3102871,0.31059098,0.31083176,0.31030428,0.3102718,0.3120924,0.31076476,-0.8369573,-0.836788,-0.83737195,-0.836601,-0.83736753,-0.8364943,-0.8364029,-0.836617,-0.83684796,-0.8364268,-0.8363892,-0.8380286,-0.8367928
44,0.2904877,0.29030818,0.29075083,0.29013145,0.2907474,0.29000345,0.2899172,0.2901702,0.2903683,0.2899298,0.28990498,0.29144013,0.29031202,-0.86243683,-0.86229527,-0.8628094,-0.8621396,-0.86280555,-0.8620554,-0.8619808,-0.8621504,-0.8623457,-0.86200154,-0.8619697,-0.8633728,-0.86229944
45,0.26983917,0.26969633,0.2700352,0.2695605,0.27003253,0.26946035,0.26939732,0.26959303,0.26974332,0.2694049,0.26938856,0.27054137,0.26969916,-0.8885587,-0.8884478,-0.8888835,-0.8883273,-0.88888013,-0.88826793,-0.88821185,-0.8883324,-0.8884877,-0.88822895,-0.88820356,-0.8892957,-0.88845134
46,0.24900644,0.24890365,0.24912924,0.2488124,0.24912731,0.24874248,0.24870466,0.2488381,0.2489363,0.24870677,0.24869959,0.24937357,0.24890538,-0.9153013,-0.91522384,-0.9155739,-0.9151409,-0.9155711,-0.9151082,-0.9150718,-0.91514003,-0.9152523,-0.9150851,-0.9150665,-0.91577315,-0.9152265
47,0.22796838,0.22790824,0.22801335,0.22786435,0.22801226,0.22782637,0.22781506,0.22788279,0.22792569,0.22781147,0.22781391,0.22791222,0.2279088,-0.94264257,-0.9426,-0.9428595,-0.9425565,-0.9428573,-0.9425514,-0.9425356,-0.9425493,-0.94261664,-0.9425449,-0.9425334,-0.9427793,-0.9426019
48,0.20670246,0.20668647,0.2066666,0.20669149,0.2066664,0.20668647,0.20670235,0.20670241,0.20668827,0.20669289,0.20670523,0.2061306,0.20668581,-0.97055745,-0.97055095,-0.97071666,-0.9705477,-0.97071517,-0.97057086,-0.97057605,-0.970534,-0.97055507,-0.9705813,-0.970577,-0.9702857,-0.970552
49,0.18518299,0.1852118,0.18506503,0.1852662,0.18506572,0.18529421,0.18533735,0.18526955,0.18519782,0.18532202,0.18534431,0.18399894,0.18520992,-0.999019,-0.99904877,-0.99911994,-0.99908596,-0.99911904,-0.9991376,-0.9991638,-0.9990659,-0.99904037,-0.99916506,-0.9991679,-0.9982616,-0.999049
50,0.16338113,0.16345426,0.16318144,0.1635574,0.16318303,0.16361806,0.16368745,0.16355328,0.16342464,0.16366635,0.16369845,0.1614839,0.16345118,-1.027998,-1.0280634,-1.0280414,-1.0281403,-1.0280411,-1.0282195,-1.028267,-1.0281138,-1.0280427,-1.0282644,-1.028274,-1.0266739,-1.0280628
51,0.14126408,0.14138003,0.14098509,0.14152996,0.14098755,0.14162196,0.14171644,0.14151867,0.14133532,0.14168982,0.14173128,0.1385489,0.14137578,-1.0574626,-1.0575625,-1.0574505,-1.0576775,-1.0574509,-1.0577831,-1.0578511,-1.0576451,-1.0575299,-1.0578446,-1.057861,-1.0554866,-1.0575612
52,0.11879559,0.11895185,0.11844177,0.11914551,0.11844506,0.119266644,0.11938431,0.119127534,0.118892826,0.11935259,0.11940273,0.11515429,0.1189465,-1.0873783,-1.0875102,-1.0873139,-1.087661,-1.0873148,-1.0877912,-1.0878781,-1.0876229,-1.0874668,-1.0878682,-1.0878906,-1.08466,-1.0875081
53,0.09593547,0.096128196,0.095513254,0.09636122,0.09551731,0.09650841,0.09664675,0.09633719,0.09605621,0.096610434,0.09666837,0.09125671,0.09612185,-1.1177074,-1.1178687,-1.1175954,-1.1180519,-1.1175969,-1.1182044,-1.1183085,-1.1180086,-1.1178155,-1.1182956,-1.1183233,-1.1141521,-1.1178659
54,0.07263919,0.07286335,0.07215702,0.07312993,0.072161734,0.07329921,0.073455006,0.07310074,0.07278018,0.07341478,0.07347935,0.06681107,0.072856136,-1.1484107,-1.1485977,-1.1482574,-1.1488096,-1.1482593,-1.1489813,-1.1491004,-1.1487617,-1.148536,-1.1490848,-1.1491172,-1.1439148,-1.1485945
55,0.048859518,0.04910854,0.04832797,0.049401686,0.048333246,0.0495882,0.04975749,0.04936843,0.049016412,0.049714174,0.049783982,0.04177036,0.049100626,-1.179444,-1.179653,-1.1792569,-1.1798884,-1.1792592,-1.180076,-1.1802074,-1.179837,-1.1795841,-1.1801897,-1.1802257,-1.1738951,-1.1796492
56,0.024546519,0.024813214,0.023978172,0.025124697,0.02398387,0.025322754,0.025501005,0.025088651,0.024714695,0.025455533,0.02552897,0.016163351,0.024804788,-1.2107586,-1.210984,-1.2105471,-1.211237,-1.2105497,-1.2114362,-1.2115765,-1.2111828,-1.21091,-1.2115575,-1.2115959,-1.2041019,-1.2109799
57,-0.0002700625,7.963204e-06,-0.00086413353,0.00033068578,-0.00085813977,0.000535289,0.0007186094,0.00029296256,-9.47219e-05,0.0006717935,0.0007474672,-0.009989868,-8.103474e-07,-1.242366,-1.242603,-1.2421386,-1.2428678,-1.2421414,-1.2430751,-1.2432214,-1.2428119,-1.2425255,-1.2432017,-1.2432414,-1.2345446,-1.2425987
58,-0.025566893,-0.025283065,-0.026176937,-0.024955308,-0.026170751,-0.024748372,-0.024563385,-0.02499374,-0.02538796,-0.02461085,-0.02453414,-0.0366713,-0.02529204,-1.2742751,-1.2745191,-1.2740396,-1.2747911,-1.2740425,-1.275003,-1.2751524,-1.274734,-1.2744397,-1.2751327,-1.2751727,-1.2652316,-1.2745147
59,-0.051322296,-0.051037483,-0.05193967,-0.05071004,-0.05193339,-0.050504476,-0.050320666,-0.05074837,-0.051142905,-0.05036819,-0.050291464,-0.06386228,-0.051046554,-1.3064932,-1.3067403,-1.3062564,-1.307015,-1.3062593,-1.3072286,-1.307379,-1.3069576,-1.3066603,-1.3073596,-1.3073992,-1.2961713,-1.3067359
60,-0.07751477,-0.077232905,-0.07813204,-0.076910235,-0.078125745,-0.07670868,-0.07652834,-0.07694775,-0.077337444,-0.07657545,-0.07649952,-0.091543466,-0.077241965,-1.3390294,-1.3392762,-1.3387972,-1.33955,-1.3388001,-1.3397626,-1.3399119,-1.3394928,-1.3391968,-1.3398931,-1.3399317,-1.3273762,-1.3392719
61,-0.10411983,-0.1038443,-0.1047313,-0.103529796,-0.10472505,-0.10333446,-0.103159316,-0.10356585,-0.10394679,-0.10320565,-0.1031311,-0.11969362,-0.10385326,-1.3718948,-1.3721389,-1.3716717,-1.3724092,-1.3716744,-1.3726186,-1.3727655,-1.3723524,-1.372061,-1.3727478,-1.3727847,-1.3588635,-1.3721348
62,-0.13119449,-0.13092959,-0.13179281,-0.13062772,-0.13178669,-0.13044156,-0.13027401,-0.13066165,-0.1310286,-0.1303191,-0.13024674,-0.14828707,-0.13093835,-1.4050397,-1.405278,-1.4048316,-1.4055412,-1.4048343,-1.4057451,-1.4058878,-1.4054853,-1.4052026,-1.4058715,-1.4059061,-1.3906537,-1.4052742
63,-0.15878755,-0.15853818,-0.15936421,-0.15825395,-0.15935831,-0.15808037,-0.15792304,-0.15828498,-0.15863207,-0.15796635,-0.15789713,-0.17729297,-0.15854664,-1.4384181,-1.4386469,-1.4382324,-1.4388986,-1.4382348,-1.4390941,-1.4392303,-1.4388443,-1.4385755,-1.4392158,-1.4392474,-1.4227716,-1.4386435
64,-0.18686138,-0.18663082,-0.18741046,-0.18636772,-0.18740483,-0.18620895,-0.1860636,-0.18639532,-0.18671846,-0.18610471,-0.1860393,-0.20667523,-0.18663888,-1.4720538,-1.4722704,-1.4718956,-1.4725075,-1.4718977,-1.4726926,-1.4728209,-1.4724554,-1.4722039,-1.4728085,-1.4728364,-1.4552461,-1.4722673
65,-0.21546161,-0.21525377,-0.21597587,-0.21501604,-0.21597059,-0.21487488,-0.21474367,-0.21503958,-0.2153338,-0.21478215,-0.2147213,-0.23639211,-0.21526134,-1.5059016,-1.5061023,-1.5057771,-1.5063212,-1.5057788,-1.5064933,-1.5066116,-1.5062718,-1.5060419,-1.5066017,-1.5066254,-1.4881104,-1.5060998
66,-0.24454775,-0.24436522,-0.24502239,-0.24415559,-0.24501753,-0.24403377,-0.2439181,-0.24417463,-0.24443673,-0.24395359,-0.24389786,-0.26639658,-0.24437222,-1.5399859,-1.5401685,-1.5398996,-1.5403666,-1.5399009,-1.540524,-1.5406312,-1.5403204,-1.540115,-1.5406239,-1.5406431,-1.5214022,-1.5401666
67,-0.27408254,-0.27392668,-0.2745147,-0.27374694,-0.2745103,-0.2736453,-0.27354568,-0.27376133,-0.2739892,-0.27357805,-0.27352765,-0.29663518,-0.27393308,-1.5743322,-1.5744953,-1.5742868,-1.5746717,-1.5742877,-1.5748135,-1.5749087,-1.5746288,-1.5744492,-1.5749042,-1.5749186,-1.5551625,-1.574494
68,-0.30403015,-0.30390146,-0.30441904,-0.30375186,-0.30441508,-0.30367047,-0.3035868,-0.3037615,-0.30395496,-0.30361614,-0.303571,-0.32704875,-0.30390728,-1.6089687,-1.609112,-1.6089653,-1.6092665,-1.6089656,-1.6093923,-1.6094754,-1.6092268,-1.6090735,-1.6094738,-1.6094834,-1.5894359,-1.6091113
69,-0.3343525,-0.33425015,-0.33469906,-0.33412966,-0.33469555,-0.33406776,-0.33399943,-0.3341348,-0.3342949,-0.33402586,-0.33398572,-0.3575721,-0.3342554,-1.643925,-1.644049,-1.6439626,-1.6441821,-1.6439625,-1.6442927,-1.6443642,-1.6441457,-1.6440178,-1.6443653,-1.6443702,-1.6242701,-1.6440488
70,-0.36500773,-0.3649298,-0.3653148,-0.3648361,-0.36531174,-0.36479208,-0.36473775,-0.36483708,-0.36496645,-0.36476153,-0.36472595,-0.3881343,-0.3649345,-1.6792327,-1.679339,-1.6793088,-1.6794527,-1.6793083,-1.6795495,-1.6796105,-1.6794193,-1.6793146,-1.6796141,-1.6796148,-1.6597153,-1.6793394
71,-0.39595002,-0.3958934,-0.39622274,-0.3958229,-0.39622003,-0.3957942,-0.39575186,-0.3958203,-0.39592308,-0.39577344,-0.39574164,-0.41865855,-0.3958977,-1.714927,-1.7150184,-1.7150371,-1.7151157,-1.7150362,-1.7152009,-1.7152534,-1.7150848,-1.7149997,-1.715259,-1.715256,-1.6958244,-1.7150192
72,-0.42712873,-0.42708883,-0.42737448,-0.4270365,-0.42737207,-0.4270196,-0.42698637,-0.4270311,-0.42711312,-0.42700633,-0.42697728,-0.44914445,-0.42709276,-1.7510465,-1.7511265,-1.7511841,-1.751212,-1.7511828,-1.7512887,-1.7513349,-1.7511828,-1.7511123,-1.7513422,-1.7513365,-1.7325846,-1.7511278
73,-0.45848775,-0.4584587,-0.45871627,-0.45841777,-0.45871407,-0.45840806,-0.45838022,-0.45841077,-0.45847964,-0.4583994,-0.45837173,-0.47958618,-0.45846245,-1.7876332,-1.787707,-1.7877895,-1.787786,-1.787788,-1.7878581,-1.7879015,-1.7877579,-1.7876954,-1.7879096,-1.7879025,-1.7699894,-1.7877084
74,-0.4899651,-0.48993957,-0.49018914,-0.48990172,-0.490187,-0.4898934,-0.48986635,-0.48989442,-0.48995975,-0.48988566,-0.48985776,-0.5099758,-0.48994333,-1.8247322,-1.824806,-1.8248967,-1.8248858,-1.8248951,-1.8249583,-1.8250028,-1.8248576,-1.8247949,-1.825011,-1.8250036,-1.8080331,-1.8248075
75,-0.52149296,-0.521462,-0.52172816,-0.521417,-0.52172595,-0.5214029,-0.52137095,-0.52141094,-0.52148455,-0.5213916,-0.52136135,-0.54030734,-0.521466,-1.8623921,-1.8624735,-1.862552,-1.8625624,-1.8625505,-1.862641,-1.8626909,-1.8625326,-1.8624601,-1.8626983,-1.8626925,-1.8467109,-1.8624749
76,-0.5529973,-0.5529501,-0.55326194,-0.55288583,-0.55325943,-0.5528575,-0.5528139,-0.5528829,-0.55297875,-0.55283725,-0.5528024,-0.57057846,-0.55295455,-1.900664,-1.9007616,-1.9008042,-1.9008694,-1.9008029,-1.9009608,-1.9010216,-1.9008366,-1.9007429,-1.9010271,-1.9010246,-1.8860154,-1.9007627
77,-0.5844837,-0.5844099,-0.58479583,-0.5843147,-0.5847928,-0.58426416,-0.58420247,-0.58431673,-0.5844483,-0.58422995,-0.5841881,-0.60079217,-0.58441514,-1.9395335,-1.9396555,-1.9396396,-1.9397916,-1.9396386,-1.9399022,-1.9399788,-1.9397542,-1.9396287,-1.9399813,-1.9399841,-1.9259356,-1.9396561
78,-0.61595124,-0.6158403,-0.6163286,-0.6157026,-0.61632484,-0.61562186,-0.61553574,-0.61571145,-0.6158922,-0.61556864,-0.6155175,-0.63095784,-0.61584663,-1.9789921,-1.9791465,-1.9790499,-1.9793195,-1.9790494,-1.9794552,-1.9795526,-1.9792763,-1.9791087,-1.9795512,-1.9795606,-1.9664556,-1.9791464
