,s_x,s_y,delta,velocity,yaw,yaw_der,slip_angle,steer_v,acceleration,param,comp_time,lap_finished,out_of_soft
486,-8.387018,-25.342386,0.35061416,6.8144774,6.2028246,1.3760251,-0.13214073,-0.8718712,9.509999,26.756126,0.01477976,0.0,0.0
487,-8.320406,-25.356758,0.34189543,6.9095774,6.216585,1.3192335,-0.1266149,-1.578277,9.509992,26.824272,0.014448224,0.0,0.0
488,-8.252596,-25.370026,0.32611266,7.0046773,6.2297773,1.2788804,-0.12147214,-0.89354026,9.509991,26.893368,0.014925366,0.0,0.0
489,-8.183618,-25.382214,0.31717727,7.099777,6.242566,1.2373865,-0.11695282,-1.4746252,9.509996,26.963413,0.014468697,0.0,0.0
490,-8.1135,-25.393354,0.30243102,7.194877,6.25494,1.2051504,-0.112828955,-0.9041452,9.509997,27.034412,0.014234982,0.0,0.0
491,-8.042265,-25.403471,0.29338956,7.289977,6.2669916,1.1682417,-0.109251305,-1.3222141,9.509978,27.106361,0.015280243,0.0,0.0
492,-7.9699383,-25.412592,0.28016743,7.385077,6.2786736,1.1358564,-0.10599821,-0.90478885,9.509991,27.16926,0.014388304,0.0,0.0
493,-7.8965383,-25.420736,0.27111953,7.4793262,0.0068471176,1.1044395,-0.103124954,0.0,0.1,27.24311,0.057536002,0.0,0.0
494,-7.822091,-25.427925,0.27111953,7.480326,0.017891511,1.739716,-0.09774123,-1.4985926,9.509978,27.317905,0.023978934,0.0,0.0
495,-7.747526,-25.433893,0.25613362,7.573375,0.035288673,1.6334218,-0.10137085,-1.2252841,9.509996,27.392708,0.022911152,0.0,0.0
496,-7.671958,-25.438894,0.24388076,7.665281,0.05162289,1.5148954,-0.10421218,-1.1510503,9.509968,27.468441,0.0178144,0.0,0.0
497,-7.595411,-25.442923,0.23237026,7.756085,0.06677184,1.3928533,-0.106146015,-1.122135,9.50999,27.545094,0.016612858,0.0,0.0
498,-7.5179105,-25.445976,0.22114891,7.8458257,0.080700375,1.2712595,-0.107179895,-1.3103412,9.509983,27.622656,0.014320911,0.0,0.0
499,-7.4394794,-25.448053,0.2080455,7.93454,0.09341297,1.1525484,-0.10736489,-1.4326166,9.509885,27.701113,0.014347224,0.0,0.0
500,-7.3601418,-25.44916,0.19371933,8.022263,0.104938455,1.0343693,-0.10681229,-1.5809311,9.509991,27.780458,0.014993528,0.0,0.0
501,-7.279919,-25.44931,0.17791001,8.109025,0.11528215,0.91557467,-0.10558941,-1.694179,9.509996,27.860682,0.014688528,0.0,0.0
502,-7.198833,-25.448524,0.16096823,8.19486,0.1244379,0.79440016,-0.103752084,-1.7712778,9.509993,27.941772,0.014838955,0.0,0.0
503,-7.116902,-25.446829,0.14325546,8.279796,0.1323819,0.6697975,-0.101327874,-2.5034795,9.509994,28.03372,0.015075665,0.0,0.0
504,-7.034144,-25.444258,0.11822066,8.36386,0.13907987,0.54145634,-0.09832468,-2.2144046,9.493002,28.116518,0.014403312,0.0,0.0
505,-6.950575,-25.440851,0.096076615,8.44708,0.14449444,0.3958597,-0.09487115,-2.8014598,6.604576,28.200157,0.014563828,0.0,0.0
506,-6.8662076,-25.43666,0.068062015,8.513125,0.14845303,0.31273615,-0.09062473,-2.6765165,3.924046,28.284628,0.015055421,0.0,0.0
507,-6.781219,-25.43174,0.041296847,8.552366,0.1515804,0.29201826,-0.08636148,-2.454024,1.5708014,28.369759,0.014062076,0.0,0.0
508,-6.695877,-25.426167,0.01675661,8.568074,0.15450057,0.28943264,-0.082800254,-1.9763031,-0.12554772,28.455282,0.013961187,0.0,0.0
509,-6.6104164,-25.420029,-0.003006423,8.566819,0.1573949,0.26679412,-0.08013388,-1.4372175,-1.2761769,28.540964,0.015221057,0.0,0.0
510,-6.525004,-25.413416,-0.017378598,8.554057,0.16006285,0.21401839,-0.07802891,-1.2124088,-2.5364065,28.62663,0.014933525,0.0,0.0
511,-6.439751,-25.406406,-0.029502686,8.528693,0.16220303,0.14820403,-0.07602807,-0.889729,-3.7083538,28.712172,0.014625989,0.0,0.0
512,-6.3547807,-25.399067,-0.038399976,8.49161,0.16368507,0.07082834,-0.07394568,-0.37531257,-4.387857,28.797459,0.015385074,0.0,0.0
513,-6.270206,-25.391457,-0.0421531,8.447731,0.16439335,-0.018633062,-0.071545616,0.14255546,-4.913846,28.882376,0.014209112,0.0,0.0
514,-6.186093,-25.383625,-0.04072755,8.398592,0.16420703,-0.10411224,-0.06853697,-0.051617306,-6.0767055,28.966852,0.014283398,0.0,0.0
515,-6.102491,-25.3756,-0.04124372,8.337826,0.1631659,-0.15774979,-0.064845115,0.17789759,-6.930971,29.060839,0.015970526,0.0,0.0
516,-6.019515,-25.367416,-0.039464746,8.268516,0.1615884,-0.19922979,-0.06088059,0.25138313,-7.699494,29.144217,0.01458522,0.0,0.0
517,-5.937249,-25.359104,-0.036950912,8.191521,0.1595961,-0.22408828,-0.056683376,0.15003641,-8.65589,29.226902,0.014258758,0.0,0.0
518,-5.8557673,-25.350689,-0.035450548,8.104961,0.15735522,-0.23092794,-0.05241094,0.31313047,-9.333953,29.308817,0.015457677,0.0,0.0
519,-5.7751637,-25.3422,-0.032319244,8.011622,0.15504594,-0.23181444,-0.048278358,0.7771495,-9.439512,29.389866,0.014591596,0.0,0.0
520,-5.695503,-25.33366,-0.024547748,7.9172273,0.1527278,-0.22716896,-0.044240206,1.220615,-9.492065,29.469982,0.01474707,0.0,0.0
521,-5.6167965,-25.325089,-0.012341598,7.8223066,0.1504561,-0.19727933,-0.040138207,1.071214,-9.509989,29.549154,0.015521964,0.0,0.0
522,-5.539049,-25.316477,-0.0016294586,7.7272067,0.14848332,-0.12612,-0.036034532,1.3266315,-9.509919,29.627378,0.014600501,0.0,0.0
523,-5.462265,-25.307806,0.011636857,7.6321073,0.14722212,-0.026363483,-0.032425173,1.5326928,-9.509988,29.70465,0.014450637,0.0,0.0
524,-5.3864465,-25.299065,0.026963785,7.5370073,0.14695849,0.110522024,-0.029454617,1.6135607,-9.509991,29.780972,0.016211398,0.0,0.0
