,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12
369,-13.656099,-13.553669,-13.885716,-13.420262,-13.884953,-13.580107,-13.556711,-13.427899,-13.618762,-13.561386,-13.620727,-13.946905,-13.554762,-21.918169,-21.920206,-21.734083,-22.037725,-21.73462,-21.985435,-21.99923,-22.033785,-21.94291,-21.995993,-21.951384,-21.677681,-21.920475
370,-13.714963,-13.612639,-13.950039,-13.478329,-13.949278,-13.635913,-13.612471,-13.485962,-13.676079,-13.617155,-13.678662,-14.015822,-13.613729,-21.992224,-21.993967,-21.803366,-22.112217,-21.8039,-22.06167,-22.075525,-22.108274,-22.01816,-22.072275,-22.02596,-21.742596,-21.994244
371,-13.774501,-13.672153,-14.014498,-13.536399,-14.013739,-13.691849,-13.668357,-13.544029,-13.733941,-13.67305,-13.736802,-14.084806,-13.673241,-22.06579,-22.067335,-21.872541,-22.18673,-21.873074,-22.137844,-22.151762,-22.182787,-22.093035,-22.148497,-22.100412,-21.807472,-22.067621
372,-13.834679,-13.732173,-14.079054,-13.594425,-14.078298,-13.747995,-13.724453,-13.602054,-13.79231,-13.7291565,-13.795248,-14.153789,-13.733255,-22.138887,-22.140335,-21.941645,-22.261303,-21.942175,-22.213896,-22.227877,-22.257359,-22.167557,-22.224598,-22.174654,-21.872375,-22.140629
373,-13.895436,-13.792632,-14.143668,-13.65236,-14.142915,-13.804453,-13.780861,-13.659989,-13.851121,-13.785574,-13.854004,-14.222698,-13.793711,-22.211544,-22.212992,-22.010717,-22.335985,-22.011246,-22.28975,-22.303793,-22.332035,-22.241749,-22.300497,-22.248684,-21.937372,-22.213295
374,-13.956695,-13.853457,-14.208295,-13.710154,-14.207543,-13.861222,-13.837585,-13.717787,-13.910299,-13.842307,-13.913096,-14.291478,-13.854532,-22.2838,-22.285355,-22.079798,-22.410816,-22.080324,-22.365396,-22.3795,-22.406858,-22.315659,-22.37619,-22.32248,-22.002533,-22.28567
375,-14.018368,-13.914562,-14.272896,-13.767762,-14.272146,-13.918329,-13.894653,-13.775401,-13.96976,-13.899383,-13.97257,-14.360074,-13.915632,-22.355719,-22.35749,-22.148928,-22.485836,-22.149454,-22.440817,-22.454975,-22.481869,-22.389345,-22.451654,-22.396004,-22.067911,-22.357815
376,-14.080355,-13.975848,-14.337439,-13.825149,-14.336691,-13.975817,-13.952107,-13.832796,-14.029401,-13.956843,-14.032474,-14.428442,-13.976913,-22.427378,-22.42948,-22.218145,-22.561077,-22.21867,-22.51598,-22.530186,-22.557096,-22.462887,-22.526854,-22.469212,-22.133562,-22.429813
377,-14.142643,-14.037306,-14.4018955,-13.882285,-14.401149,-14.033733,-14.010001,-13.889945,-14.089208,-14.014741,-14.092861,-14.496546,-14.038366,-22.498787,-22.501331,-22.287477,-22.63656,-22.288002,-22.590843,-22.605091,-22.632565,-22.53628,-22.601748,-22.542057,-22.199528,-22.501675
378,-14.205199,-14.0989065,-14.466249,-13.9391575,-14.465504,-14.092132,-14.068388,-13.946834,-14.149163,-14.07313,-14.153785,-14.5643635,-14.099962,-22.56997,-22.573065,-22.356941,-22.712296,-22.357466,-22.665361,-22.679644,-22.708282,-22.609558,-22.676292,-22.614494,-22.26583,-22.57342
379,-14.267978,-14.16061,-14.530492,-13.995766,-14.529748,-14.151065,-14.127322,-14.003462,-14.209226,-14.132063,-14.215291,-14.631882,-14.161661,-22.640963,-22.644726,-22.426548,-22.788284,-22.42707,-22.739496,-22.753798,-22.78425,-22.682755,-22.75044,-22.686481,-22.33248,-22.645088
380,-14.330923,-14.222367,-14.59463,-14.052126,-14.593886,-14.210576,-14.186849,-14.059844,-14.269349,-14.191586,-14.277416,-14.699103,-14.223414,-22.71181,-22.716354,-22.49629,-22.864511,-22.496815,-22.813202,-22.827513,-22.860455,-22.75592,-22.824154,-22.757982,-22.399473,-22.716724
381,-14.393986,-14.284127,-14.658682,-14.108272,-14.657938,-14.270703,-14.247005,-14.116015,-14.329484,-14.251736,-14.340184,-14.765955,-14.2851715,-22.782566,-22.788004,-22.566154,-22.940948,-22.566679,-22.886446,-22.900755,-22.936867,-22.8291,-22.897394,-22.828968,-22.46688,-22.788383
382,-14.457107,-14.3458395,-14.72268,-14.164254,-14.721936,-14.331472,-14.307819,-14.172026,-14.389575,-14.312539,-14.4036045,-14.832378,-14.34688,-22.853283,-22.859724,-22.63611,-23.017548,-22.636635,-22.959206,-22.973495,-23.013441,-22.90234,-22.970139,-22.899424,-22.534752,-22.860111
383,-14.520239,-14.407456,-14.786581,-14.220142,-14.785836,-14.392893,-14.369298,-14.2279415,-14.449575,-14.374005,-14.467671,-14.898334,-14.408494,-22.92401,-22.93156,-22.706202,-23.094252,-22.706728,-23.03146,-23.045721,-23.090118,-22.975683,-23.042368,-22.969347,-22.603123,-22.931955
384,-14.583339,-14.468936,-14.850355,-14.276027,-14.84961,-14.45496,-14.431437,-14.2838545,-14.509444,-14.436128,-14.532362,-14.963785,-14.469971,-22.994793,-23.003548,-22.776459,-23.17099,-22.776985,-23.10321,-23.117426,-23.16683,-23.049168,-23.114082,-23.03875,-22.67202,-23.003952
385,-14.646373,-14.530246,-14.913991,-14.332017,-14.913244,-14.517652,-14.494212,-14.339873,-14.569149,-14.498886,-14.597635,-15.028708,-14.53128,-23.065672,-23.075718,-22.846891,-23.247684,-22.847418,-23.174465,-23.188623,-23.243498,-23.122818,-23.185291,-23.10766,-22.741459,-23.076128
386,-14.709314,-14.591368,-14.97748,-14.388125,-14.976733,-14.58093,-14.557585,-14.396009,-14.62867,-14.562238,-14.663424,-15.093078,-14.5924015,-23.136663,-23.14809,-22.917501,-23.32432,-22.918032,-23.24525,-23.25934,-23.320107,-23.196657,-23.25602,-23.176119,-22.811453,-23.148504
387,-14.772151,-14.652297,-15.040823,-14.44439,-15.040075,-14.644728,-14.621484,-14.4523,-14.688003,-14.626115,-14.729647,-15.156869,-14.65333,-23.207785,-23.220669,-22.98829,-23.400867,-22.988821,-23.3156,-23.32961,-23.39663,-23.27069,-23.326305,-23.24418,-22.882017,-23.221088
388,-14.834885,-14.713041,-15.104024,-14.500863,-15.103274,-14.708962,-14.685826,-14.508796,-14.747155,-14.690434,-14.796213,-15.220052,-14.714074,-23.279032,-23.293446,-23.059258,-23.47729,-23.05979,-23.385567,-23.39949,-23.473028,-23.344912,-23.396202,-23.31193,-22.953165,-23.29387
389,-14.8975315,-14.773625,-15.167083,-14.557602,-15.166332,-14.773542,-14.750518,-14.565556,-14.80615,-14.755101,-14.863018,-15.282593,-14.774658,-23.350386,-23.3664,-23.130396,-23.553535,-23.13093,-23.455225,-23.469055,-23.549253,-23.419298,-23.465786,-23.379467,-23.024912,-23.366829
390,-14.960123,-14.834088,-15.229997,-14.614786,-15.229245,-14.838361,-14.815452,-14.622756,-14.865026,-14.82001,-14.93004,-15.344449,-14.835122,-23.42182,-23.439487,-23.201712,-23.629473,-23.202246,-23.524668,-23.538404,-23.625172,-23.493809,-23.535152,-23.446806,-23.097284,-23.43992
391,-15.022711,-14.894488,-15.292757,-14.672472,-15.292005,-14.903404,-14.880609,-14.680454,-14.923842,-14.885143,-14.997242,-15.405568,-14.895523,-23.49329,-23.512657,-23.273209,-23.705053,-23.273745,-23.593908,-23.607552,-23.700739,-23.568394,-23.604319,-23.51398,-23.17031,-23.513096
392,-15.085362,-14.954906,-15.355346,-14.730719,-15.354592,-14.968636,-14.945952,-14.7387085,-14.9826765,-14.950462,-15.064571,-15.465886,-14.955942,-23.56474,-23.585848,-23.3449,-23.780231,-23.345438,-23.66298,-23.676529,-23.775908,-23.642992,-23.673315,-23.581041,-23.24402,-23.586288
393,-15.148064,-15.01533,-15.417736,-14.789581,-15.416982,-15.034004,-15.011428,-14.797573,-15.041625,-15.015916,-15.131971,-15.525433,-15.016368,-23.636185,-23.659065,-23.416807,-23.854958,-23.417345,-23.731922,-23.745384,-23.850628,-23.71753,-23.742188,-23.648045,-23.318386,-23.65951
394,-15.210818,-15.075771,-15.479884,-14.849107,-15.479129,-15.099458,-15.076982,-14.857096,-15.100694,-15.081448,-15.199379,-15.584217,-15.076811,-23.707623,-23.7323,-23.488955,-23.929192,-23.489494,-23.800798,-23.814175,-23.924858,-23.792002,-23.810995,-23.715054,-23.39338,-23.732746
395,-15.273645,-15.136257,-15.541734,-14.909334,-15.540977,-15.164933,-15.142549,-14.917315,-15.159909,-15.146995,-15.266736,-15.64224,-15.137298,-23.779037,-23.805529,-23.561377,-24.002892,-23.561916,-23.869661,-23.882961,-23.998564,-23.866385,-23.879797,-23.782125,-23.468983,-23.805979
396,-15.336574,-15.196827,-15.603216,-14.970285,-15.602458,-15.230375,-15.208075,-14.978251,-15.219316,-15.2125025,-15.333994,-15.699494,-15.197868,-23.850405,-23.878723,-23.63412,-24.076033,-23.634663,-23.938572,-23.951807,-24.071712,-23.940643,-23.948654,-23.849323,-23.545187,-23.879177
397,-15.399637,-15.257522,-15.664353,-15.031973,-15.663594,-15.295735,-15.273505,-15.03992,-15.278966,-15.277917,-15.40111,-15.755973,-15.258563,-23.921694,-23.951855,-23.707167,-24.148598,-23.70771,-24.007586,-24.020765,-24.144289,-24.014742,-24.017624,-23.916693,-23.621988,-23.952312
398,-15.462871,-15.318382,-15.725158,-15.094389,-15.724397,-15.3609705,-15.3387985,-15.102312,-15.338918,-15.343198,-15.468047,-15.811669,-15.319426,-23.992874,-24.024885,-23.780514,-24.22058,-23.78106,-24.076752,-24.089888,-24.216288,-24.088634,-24.086754,-23.984272,-23.69938,-24.025347
399,-15.526305,-15.379449,-15.785619,-15.157511,-15.784856,-15.4260435,-15.403917,-15.165406,-15.399226,-15.408307,-15.534788,-15.866579,-15.380492,-24.063917,-24.097784,-23.854166,-24.29199,-23.854713,-24.146103,-24.159204,-24.287718,-24.162273,-24.156078,-24.05208,-23.777355,-24.09825
400,-15.589969,-15.440753,-15.845721,-15.221299,-15.844957,-15.490932,-15.46884,-15.229163,-15.459944,-15.473221,-15.601324,-15.920708,-15.441795,-24.134802,-24.170525,-23.928135,-24.36285,-23.928684,-24.215656,-24.228739,-24.358606,-24.235619,-24.225615,-24.120123,-23.8559,-24.170996
401,-15.65388,-15.502317,-15.905444,-15.285685,-15.904678,-15.55563,-15.533557,-15.293515,-15.521113,-15.537933,-15.667664,-15.974066,-15.503359,-24.205511,-24.24309,-24.002434,-24.433197,-24.002985,-24.285421,-24.298494,-24.428982,-24.308632,-24.29537,-24.188393,-23.935,-24.243567
402,-15.718049,-15.564153,-15.964765,-15.350582,-15.963997,-15.620142,-15.59808,-15.358376,-15.582768,-15.602453,-15.733833,-16.026676,-15.565193,-24.276035,-24.31547,-24.077076,-24.50308,-24.077627,-24.355387,-24.368462,-24.498896,-24.38128,-24.365337,-24.256859,-24.01463,-24.31595
403,-15.782471,-15.626258,-16.023663,-15.415894,-16.022892,-15.684494,-15.662433,-15.42365,-15.644931,-15.666805,-15.799878,-16.078573,-15.627296,-24.34638,-24.387667,-24.152067,-24.57257,-24.152622,-24.42553,-24.438614,-24.568419,-24.453545,-24.435488,-24.32548,-24.094755,-24.388153
404,-15.847129,-15.688616,-16.082123,-15.481519,-16.081348,-15.748729,-15.72666,-15.489235,-15.707606,-15.731033,-15.86576,-16.129803,-15.6896515,-24.41656,-24.459692,-24.227415,-24.641764,-24.227972,-24.495804,-24.508907,-24.637648,-24.525414,-24.505777,-24.3943,-24.17533,-24.460184
405,-15.911988,-15.751186,-16.140139,-15.547435,-16.139362,-15.812911,-15.790828,-15.55511,-15.770787,-15.795203,-15.931459,-16.18043,-15.75222,-24.486595,-24.531569,-24.30312,-24.710672,-24.303679,-24.566162,-24.579288,-24.706589,-24.59689,-24.57615,-24.463339,-24.256298,-24.532068
406,-15.9769945,-15.8139105,-16.197714,-15.61361,-16.196936,-15.877014,-15.854913,-15.6212435,-15.83445,-15.859291,-15.996972,-16.230534,-15.814942,-24.556526,-24.603329,-24.379175,-24.779331,-24.379738,-24.636625,-24.649778,-24.77528,-24.66799,-24.646635,-24.532597,-24.337606,-24.603834
407,-16.042078,-15.876719,-16.254866,-15.679973,-16.254084,-15.941037,-15.918914,-15.687569,-15.898549,-15.923296,-16.062307,-16.280218,-15.8777485,-24.626396,-24.675022,-24.455566,-24.847769,-24.456131,-24.707201,-24.72038,-24.843752,-24.738739,-24.717232,-24.602068,-24.419199,-24.675535
408,-16.10716,-15.939528,-16.31162,-15.746486,-16.310833,-16.004992,-15.982845,-15.7540455,-15.963015,-15.987231,-16.127474,-16.329481,-15.940554,-24.69628,-24.74672,-24.532269,-24.916061,-24.532837,-24.777876,-24.791084,-24.912077,-24.809177,-24.787928,-24.671738,-24.501068,-24.747238
409,-16.172249,-16.002342,-16.367914,-15.813093,-16.367123,-16.068903,-16.046732,-15.820621,-16.027763,-16.051123,-16.192488,-16.37835,-16.003365,-24.766165,-24.81841,-24.609322,-24.98427,-24.609894,-24.848633,-24.861866,-24.980318,-24.879358,-24.858704,-24.741596,-24.5832,-24.818935
410,-16.237333,-16.065155,-16.42381,-15.87974,-16.423014,-16.132797,-16.110607,-15.887236,-16.092701,-16.115,-16.257359,-16.426973,-16.066174,-24.836063,-24.890114,-24.68668,-25.052462,-24.687256,-24.919443,-24.9327,-25.048536,-24.94936,-24.929531,-24.81163,-24.6655,-24.890646
411,-16.302383,-16.127934,-16.479273,-15.946367,-16.478474,-16.196703,-16.174498,-15.9538355,-16.157822,-16.178892,-16.32209,-16.475508,-16.128952,-24.905996,-24.961851,-24.76437,-25.12069,-24.764948,-24.990284,-25.003561,-25.116787,-25.019182,-25.000387,-24.881838,-24.747877,-24.96239
412,-16.36737,-16.190647,-16.534288,-16.012932,-16.533484,-16.260647,-16.23843,-16.020376,-16.223112,-16.242828,-16.38668,-16.524004,-16.191662,-24.975998,-25.033659,-24.842402,-25.189001,-24.842983,-25.061134,-25.074425,-25.18512,-25.08885,-25.071249,-24.952223,-24.830303,-25.034206
413,-16.432253,-16.253256,-16.588844,-16.079397,-16.588034,-16.324646,-16.302427,-16.08682,-16.288536,-16.306824,-16.451109,-16.572521,-16.254269,-25.046103,-25.10558,-24.92078,-25.257437,-24.921366,-25.131975,-25.145275,-25.253572,-25.1584,-25.142097,-25.022793,-24.912745,-25.106133
414,-16.497,-16.315716,-16.642939,-16.145733,-16.642124,-16.388712,-16.366495,-16.153141,-16.354044,-16.370892,-16.515343,-16.62113,-16.316725,-25.116352,-25.177645,-24.999508,-25.326017,-25.000097,-25.202803,-25.216103,-25.322168,-25.227873,-25.212925,-25.093575,-24.995163,-25.178204
415,-16.561575,-16.377987,-16.69657,-16.211931,-16.69575,-16.452843,-16.430634,-16.219326,-16.41959,-16.435028,-16.579334,-16.669897,-16.378996,-25.186779,-25.24989,-25.078579,-25.39476,-25.07917,-25.273617,-25.286913,-25.39092,-25.297318,-25.283733,-25.164595,-25.07752,-25.250454
416,-16.625948,-16.440039,-16.749731,-16.277996,-16.748905,-16.51702,-16.494827,-16.28538,-16.485128,-16.499216,-16.643011,-16.718887,-16.441046,-25.257412,-25.322338,-25.15799,-25.46366,-25.158587,-25.344429,-25.357714,-25.459826,-25.366787,-25.354536,-25.235897,-25.15978,-25.322906
417,-16.690096,-16.501842,-16.802412,-16.343946,-16.80158,-16.581207,-16.559038,-16.351322,-16.55061,-16.563421,-16.706306,-16.768162,-16.50285,-25.328268,-25.395008,-25.23774,-25.532696,-25.23834,-25.415264,-25.428534,-25.528866,-25.436323,-25.42536,-25.307552,-25.24191,-25.395582
418,-16.754005,-16.563393,-16.854595,-16.409815,-16.85376,-16.645357,-16.62321,-16.417187,-16.616,-16.627588,-16.76924,-16.817768,-16.564398,-25.399353,-25.467913,-25.31783,-25.601831,-25.318432,-25.486158,-25.499405,-25.598,-25.505966,-25.496235,-25.379538,-25.32388,-25.46849
419,-16.817677,-16.624687,-16.906254,-16.475658,-16.90541,-16.709396,-16.687275,-16.483028,-16.681263,-16.691647,-16.831804,-16.867743,-16.625692,-25.470669,-25.54105,-25.398262,-25.671013,-25.398867,-25.55716,-25.570381,-25.667181,-25.575745,-25.567217,-25.45186,-25.405664,-25.54163
420,-16.881123,-16.685745,-16.957335,-16.54145,-16.956486,-16.773243,-16.751146,-16.54882,-16.746384,-16.755512,-16.893988,-16.918106,-16.68675,-25.542196,-25.614408,-25.479036,-25.740276,-25.479647,-25.628336,-25.641533,-25.736439,-25.64568,-25.638372,-25.524525,-25.487253,-25.614992
421,-16.94427,-16.746593,-17.007885,-16.607183,-17.00703,-16.836916,-16.814844,-16.614553,-16.811348,-16.819204,-16.955755,-16.968864,-16.747599,-25.614002,-25.687956,-25.560087,-25.809628,-25.5607,-25.699682,-25.712852,-25.805786,-25.715775,-25.709698,-25.597555,-25.568636,-25.688543
422,-17.007063,-16.807278,-17.057959,-16.672863,-17.057098,-16.900402,-16.878353,-16.680235,-16.876163,-16.882708,-17.017076,-17.020008,-16.808285,-25.686127,-25.76165,-25.641388,-25.87906,-25.642004,-25.7712,-25.784348,-25.875216,-25.78602,-25.781197,-25.670965,-25.64982,-25.762241
423,-17.069466,-16.867868,-17.1076,-16.73851,-17.106733,-16.963682,-16.941652,-16.745882,-16.940851,-16.946001,-17.07792,-17.071507,-16.868876,-25.758608,-25.835445,-25.722933,-25.94856,-25.723553,-25.842915,-25.856041,-25.94471,-25.856398,-25.852894,-25.74478,-25.730818,-25.836039
424,-17.131447,-16.928345,-17.156836,-16.804146,-17.155966,-17.026718,-17.004702,-16.81152,-17.005346,-17.009048,-17.138262,-17.123306,-16.929354,-25.83147,-25.90936,-25.804707,-26.018105,-25.805328,-25.914852,-25.927963,-26.014252,-25.926964,-25.92482,-25.819012,-25.811651,-25.909958
425,-17.19298,-16.988703,-17.205698,-16.869795,-17.20482,-17.089474,-17.067463,-16.87717,-17.069712,-17.071808,-17.198078,-17.175333,-16.989714,-25.904732,-25.983404,-25.886705,-26.087673,-25.887333,-25.987043,-26.000145,-26.083818,-25.99767,-25.997004,-25.893675,-25.892351,-25.984001
426,-17.254038,-17.048958,-17.254204,-16.93548,-17.253323,-17.151909,-17.129898,-16.942856,-17.133917,-17.134243,-17.257368,-17.227453,-17.049969,-25.978405,-26.05756,-25.96892,-26.157248,-25.969551,-26.059519,-26.072615,-26.15339,-26.068548,-26.069475,-25.96877,-25.97292,-26.05816
427,-17.314596,-17.109133,-17.30238,-17.001217,-17.30149,-17.213991,-17.191969,-17.008593,-17.19795,-17.196316,-17.316132,-17.279703,-17.110144,-26.052507,-26.131813,-26.051332,-26.226812,-26.051966,-26.132301,-26.145403,-26.222958,-26.139618,-26.14226,-26.04429,-26.053373,-26.132416
428,-17.374617,-17.169256,-17.350248,-17.067013,-17.349354,-17.275694,-17.25365,-17.074387,-17.261805,-17.258001,-17.374393,-17.332058,-17.170267,-26.127052,-26.206139,-26.13392,-26.296366,-26.13456,-26.205412,-26.218527,-26.292511,-26.210882,-26.215382,-26.12022,-26.133705,-26.206743
429,-17.43405,-17.229355,-17.397837,-17.132868,-17.396936,-17.337004,-17.314928,-17.140236,-17.325483,-17.319284,-17.432072,-17.384487,-17.230368,-26.202051,-26.280514,-26.216633,-26.365906,-26.217274,-26.278864,-26.292006,-26.362055,-26.282341,-26.288855,-26.19661,-26.213928,-26.281124
430,-17.492844,-17.289461,-17.445187,-17.198761,-17.44428,-17.397915,-17.375801,-17.206123,-17.38899,-17.380165,-17.48922,-17.43694,-17.290474,-26.277527,-26.354923,-26.299425,-26.435448,-26.300072,-26.352661,-26.365837,-26.431604,-26.35399,-26.36268,-26.273405,-26.294044,-26.355536
431,-17.550951,-17.349592,-17.49236,-17.264658,-17.491447,-17.458443,-17.43628,-17.272015,-17.452328,-17.440655,-17.545788,-17.489367,-17.350605,-26.353527,-26.42935,-26.382288,-26.505018,-26.382938,-26.426794,-26.440016,-26.501179,-26.425829,-26.436848,-26.350634,-26.374073,-26.429964
432,-17.608404,-17.409763,-17.53944,-17.330505,-17.538523,-17.51861,-17.496391,-17.337856,-17.515495,-17.500778,-17.601866,-17.541723,-17.410776,-26.43001,-26.503784,-26.465212,-26.574646,-26.465868,-26.501236,-26.514513,-26.570816,-26.497858,-26.511337,-26.42823,-26.45404,-26.504404
433,-17.66523,-17.469975,-17.586515,-17.396238,-17.585592,-17.578459,-17.556177,-17.403582,-17.578482,-17.560577,-17.65743,-17.59398,-17.470985,-26.506952,-26.57823,-26.548164,-26.644384,-26.548824,-26.575945,-26.589285,-26.640564,-26.570082,-26.586096,-26.506207,-26.533997,-26.578854
434,-17.72144,-17.53021,-17.633682,-17.461786,-17.632755,-17.63805,-17.615702,-17.46912,-17.64127,-17.620115,-17.712471,-17.64612,-17.531221,-26.584349,-26.652695,-26.631092,-26.714308,-26.631754,-26.650871,-26.664276,-26.710495,-26.642513,-26.661076,-26.584572,-26.61399,-26.653322
435,-17.77704,-17.590443,-17.681053,-17.52716,-17.68012,-17.697355,-17.675049,-17.534487,-17.70382,-17.679478,-17.766987,-17.698116,-17.591452,-26.662188,-26.727196,-26.713926,-26.7844,-26.714594,-26.726044,-26.739428,-26.780598,-26.71517,-26.736214,-26.663322,-26.694056,-26.727827
436,-17.832035,-17.650618,-17.728756,-17.592352,-17.727816,-17.756475,-17.734207,-17.599672,-17.766087,-17.738651,-17.820974,-17.74996,-17.651627,-26.740467,-26.801758,-26.7966,-26.85467,-26.79727,-26.801384,-26.81475,-26.850876,-26.788078,-26.811523,-26.742455,-26.774223,-26.802393
437,-17.886421,-17.71067,-17.776928,-17.65734,-17.775984,-17.815416,-17.793186,-17.664652,-17.827984,-17.797647,-17.87443,-17.801645,-17.711676,-26.81918,-26.87642,-26.879026,-26.925135,-26.8797,-26.87689,-26.890236,-26.921347,-26.86126,-26.886997,-26.821962,-26.854494,-26.87706
438,-17.940207,-17.770502,-17.825617,-17.722084,-17.824669,-17.874197,-17.852016,-17.729393,-17.889444,-17.856491,-17.927464,-17.85318,-17.771505,-26.898312,-26.951223,-26.961178,-26.995817,-26.961855,-26.952545,-26.965866,-26.992035,-26.934765,-26.962612,-26.901762,-26.934864,-26.951868
439,-17.993404,-17.830118,-17.874882,-17.786556,-17.873932,-17.932844,-17.910732,-17.793861,-17.950485,-17.915222,-17.980175,-17.90458,-17.831121,-26.97785,-27.026142,-27.043013,-27.066748,-27.043692,-27.028328,-27.041609,-27.06297,-27.008572,-27.038345,-26.98178,-27.015295,-27.02679
440,-18.046038,-17.889517,-17.924803,-17.850721,-17.92385,-17.991396,-17.969374,-17.858023,-18.011112,-17.973877,-18.032537,-17.955873,-17.890516,-27.057777,-27.101171,-27.124485,-27.137964,-27.125166,-27.104212,-27.117435,-27.134184,-27.082676,-27.11416,-27.062033,-27.095734,-27.101824
441,-18.098137,-17.94868,-17.975456,-17.914549,-17.974503,-18.049889,-18.027987,-17.92185,-18.071325,-18.032501,-18.084639,-18.00714,-17.949678,-27.138063,-27.176332,-27.205534,-27.209492,-27.206219,-27.18017,-27.193316,-27.205708,-27.157099,-27.190031,-27.142456,-27.17619,-27.176989
442,-18.14974,-18.0076,-18.026928,-17.97802,-18.02597,-18.108355,-18.086603,-17.985321,-18.131104,-18.09113,-18.136568,-18.05846,-18.008596,-27.218645,-27.251665,-27.286106,-27.281355,-27.28679,-27.256178,-27.269222,-27.277565,-27.231853,-27.265928,-27.222988,-27.256636,-27.252325
443,-18.200914,-18.066254,-18.079294,-18.041119,-18.078337,-18.166819,-18.145254,-18.048424,-18.190434,-18.149788,-18.188408,-18.109928,-18.06725,-27.299498,-27.327211,-27.366138,-27.35357,-27.366825,-27.332218,-27.345133,-27.349773,-27.306969,-27.341833,-27.30358,-27.337011,-27.327875
444,-18.251738,-18.124605,-18.132627,-18.103842,-18.131672,-18.2253,-18.203955,-18.111155,-18.24929,-18.208496,-18.240248,-18.161655,-18.125599,-27.380577,-27.402996,-27.445572,-27.42614,-27.446259,-27.40828,-27.421038,-27.422329,-27.382467,-27.417732,-27.384184,-27.417244,-27.403662
445,-18.30231,-18.182627,-18.186989,-18.166197,-18.186033,-18.283796,-18.26271,-18.17352,-18.30765,-18.267258,-18.292173,-18.21377,-18.183619,-27.461836,-27.479044,-27.524351,-27.499048,-27.525038,-27.48436,-27.496933,-27.495224,-27.45836,-27.493622,-27.46475,-27.497252,-27.479713
446,-18.35274,-18.240292,-18.242424,-18.22821,-18.241472,-18.342299,-18.321508,-18.235544,-18.365498,-18.32606,-18.34428,-18.266308,-18.241283,-27.543205,-27.555376,-27.602423,-27.572273,-27.60311,-27.560467,-27.572826,-27.568434,-27.534658,-27.569513,-27.545225,-27.577007,-27.556047
447,-18.403154,-18.297586,-18.298967,-18.289915,-18.298018,-18.400768,-18.380312,-18.297262,-18.422825,-18.384863,-18.396666,-18.319437,-18.298576,-27.624607,-27.632002,-27.679743,-27.645767,-27.680428,-27.636614,-27.648731,-27.64191,-27.611359,-27.645416,-27.625544,-27.6564,-27.632675
448,-18.453693,-18.354504,-18.356634,-18.351368,-18.355688,-18.459143,-18.439053,-18.358728,-18.479637,-18.443607,-18.449438,-18.373219,-18.355495,-27.705956,-27.708923,-27.756275,-27.719473,-27.756958,-27.712818,-27.724667,-27.7156,-27.688457,-27.721354,-27.705633,-27.735384,-27.709599
449,-18.504519,-18.411057,-18.415422,-18.412647,-18.41448,-18.517298,-18.49761,-18.420023,-18.535952,-18.502167,-18.502594,-18.427734,-18.412048,-27.787142,-27.786133,-27.831993,-27.793335,-27.832674,-27.78907,-27.800634,-27.78944,-27.765938,-27.797323,-27.785494,-27.813896,-27.78681
450,-18.555803,-18.467268,-18.475317,-18.473848,-18.47438,-18.575277,-18.556025,-18.48124,-18.5918,-18.560583,-18.556147,-18.483068,-18.46826,-27.868061,-27.86361,-27.906887,-27.867275,-27.907566,-27.865347,-27.876602,-27.863363,-27.843765,-27.873295,-27.865112,-27.891869,-27.864288
451,-18.607733,-18.523172,-18.536283,-18.535084,-18.53535,-18.633106,-18.61432,-18.542488,-18.647224,-18.61888,-18.61024,-18.539309,-18.524164,-27.948587,-27.941313,-27.980959,-27.941204,-27.981634,-27.941647,-27.952576,-27.937275,-27.92189,-27.949272,-27.94439,-27.969229,-27.941992
452,-18.660398,-18.578823,-18.598269,-18.596483,-18.597343,-18.69079,-18.672499,-18.6039,-18.70229,-18.67706,-18.664902,-18.596542,-18.579819,-28.028658,-28.01919,-28.054228,-28.015017,-28.0549,-28.017973,-28.028563,-28.011072,-28.000261,-28.02526,-28.023306,-28.045898,-28.01987
453,-18.713907,-18.634304,-18.661205,-18.658192,-18.660286,-18.748325,-18.730555,-18.665619,-18.757084,-18.735113,-18.720156,-18.654842,-18.6353,-28.108198,-28.097198,-28.126724,-28.08859,-28.127392,-28.094353,-28.104588,-28.084633,-28.078833,-28.101286,-28.101835,-28.121805,-28.09788
454,-18.76837,-18.689709,-18.725006,-18.720373,-18.724092,-18.805706,-18.788479,-18.727697,-18.811714,-18.793037,-18.776035,-18.71428,-18.690708,-28.187117,-28.17528,-28.1985,-28.161793,-28.199162,-28.17082,-28.180685,-28.157915,-28.15754,-28.177382,-28.179953,-28.196877,-28.175962
455,-18.823908,-18.745153,-18.789557,-18.78309,-18.78865,-18.862913,-18.846252,-18.790314,-18.866299,-18.850813,-18.83257,-18.7749,-18.746153,-28.265316,-28.253355,-28.269611,-28.234558,-28.270267,-28.247385,-28.256872,-28.230762,-28.2363,-28.253567,-28.25763,-28.271038,-28.254038
