,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,y_0,y_1,y_2,y_3,y_4,y_5,y_6,y_7,y_8,y_9,y_10,y_11,y_12
0,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513
1,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,0.083143406,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513,-0.0009153513
2,0.082628146,0.082628146,0.082628146,0.082628146,0.082628146,0.082628146,0.082628146,0.082628146,0.082628146,0.082628146,0.082628146,0.082628146,0.082628146,-0.0017146176,-0.0017146176,-0.0017146176,-0.0017146176,-0.0017146176,-0.0017146176,-0.0017146176,-0.0017146176,-0.0017146176,-0.0017146176,-0.0017146176,-0.0017146176,-0.0017146176
3,0.08159025,0.08159025,0.08159025,0.08159025,0.08159025,0.08159025,0.08159025,0.08159025,0.08159025,0.08159025,0.08159025,0.08159025,0.08159025,-0.0033083805,-0.0033083805,-0.0033083805,-0.0033083805,-0.0033083805,-0.0033083805,-0.0033083805,-0.0033083805,-0.0033083805,-0.0033083805,-0.0033083805,-0.0033083805,-0.0033083805
4,0.081068285,0.08106821,0.08106841,0.08106813,0.08106841,0.08106807,0.081068024,0.081068136,0.08106823,0.08106803,0.08106802,0.08106835,0.08106821,-0.0041032424,-0.0041031935,-0.0041033262,-0.0041031386,-0.0041033253,-0.0041031004,-0.0041030697,-0.004103147,-0.0041032108,-0.004103076,-0.0041030655,-0.004103286,-0.004103195
5,0.080046505,0.0800463,0.080046855,0.08004608,0.08004685,0.08004592,0.0800458,0.08004612,0.08004638,0.08004582,0.080045775,0.08004669,0.08004631,-0.0057073263,-0.005707197,-0.0057075494,-0.005707051,-0.005707547,-0.0057069496,-0.005706869,-0.005707074,-0.0057072425,-0.005706886,-0.005706857,-0.0057074428,-0.0057072
6,0.07838596,0.078381546,0.07839343,0.07837655,0.078393355,0.07837304,0.07837022,0.07837733,0.0783831,0.07837081,0.0783698,0.078389876,0.078381665,-0.008027055,-0.008023911,-0.0080323685,-0.008020324,-0.008032312,-0.008017801,-0.00801577,-0.00802089,-0.008025021,-0.008016193,-0.008015465,-0.008029845,-0.008023993
7,0.076630965,0.0766522,0.07659739,0.07667767,0.076597735,0.076696366,0.07671188,0.07667356,0.07664459,0.076708615,0.07671425,0.07661298,0.07665164,-0.011401768,-0.011411833,-0.011385412,-0.011423629,-0.011385581,-0.0114321,-0.011439009,-0.011421746,-0.01140825,-0.011437563,-0.0114400545,-0.011393074,-0.011411569
8,0.07359556,0.07355743,0.07365396,0.07351077,0.07365337,0.07347607,0.07344707,0.07351836,0.07357119,0.07345319,0.07344263,0.07362718,0.07355844,-0.015061502,-0.015021502,-0.015119513,-0.014970193,-0.015118952,-0.014930245,-0.014895649,-0.014978717,-0.015036131,-0.014903041,-0.014890247,-0.015093386,-0.015022593
9,0.07144358,0.071551576,0.071292154,0.07169384,0.071293585,0.071807176,0.071906954,0.071669936,0.07151176,0.07188551,0.07192266,0.07135954,0.071548596,-0.02034578,-0.02036296,-0.020313406,-0.02037883,-0.02031376,-0.020386381,-0.020389523,-0.020376675,-0.020357164,-0.020389117,-0.020389732,-0.020329075,-0.020362549
10,0.067285255,0.06723433,0.06735583,0.067169316,0.06735518,0.067120545,0.06708053,0.067179985,0.06725302,0.06708887,0.06707451,0.06732483,0.06723572,-0.025543746,-0.025429709,-0.025681444,-0.025261376,-0.025680274,-0.025113538,-0.024973858,-0.025291033,-0.025473187,-0.025004603,-0.024951087,-0.025623567,-0.025433019
11,0.064061105,0.06419689,0.063896164,0.0643988,0.06389759,0.06457823,0.06474968,0.064363055,0.06414507,0.06471178,0.06477781,0.06396592,0.06419294,-0.032434314,-0.032404594,-0.032456823,-0.03234652,-0.03245671,-0.03228373,-0.032215554,-0.03235785,-0.032416936,-0.032231253,-0.032203685,-0.032449454,-0.032405574
12,0.059559777,0.059587885,0.05951751,0.059626363,0.059517946,0.05966045,0.059694327,0.059619635,0.059577532,0.05968669,0.059700057,0.059537116,0.059587106,-0.039713472,-0.039616052,-0.03981043,-0.039450884,-0.03980973,-0.039288267,-0.03912146,-0.03948162,-0.03965473,-0.039159212,-0.03909314,-0.03977297,-0.03961906
13,0.055071097,0.05515889,0.05496244,0.055292666,0.054963414,0.055416632,0.055540074,0.05526858,0.05512529,0.05551236,0.055560797,0.055009212,0.055156324,-0.048096884,-0.04803115,-0.048157956,-0.04791545,-0.04815755,-0.047798254,-0.047675528,-0.04793728,-0.048057552,-0.047703497,-0.047654472,-0.048135262,-0.048033215
14,0.050115634,0.05019764,0.050003964,0.0503138,0.05000503,0.050415512,0.050513238,0.050293468,0.05016693,0.050491538,0.050529383,0.050053712,0.050195318,-0.057309028,-0.057240177,-0.057368476,-0.057114966,-0.05736812,-0.05698569,-0.056848917,-0.057138827,-0.05726814,-0.05688018,-0.056825355,-0.057347383,-0.057242375
15,0.0448551,0.044950057,0.04472273,0.045082916,0.044724017,0.04519859,0.04530962,0.045059744,0.044914655,0.045284964,0.045327976,0.044782512,0.044947386,-0.06743552,-0.06737339,-0.0674842,-0.06725681,-0.067483954,-0.06713472,-0.06700478,-0.067279205,-0.06739892,-0.06703453,-0.066982344,-0.06746778,-0.06737541
16,0.039295692,0.03940404,0.03907247,0.03955143,0.039073985,0.039676685,0.039794933,0.039526027,0.039364,0.039768822,0.03981432,0.039142497,0.03940103,-0.078477226,-0.0784219,-0.07847974,-0.078312606,-0.0784796,-0.0781953,-0.078068905,-0.078333884,-0.07844503,-0.078097925,-0.078046985,-0.07846801,-0.078423746
17,0.033407472,0.03353153,0.033015706,0.03370226,0.033017512,0.033831455,0.034024395,0.033678275,0.033485033,0.0339963,0.034045212,0.033108946,0.033527922,-0.09041756,-0.09037005,-0.09033553,-0.09027219,-0.09033554,-0.09015675,-0.090066575,-0.09029416,-0.09038993,-0.09009464,-0.09004535,-0.090335056,-0.0903716
18,0.02715511,0.027295688,0.026523035,0.027495114,0.026525281,0.02762099,0.027954262,0.027476517,0.027241474,0.027923994,0.027976638,0.02665748,0.027291283,-0.10323847,-0.103199095,-0.1030365,-0.10311513,-0.103036724,-0.10299802,-0.10297481,-0.1031397,-0.10321514,-0.10300186,-0.102954306,-0.10305643,-0.10320026
19,0.02050964,0.020666635,0.019571425,0.020897321,0.019574331,0.021013407,0.021545993,0.020887792,0.020604152,0.021513537,0.021569949,0.019762786,0.020661358,-0.116925664,-0.116894335,-0.11657084,-0.11682545,-0.1165714,-0.11670355,-0.1167747,-0.11685437,-0.1169063,-0.11680074,-0.11675493,-0.116619274,-0.11689507
20,0.013447483,0.013620149,0.0121425865,0.013882311,0.012146432,0.0139822345,0.014769036,0.013885135,0.013549436,0.014734421,0.014794548,0.012402153,0.013614023,-0.13146767,-0.13144402,-0.13092904,-0.13139033,-0.13093008,-0.13126056,-0.13145183,-0.13142519,-0.13145193,-0.13147688,-0.13143277,-0.13101198,-0.13144435
21,0.00594878,0.006135881,0.0042214487,0.0064265737,0.0042265635,0.0065042097,0.00759809,0.0064448696,0.0060574426,0.007561386,0.007625115,0.004555867,0.006129012,-0.14685483,-0.14683828,-0.1461031,-0.14679842,-0.1461048,-0.14665778,-0.14699449,-0.14684075,-0.14684236,-0.14701858,-0.14697611,-0.1462243,-0.14683825
22,-0.0020040134,-0.0018040922,-0.0042049265,-0.0014912572,-0.0041981754,-0.0014411791,1.1370091e-05,-0.0014542087,-0.001889389,-2.7328007e-05,3.984581e-05,-0.003793362,-0.0018115337,-0.1630785,-0.16306832,-0.162086,-0.16303925,-0.16208854,-0.16288508,-0.16339259,-0.16309072,-0.16306897,-0.16341576,-0.16337489,-0.16224706,-0.16306801
23,-0.010427065,-0.010216244,-0.01314813,-0.009890856,-0.013139347,-0.009872327,-0.00801083,-0.009831513,-0.010307249,-0.008051401,-0.007980985,-0.012661014,-0.010224038,-0.18013063,-0.18012592,-0.17887121,-0.18010302,-0.17887485,-0.17993322,-0.18063697,-0.18016544,-0.18012367,-0.18065928,-0.18061991,-0.17907174,-0.18012543
24,-0.019335741,-0.019116195,-0.022618916,-0.018790634,-0.02260768,-0.018806122,-0.016487086,-0.018705238,-0.01921153,-0.016529381,-0.016455973,-0.022061238,-0.019124083,-0.1980034,-0.1980031,-0.19645263,-0.19798028,-0.19645758,-0.19779342,-0.19871886,-0.19805564,-0.19799863,-0.19874036,-0.1987024,-0.19669041,-0.19800256
25,-0.028744988,-0.02851913,-0.032627508,-0.028207392,-0.03261338,-0.02825846,-0.02543546,-0.028092738,-0.028617227,-0.0254793,-0.025403205,-0.032007214,-0.028526826,-0.21668899,-0.21669197,-0.21482424,-0.21666217,-0.21483076,-0.21645726,-0.21762954,-0.21675225,-0.21668601,-0.21765032,-0.21761361,-0.2150954,-0.21669152
26,-0.038669575,-0.038440015,-0.04318376,-0.03815684,-0.0431663,-0.038244613,-0.03487387,-0.03801083,-0.038539156,-0.034919042,-0.034840617,-0.042511363,-0.038447212,-0.23617956,-0.23618451,-0.23398012,-0.23614013,-0.23398846,-0.23591636,-0.23736018,-0.2362462,-0.23617795,-0.23738033,-0.23734471,-0.2342793,-0.23618431
27,-0.04912416,-0.048893686,-0.05429722,-0.048653916,-0.05427598,-0.04877942,-0.04482023,-0.048475813,-0.048992023,-0.044866487,-0.04478615,-0.05358548,-0.048900057,-0.2564671,-0.2564726,-0.25391442,-0.2564058,-0.25392485,-0.25616238,-0.2579017,-0.25652844,-0.2564664,-0.25792134,-0.25788665,-0.25423488,-0.25647286
28,-0.060123295,-0.059894837,-0.065977186,-0.059712958,-0.06595171,-0.059877377,-0.055292524,-0.05950302,-0.059990432,-0.055339582,-0.055257823,-0.065240756,-0.059900053,-0.2775435,-0.27754802,-0.27462128,-0.27745086,-0.27463412,-0.27718687,-0.2792448,-0.27759022,-0.27754316,-0.27926403,-0.27923003,-0.2749551,-0.27754885
29,-0.07168139,-0.071458004,-0.07823265,-0.07134779,-0.0782025,-0.07155264,-0.066308774,-0.071107045,-0.07154884,-0.06635631,-0.06627367,-0.07748766,-0.07146172,-0.2994004,-0.29940233,-0.296095,-0.2992671,-0.2961105,-0.29898143,-0.3013798,-0.29942283,-0.2993999,-0.3013988,-0.30136523,-0.2964331,-0.29940397
30,-0.08381259,-0.08359742,-0.09107228,-0.08357167,-0.09103701,-0.08381897,-0.07788693,-0.083301745,-0.08368144,-0.077934586,-0.07785168,-0.090335764,-0.08359932,-0.3220295,-0.32202712,-0.31832987,-0.32184637,-0.31834832,-0.32153755,-0.32429686,-0.32201788,-0.32202828,-0.32431582,-0.32428235,-0.3186625,-0.32202974
31,-0.09653049,-0.096326746,-0.10450419,-0.09639705,-0.10446338,-0.09668942,-0.090044506,-0.096099995,-0.09640186,-0.0900919,-0.09000939,-0.10379363,-0.096326485,-0.34542257,-0.34541404,-0.34132046,-0.34518075,-0.34134212,-0.34484702,-0.347986,-0.34536716,-0.34541997,-0.3480051,-0.3479714,-0.3416373,-0.34541783
32,-0.10984809,-0.109659,-0.11853595,-0.10983564,-0.11848921,-0.11017635,-0.10279857,-0.1095138,-0.10972314,-0.102845274,-0.102763884,-0.11786895,-0.10965627,-0.3695714,-0.36955488,-0.3650615,-0.36926258,-0.36508667,-0.3689017,-0.3724372,-0.3694628,-0.3695668,-0.37245667,-0.3724224,-0.36535197,-0.36956003
33,-0.12377779,-0.12360656,-0.13317455,-0.12389847,-0.13312152,-0.12429136,-0.11616567,-0.123554364,-0.12365768,-0.116211236,-0.11613173,-0.13256864,-0.12360105,-0.39446804,-0.3944416,-0.3895481,-0.39408433,-0.38957703,-0.39369372,-0.3976404,-0.39429715,-0.3944607,-0.39766046,-0.3976252,-0.38980135,-0.3944483
34,-0.13833126,-0.13818108,-0.14842635,-0.13859586,-0.14836666,-0.13904525,-0.13016172,-0.13823211,-0.13821717,-0.13020569,-0.13012886,-0.14789867,-0.13817249,-0.42010468,-0.42006636,-0.41477558,-0.41963884,-0.41480854,-0.41921556,-0.42358562,-0.41986293,-0.42009395,-0.42360654,-0.42356983,-0.4149808,-0.42007482
35,-0.15351936,-0.1533933,-0.1642969,-0.15393722,-0.16423024,-0.15444802,-0.1448018,-0.15355656,-0.15341246,-0.1448437,-0.14477035,-0.16386412,-0.15338138,-0.44647387,-0.44642174,-0.4407398,-0.44591925,-0.44077703,-0.4454599,-0.450263,-0.44615322,-0.44645903,-0.45028508,-0.45024642,-0.4408862,-0.4464321
36,-0.16935195,-0.16925298,-0.18079089,-0.169931,-0.18071702,-0.17050861,-0.16009998,-0.16953616,-0.1692534,-0.16013932,-0.16007032,-0.18046898,-0.16923746,-0.47356856,-0.47350064,-0.46743706,-0.4729192,-0.46747872,-0.47242004,-0.47766298,-0.47316155,-0.47354883,-0.4776865,-0.47764543,-0.46751407,-0.47351313
37,-0.18583782,-0.18576878,-0.19791214,-0.1865846,-0.19783084,-0.18723483,-0.17606947,-0.18617828,-0.18574873,-0.17610577,-0.17604192,-0.19771622,-0.18574944,-0.5013822,-0.5012966,-0.4948642,-0.50063276,-0.4949105,-0.5000897,-0.5057763,-0.500882,-0.50135684,-0.50580156,-0.5057575,-0.4948615,-0.5013113
38,-0.2029848,-0.2029485,-0.21566367,-0.20390463,-0.21557474,-0.20463324,-0.19272242,-0.2034895,-0.20290639,-0.19275519,-0.19269733,-0.21560797,-0.20292513,-0.52990866,-0.52980345,-0.52301854,-0.52905464,-0.5230696,-0.52846354,-0.534594,-0.5293092,-0.5298769,-0.5346213,-0.5345738,-0.52292633,-0.5298206
39,-0.22079971,-0.22079882,-0.23404767,-0.22189647,-0.23395102,-0.22270896,-0.21006976,-0.22147514,-0.2207332,-0.21009855,-0.21004747,-0.23414528,-0.22077125,-0.5591425,-0.55901575,-0.5518979,-0.5581799,-0.55195385,-0.5575368,-0.5641077,-0.55843836,-0.5591035,-0.56413734,-0.56408584,-0.5517069,-0.5590355
40,-0.2392882,-0.23932518,-0.25306535,-0.24056421,-0.25296092,-0.24146569,-0.22812097,-0.24013929,-0.23923479,-0.22814532,-0.22810179,-0.25332808,-0.23929326,-0.58907866,-0.58892864,-0.5815007,-0.58800477,-0.5815617,-0.58730555,-0.59430957,-0.5882654,-0.5890316,-0.5943419,-0.59428585,-0.5812025,-0.58895105
41,-0.25845453,-0.25853163,-0.27271688,-0.25991055,-0.27260464,-0.26090556,-0.24688385,-0.25948456,-0.2584154,-0.24690336,-0.24686809,-0.27315503,-0.25849524,-0.61971325,-0.6195382,-0.61182624,-0.618526,-0.6118923,-0.6177672,-0.6251929,-0.61878735,-0.6196573,-0.6252281,-0.6251671,-0.6114131,-0.6195634
42,-0.2783016,-0.27842066,-0.29300132,-0.27993667,-0.2928813,-0.28102905,-0.26636454,-0.27951205,-0.2782778,-0.26637882,-0.26635244,-0.2936236,-0.27837974,-0.65104294,-0.65084136,-0.64287454,-0.64974165,-0.64294565,-0.64892,-0.6567517,-0.6500022,-0.65097725,-0.65679014,-0.6567236,-0.64233977,-0.6508695
43,-0.29883075,-0.29899332,-0.31391668,-0.30064213,-0.313789,-0.3018351,-0.28656733,-0.3002213,-0.2988232,-0.28657603,-0.28655916,-0.31472993,-0.2989478,-0.6830656,-0.6828362,-0.6746463,-0.6816507,-0.67472243,-0.68076336,-0.6889812,-0.6819087,-0.6829895,-0.68902314,-0.68895066,-0.6739844,-0.6828672
44,-0.3200419,-0.32024902,-0.33545977,-0.3220251,-0.33532462,-0.3233209,-0.30749464,-0.32161033,-0.3200514,-0.3074975,-0.30749065,-0.33646905,-0.32019895,-0.71577996,-0.7155217,-0.70714307,-0.7142531,-0.7072242,-0.71329796,-0.7218779,-0.7145072,-0.7156928,-0.7219236,-0.7218447,-0.70634985,-0.7155557
45,-0.3419334,-0.34218574,-0.3576264,-0.3440821,-0.35748398,-0.34548214,-0.32914698,-0.3436756,-0.34196055,-0.32914376,-0.32914728,-0.35883474,-0.34213114,-0.74918604,-0.7488982,-0.7403672,-0.74755025,-0.7404531,-0.7465256,-0.7554394,-0.7477988,-0.74908733,-0.75548905,-0.75540346,-0.73943967,-0.74893516
46,-0.36450213,-0.36479977,-0.38041133,-0.36680812,-0.38026187,-0.36831293,-0.3515229,-0.36641204,-0.3645473,-0.35151345,-0.3515276,-0.38181975,-0.3647408,-0.7832847,-0.7829669,-0.7743218,-0.7815443,-0.77441245,-0.78044933,-0.789665,-0.78178596,-0.78317404,-0.7897187,-0.7896261,-0.7732586,-0.78300685
47,-0.3877435,-0.38808608,-0.40380824,-0.3901968,-0.40365213,-0.3918058,-0.374619,-0.3898131,-0.3878069,-0.37460324,-0.37462822,-0.4054157,-0.3880228,-0.8180781,-0.81773037,-0.8090108,-0.816239,-0.80910593,-0.8150734,-0.824555,-0.81647223,-0.8179553,-0.8246129,-0.82451314,-0.80781204,-0.81777316
48,-0.4116515,-0.41203806,-0.42781,-0.4142403,-0.4276476,-0.41595194,-0.39843005,-0.41387084,-0.41173303,-0.3984079,-0.3984438,-0.42961332,-0.4119707,-0.8535694,-0.8531921,-0.8444388,-0.85163873,-0.84453815,-0.85040313,-0.8601115,-0.85186225,-0.8534344,-0.86017364,-0.8600666,-0.84310603,-0.8532376
49,-0.43621868,-0.4366478,-0.45240855,-0.43892944,-0.45224026,-0.4407411,-0.42294896,-0.43857598,-0.43631807,-0.4229205,-0.42296717,-0.45440236,-0.43657663,-0.8897629,-0.88935673,-0.88061094,-0.8877492,-0.88071436,-0.886445,-0.8963378,-0.8879618,-0.8896158,-0.89640427,-0.89628994,-0.8791475,-0.8894049
50,-0.4614365,-0.46190614,-0.47759506,-0.46425396,-0.47742137,-0.46616188,-0.4481668,-0.4639181,-0.4615532,-0.44813216,-0.44818938,-0.47977185,-0.4618314,-0.9266638,-0.92623,-0.9175333,-0.92457706,-0.9176403,-0.92320645,-0.93323886,-0.92477757,-0.9265049,-0.9333095,-0.9331879,-0.91594386,-0.9262806
51,-0.48729494,-0.48780254,-0.50336,-0.4902023,-0.5031814,-0.49220175,-0.47407302,-0.48988548,-0.48742807,-0.4740324,-0.47409984,-0.5057102,-0.4877245,-0.9642785,-0.9638187,-0.9552122,-0.96212995,-0.95532256,-0.9606958,-0.9708207,-0.9623173,-0.9641083,-0.9708955,-0.9707669,-0.9535031,-0.9638716
52,-0.513783,-0.51432544,-0.52969307,-0.516762,-0.5295102,-0.5188473,-0.5006556,-0.51646554,-0.5139316,-0.5006093,-0.50068647,-0.53220534,-0.51424456,-1.0026143,-1.0021305,-0.99365455,-1.0004162,-0.9937679,-0.9989222,-1.0090911,-1.0005894,-1.0024334,-1.0091698,-1.0090344,-0.99183345,-1.0021853
53,-0.54088867,-0.5414624,-0.5565839,-0.5439198,-0.55639726,-0.5460841,-0.52790093,-0.5436448,-0.5410513,-0.5278493,-0.52793556,-0.55924475,-0.541379,-1.041679,-1.0411736,-1.0328676,-1.0394448,-1.0329835,-1.0378957,-1.0480586,-1.0396031,-1.0414884,-1.0481411,-1.0479994,-1.0309436,-1.0412302
54,-0.5685992,-0.56920004,-0.5840214,-0.5716617,-0.58383167,-0.5738974,-0.55579436,-0.5714092,-0.56877434,-0.5557379,-0.55583245,-0.5868158,-0.56911457,-1.0814815,-1.0809573,-1.0728587,-1.0792255,-1.0729768,-1.0776263,-1.0877333,-1.0793681,-1.0812823,-1.0878191,-1.0876715,-1.0708424,-1.0810153
55,-0.596901,-0.5975245,-0.6119945,-0.59997326,-0.6118023,-0.60227185,-0.58431995,-0.5997441,-0.59708685,-0.58425915,-0.5843612,-0.6149057,-0.5974374,-1.1220309,-1.121491,-1.1136358,-1.1197683,-1.1137555,-1.1181251,-1.1281258,-1.1198946,-1.1218243,-1.1282147,-1.1280618,-1.1115384,-1.1215502
56,-0.62578005,-0.6264212,-0.64049196,-0.6288396,-0.6402979,-0.6311918,-0.6134611,-0.6286344,-0.62597454,-0.6133965,-0.613505,-0.6435019,-0.6263329,-1.1633372,-1.162785,-1.1552063,-1.1610836,-1.1553273,-1.1594027,-1.1692477,-1.161193,-1.1631244,-1.1693393,-1.1691818,-1.1530405,-1.162845
57,-0.6552218,-0.6558753,-0.66950244,-0.65824574,-0.6693072,-0.6606414,-0.6432002,-0.658065,-0.6554227,-0.64313257,-0.6432463,-0.67259157,-0.6557862,-1.2054104,-1.2048496,-1.1975781,-1.2031817,-1.1976998,-1.2014704,-1.2111113,-1.2032741,-1.2051932,-1.2112052,-1.211044,-1.1953574,-1.2049102
58,-0.6852116,-0.68587166,-0.6990148,-0.68817663,-0.69881904,-0.690605,-0.6735194,-0.6880207,-0.68541634,-0.67344934,-0.6735672,-0.70216244,-0.6857824,-1.2482607,-1.2476954,-1.2407587,-1.2460734,-1.2408807,-1.2443391,-1.2537295,-1.2461485,-1.2480408,-1.2538251,-1.2536609,-1.2384974,-1.2477561
59,-0.7157344,-0.7163951,-0.72901815,-0.7186172,-0.7288225,-0.721067,-0.7044002,-0.71848625,-0.7159404,-0.7043285,-0.7044491,-0.73220265,-0.7163061,-1.2918987,-1.2913331,-1.2847555,-1.2897688,-1.2848774,-1.2880194,-1.2971151,-1.2898265,-1.2916778,-1.2972118,-1.2970456,-1.2824686,-1.2913936
60,-0.74677545,-0.74743056,-0.7595018,-0.74955285,-0.759307,-0.75201243,-0.73582417,-0.7494468,-0.7469799,-0.7357517,-0.7358737,-0.7627009,-0.74734235,-1.3363346,-1.335773,-1.3295757,-1.3342783,-1.3296971,-1.332522,-1.3412812,-1.3343186,-1.3361149,-1.3413785,-1.3412113,-1.3272783,-1.335833
61,-0.77832013,-0.7789633,-0.7904557,-0.7809693,-0.79026234,-0.7834267,-0.7677731,-0.78088814,-0.7785201,-0.7677006,-0.76782256,-0.79364663,-0.7788764,-1.3815787,-1.3810256,-1.375226,-1.3796116,-1.3753465,-1.3778567,-1.386241,-1.3796347,-1.3813621,-1.3863381,-1.3861711,-1.3729337,-1.3810846
62,-0.81035435,-0.81097925,-0.82187027,-0.81285316,-0.821679,-0.8152962,-0.8002288,-0.8127964,-0.8105468,-0.80015725,-0.80027765,-0.82503015,-0.8108941,-1.4276408,-1.4271003,-1.4217129,-1.425778,-1.421832,-1.424033,-1.4320071,-1.4257842,-1.4274293,-1.4321036,-1.4319376,-1.4194411,-1.4271581
63,-0.8428642,-0.84346455,-0.8537367,-0.8451914,-0.8535481,-0.847608,-0.8331737,-0.8451587,-0.84304637,-0.83310395,-0.8332213,-0.85684276,-0.8433817,-1.4745302,-1.4740069,-1.4690421,-1.4727861,-1.4691594,-1.4710592,-1.4785919,-1.4727757,-1.474326,-1.4786873,-1.4785235,-1.4668059,-1.4740632
64,-0.8758368,-0.87640643,-0.88604677,-0.87797225,-0.88586146,-0.8803502,-0.86659086,-0.877963,-0.87600565,-0.8665238,-0.8666366,-0.8890766,-0.87632626,-1.522256,-1.5217539,-1.5172188,-1.5206438,-1.5173339,-1.5189432,-1.5260075,-1.5206174,-1.5220609,-1.526101,-1.5259403,-1.5150332,-1.5218083
65,-0.9092597,-0.90979266,-0.9187932,-0.9111847,-0.9186117,-0.9135122,-0.9004642,-0.91119814,-0.90941256,-0.90040064,-0.90050733,-0.9217248,-0.90971565,-1.5708263,-1.5703496,-1.5662477,-1.5693583,-1.5663602,-1.567692,-1.5742649,-1.5693165,-1.5706422,-1.5743558,-1.5741994,-1.5641272,-1.5704018
66,-0.94312155,-0.9436123,-0.9519696,-0.94481903,-0.9517924,-0.9470845,-0.9347785,-0.94485426,-0.9432558,-0.93471944,-0.9348185,-0.9547819,-0.94353884,-1.6202487,-1.619801,-1.616133,-1.6189361,-1.6162426,-1.6173116,-1.6233743,-1.6188794,-1.6200775,-1.6234622,-1.6233112,-1.6140912,-1.6198509
67,-0.97741205,-0.9778552,-0.9855705,-0.9788665,-0.9853981,-0.98105884,-0.96952,-0.9789226,-0.9775252,-0.9694661,-0.96955615,-0.98824334,-0.97778577,-1.6705301,-1.670115,-1.6668777,-1.6693825,-1.6669843,-1.6678071,-1.6733452,-1.6693116,-1.6703733,-1.6734295,-1.6732846,-1.6649276,-1.6701621
68,-1.0121218,-1.0125126,-1.0195913,-1.0133198,-1.0194242,-1.0154285,-1.0046757,-1.0133957,-1.0122117,-1.004628,-1.0047077,-1.0221059,-1.0124475,-1.7216762,-1.721297,-1.7184849,-1.7207019,-1.718588,-1.7191825,-1.7241861,-1.7206179,-1.7215356,-1.724266,-1.7241285,-1.7166383,-1.7213411
69,-1.0472429,-1.0475768,-1.0540287,-1.048173,-1.053867,-1.0501883,-1.0402347,-1.0482674,-1.0473073,-1.0401937,-1.0402617,-1.0563675,-1.0475162,-1.7736925,-1.7733517,-1.7709563,-1.7728982,-1.7710557,-1.7714407,-1.7759039,-1.7728018,-1.773569,-1.7759794,-1.7758497,-1.7692243,-1.7733927
70,-1.0827682,-1.0830414,-1.0888801,-1.083421,-1.0887243,-1.0853341,-1.0761869,-1.0835327,-1.0828054,-1.0761534,-1.0762086,-1.091027,-1.0829859,-1.8265828,-1.826283,-1.8242933,-1.825974,-1.8243889,-1.8245841,-1.8285052,-1.825866,-1.8264778,-1.8285755,-1.8284546,-1.8226856,-1.8263206
71,-1.1186925,-1.1189016,-1.124144,-1.1190608,-1.1239942,-1.1208637,-1.1125243,-1.1191885,-1.1187007,-1.1124988,-1.1125401,-1.1260848,-1.1188511,-1.8803507,-1.8800938,-1.8784965,-1.879931,-1.8785881,-1.8786135,-1.8819948,-1.8798124,-1.880265,-1.8820596,-1.8819482,-1.877022,-1.8801281
72,-1.1550112,-1.1551534,-1.1598198,-1.1550902,-1.1596766,-1.1567758,-1.14924,-1.1552325,-1.1549894,-1.1492232,-1.1492497,-1.161542,-1.1551082,-1.9349984,-1.9347861,-1.9335662,-1.9347701,-1.9336536,-1.9335293,-1.9363767,-1.934642,-1.9349328,-1.9364357,-1.9363343,-1.9322321,-1.934817
73,-1.1917214,-1.1917946,-1.1959083,-1.1915087,-1.1957716,-1.1930712,-1.1863292,-1.1916641,-1.1916685,-1.1863215,-1.1863323,-1.1974014,-1.1917548,-1.9905276,-1.990361,-1.9895015,-1.9904913,-1.9895847,-1.9893305,-1.9916537,-1.9903545,-1.9904827,-1.9917065,-1.9916155,-1.9883143,-1.9903883
74,-1.2288215,-1.2288241,-1.2324107,-1.2283165,-1.2322807,-1.2297513,-1.2237884,-1.2284837,-1.2287366,-1.2237902,-1.2237848,-1.233666,-1.2287898,-2.046939,-2.0468187,-2.0463014,-2.0470936,-2.0463803,-2.0460157,-2.0478272,-2.0469494,-2.046915,-2.0478737,-2.0477936,-2.045266,-2.0468423
75,-1.2663107,-1.2662419,-1.2693292,-1.2655158,-1.269206,-1.2668192,-1.2616158,-1.265693,-1.2661936,-1.2616273,-1.2616051,-1.2703401,-1.2662133,-2.104232,-2.1041589,-2.103964,-2.1045759,-2.1040387,-2.1035824,-2.104898,-2.104425,-2.1042295,-2.104938,-2.104869,-2.1030838,-2.104179
76,-1.3041899,-1.3040496,-1.3066669,-1.3031092,-1.3065505,-1.304279,-1.299811,-1.303295,-1.3040404,-1.2998325,-1.2997934,-1.3074288,-1.3040265,-2.1624064,-2.16238,-2.1624875,-2.1629355,-2.1625576,-2.1620276,-2.1628654,-2.162779,-2.162425,-2.1628988,-2.162841,-2.1617649,-2.1623962
