,s_x,s_y,delta,velocity,yaw,yaw_der,slip_angle,steer_v,acceleration,param,comp_time,lap_finished,out_of_soft
547,-10.022502,-22.711643,0.18496013,6.02268,4.6889534,1.6731373,9.052848e-05,0.88340294,2.7811959,23.254154,0.03117411,0.0,0.0
548,-10.023908,-22.771854,0.19379416,6.050492,4.7056847,1.8678348,-0.009058027,0.8573213,2.8396187,23.31438,0.028645461,0.0,0.0
549,-10.024861,-22.832352,0.20236738,6.078888,4.724363,2.0370195,-0.018989429,1.1605842,3.1955168,23.364885,0.014978596,0.0,0.0
550,-10.025288,-22.893139,0.21397322,6.110843,4.7447333,2.172617,-0.029457398,0.803046,2.5748315,23.425674,0.014809642,0.0,0.0
551,-10.025111,-22.954247,0.22200368,6.1365914,4.7664595,2.3265116,-0.039861914,0.58738106,2.2814128,23.486782,0.02210241,0.0,0.0
552,-10.02424,-23.015608,0.22787748,6.1594057,4.7897243,2.4758558,-0.050561894,0.37712166,1.956828,23.54815,0.01924889,0.0,0.0
553,-10.022591,-23.077179,0.23164871,6.178974,4.814483,2.6191926,-0.061570544,0.07971776,2.2216613,23.609743,0.015219755,0.0,0.0
554,-10.020087,-23.138918,0.23244588,6.2011905,4.840675,2.7214746,-0.07296335,-0.25137526,2.0747864,23.661533,0.014802941,0.0,0.0
555,-10.016658,-23.200834,0.22993213,6.2219386,4.86789,2.8038235,-0.08438342,-0.5051893,1.809948,23.723545,0.015660882,0.0,0.0
556,-10.012237,-23.262897,0.22488023,6.240038,4.895928,2.8687143,-0.09575375,-0.7346638,1.4666964,23.785765,0.01466766,0.0,0.0
557,-10.006766,-23.325058,0.2175336,6.254705,4.924615,2.9186192,-0.107004814,-0.74306566,0.89259136,23.848164,0.014200039,0.0,0.0
558,-10.000197,-23.387259,0.21010295,6.263631,4.953801,2.9668467,-0.11808112,-1.0165062,0.41583768,23.920712,0.015487373,0.0,0.0
559,-9.992492,-23.449419,0.19993788,6.2677894,4.9834695,3.009201,-0.128997,-1.0770568,-0.16347322,23.983347,0.014942743,0.0,0.0
560,-9.983616,-23.511465,0.18916732,6.2661543,5.0135617,3.0475059,-0.13982317,-1.068366,-0.69425374,24.046026,0.01419974,0.0,0.0
561,-9.97355,-23.573313,0.17848365,6.259212,5.044037,3.078819,-0.15056275,-1.0332868,-1.1683066,24.118687,0.015107684,0.0,0.0
562,-9.962276,-23.634882,0.16815078,6.247529,5.074825,3.101974,-0.16115768,-1.0928926,-1.3215798,24.181278,0.014866563,0.0,0.0
563,-9.949786,-23.696096,0.15722185,6.234313,5.1058445,3.0959976,-0.17151108,-0.96792674,-1.6831493,24.253754,0.014573426,0.0,0.0
564,-9.936063,-23.75691,0.1475426,6.2174816,5.1368046,3.0811634,-0.18139559,-0.7844316,-2.1066093,24.316097,0.016685111,0.0,0.0
565,-9.921102,-23.817257,0.13969828,6.1964154,5.1676164,3.0692897,-0.19071455,-0.89834183,-2.2057014,24.388273,0.014647125,0.0,0.0
566,-9.9049015,-23.877066,0.13071486,6.1743584,5.1983094,3.040243,-0.19942264,-1.0537838,-2.6463492,24.460236,0.014550317,0.0,0.0
567,-9.887453,-23.936293,0.12017702,6.147895,5.2287116,3.0222268,-0.20749249,-0.8382853,-3.0003464,24.52198,0.015114837,0.0,0.0
568,-9.868768,-23.994864,0.111794166,6.1178913,5.258934,3.0008245,-0.21514478,-0.765789,-3.3379672,24.593458,0.015174292,0.0,0.0
569,-9.848862,-24.052713,0.10413628,6.0845118,5.2889423,2.983287,-0.22227532,-0.6027376,-3.4712455,24.664639,0.014844332,0.0,0.0
570,-9.827754,-24.10978,0.0981089,6.0497994,5.318775,2.9537597,-0.22888933,-0.6700138,-3.6460981,24.725483,0.016145011,0.0,0.0
571,-9.805454,-24.166018,0.09140877,6.0133386,5.348313,2.9240177,-0.23483361,-1.1338378,-4.151133,24.79598,0.015022067,0.0,0.0
572,-9.781977,-24.22138,0.080070384,5.971827,5.377553,2.9212594,-0.24026167,-1.0346965,-4.63038,24.866114,0.016596397,0.0,0.0
573,-9.7573595,-24.275787,0.06972342,5.9255233,5.4067655,2.9204443,-0.24571733,0.40419236,-4.646548,24.925833,0.015271988,0.0,0.0
574,-9.731657,-24.329178,0.073765345,5.879058,5.43597,2.8827195,-0.2510477,0.597312,-4.340046,24.995089,0.015009469,0.0,0.0
575,-9.704899,-24.381527,0.07973846,5.835657,5.464797,2.8398554,-0.25505096,0.56679785,-4.1605105,25.053879,0.015694022,0.0,0.0
576,-9.677056,-24.432814,0.085406445,5.794052,5.4931955,2.8100584,-0.25772816,1.8751225,-4.170243,25.122234,0.014690917,0.0,0.0
577,-9.648112,-24.483006,0.104157664,5.75235,5.521296,2.8064864,-0.2593926,2.1014657,-3.862214,25.180176,0.014664322,0.0,0.0
578,-9.61807,-24.53206,0.12517232,5.7137275,5.549361,2.8408058,-0.25964773,2.042001,-3.1410508,25.2377,0.015083299,0.0,0.0
579,-9.5868845,-24.579937,0.14559233,5.6823173,5.5777693,2.8688855,-0.25883502,1.9800498,-2.4397671,25.304836,0.014696932,0.0,0.0
580,-9.554494,-24.626625,0.16539283,5.6579194,5.606458,2.887799,-0.2570899,2.6978486,-1.7359463,25.36166,0.023001643,0.0,0.0
581,-9.520843,-24.672108,0.19237132,5.64056,5.635336,2.8938122,-0.25451016,2.7675393,-1.2015018,25.41824,0.01756958,0.0,0.0
582,-9.485885,-24.716375,0.22004671,5.628545,5.664274,2.92974,-0.25080147,2.6456943,-0.45684198,25.474644,0.036667246,0.0,0.0
583,-9.449577,-24.759386,0.24650365,5.6239767,5.6935716,2.9656546,-0.24641064,2.5530164,0.3958291,25.53093,0.026988748,0.0,0.0
584,-9.411874,-24.801115,0.2720338,5.627935,5.723228,2.9822605,-0.24157652,2.4410934,1.3608005,25.58717,0.0148294,0.0,0.0
585,-9.3727255,-24.841547,0.29644474,5.641543,5.753051,2.964709,-0.2363402,2.2193096,1.7917176,25.64345,0.014493536,0.0,0.0
586,-9.332086,-24.880676,0.31863785,5.65946,5.7826977,2.9783027,-0.23054413,2.0243797,2.4242406,25.699863,0.014607625,0.0,0.0
587,-9.289952,-24.91846,0.33888164,5.6837025,5.812481,2.9855554,-0.22473904,1.7371619,2.909649,25.756458,0.015331663,0.0,0.0
588,-9.246314,-24.954878,0.35625327,5.712799,5.842336,2.9994266,-0.2190064,1.5534899,3.6367335,25.813295,0.01463881,0.0,0.0
589,-9.201179,-24.989897,0.37178817,5.7491665,5.8723307,2.9805903,-0.21364489,0.0,0.0,25.860424,69.0,1.0,0.0
