inner_point, midpoint, outer_point, 
[-131.10003867484733, -83.38237515492968], [-131.55986220418072, -82.03136095173963], [-132.0079819998809, -80.67648683473831], 
[-132.53333656456894, -83.65800432351006], [-132.5447527036057, -82.22013386266563], [-132.48571011993062, -80.78333132817595], 
[-134.44023649690425, -83.0526566230512], [-133.69777449293952, -81.82391396170735], [-132.95531248897478, -80.59517130036349], 
[-135.7778399739548, -81.95219336433105], [-134.6548810940251, -81.05717470832083], [-133.59570081285224, -80.08561900560645], 
[-136.95705022238147, -79.91841307352217], [-135.68525426750062, -79.26515516006211], [-134.41345831261975, -78.61189724660204], 
[-139.1834670531565, -75.1486038461012], [-137.88553666953007, -74.54848148771818], [-136.58760628590363, -73.94835912933515], 
[-140.37273010883493, -72.54898853839511], [-139.07722848880596, -71.94364085222426], [-137.78172686877699, -71.3382931660534], 
[-141.3592980828989, -70.41490345867571], [-140.06041479993206, -69.8146015231863], [-138.7615315169652, -69.21429958769684], 
[-142.24833650025835, -68.45984426594663], [-140.94186420639346, -67.87793998971605], [-139.63539191252855, -67.29603571348547], 
[-143.20383025207124, -66.05330102884295], [-141.8644698088898, -65.56766240193639], [-140.52510936570837, -65.08202377502984], 
[-143.6981811278326, -64.41563799054133], [-142.294942405194, -64.14688653468174], [-140.88773101368855, -63.90054039490536], 
[-143.9114167813594, -62.7193039254758], [-142.46365857747054, -62.652001177211304], [-141.01590037358164, -62.58469842894684], 
[-143.89376674434493, -60.66595402961581], [-142.46191369325538, -60.75730148916936], [-141.03006064216586, -60.84864894872291], 
[-143.49684448440632, -58.003464389880776], [-142.09237350145094, -58.25969597127587], [-140.68790251849552, -58.515927552670966], 
[-142.6676785652876, -53.527904672155955], [-141.25394541872328, -53.73767913993542], [-139.840212272159, -53.94745360771489], 
[-142.19098856362237, -51.13268805205996], [-140.80023834279814, -51.49099756866981], [-139.4094881219739, -51.84930708527969], 
[-141.6860774569105, -49.945653907216], [-140.46727755052564, -50.69763233554866], [-139.26830913680462, -51.48092615661504], 
[-140.9593936564132, -49.115047550017124], [-140.03675517194173, -50.22292327160517], [-139.1901988200483, -51.39110153351898], 
[-139.69116981390997, -48.537239742817036], [-139.371014360579, -49.9267028684711], [-138.97163756568145, -51.2958751236185], 
[-138.19605192000185, -48.28115186054748], [-137.9487943507885, -49.689468114565784], [-137.7015367815751, -51.09778436858407], 
[-127.51749946493985, -46.62812865143512], [-127.34594908754016, -48.046530581385056], [-127.17439871014048, -49.46493251133499], 
[-118.25239890641609, -45.121846212061456], [-118.0417893465024, -46.54282665502949], [-117.8311797865887, -47.9638070979975], 
[-117.82374230211045, -45.00142169985861], [-117.17336871069594, -46.278535686654024], [-116.57872735877753, -47.58199972206279], 
[-117.60992658276275, -44.85925473241039], [-116.5924372657936, -45.93313467454536], [-115.84567337064104, -47.19687928386145], 
[-117.48223986436557, -44.532348138457124], [-116.09933271662928, -44.90406364025307], [-114.72504577723552, -45.30773393805488], 
[-116.89558884817765, -42.27226825688281], [-115.4965719054212, -42.591575829799766], [-114.16509065799798, -43.17637266676455], 
[-116.22795532294518, -38.483170926570224], [-114.80519983183564, -38.446609448811074], [-113.3824443407261, -38.410047971051895], 
[-116.36507540454372, -37.61722824032124], [-114.98398571300957, -37.223899904097664], [-113.60289602147543, -36.830571567874074], 
[-116.99873144913559, -35.77775114095276], [-115.66270525271091, -35.26573161454483], [-114.32667905628622, -34.75371208813691], 
[-119.82375511274009, -28.09385730662906], [-118.45469605522246, -27.67115304975441], [-117.08563699770482, -27.24844879287977], 
[-122.55456148876868, -20.60425746823867], [-121.18270110959324, -20.174834473884943], [-119.8108407304178, -19.745411479531228], 
[-122.89692864486477, -17.070901909628233], [-121.61289658696352, -17.646123273981004], [-120.31913632645137, -18.199771662618346], 
[-121.40043982965045, -15.374906545441448], [-120.62224191456298, -16.583509934174486], [-119.84404399947552, -17.79211332290751], 
[-119.8755665307252, -14.587273102512626], [-119.30285291583044, -15.90178036090002], [-118.68708292912511, -17.196301741837473], 
[-115.97185225785196, -12.954957460874127], [-115.50847003816696, -14.305738014707543], [-115.04508781848197, -15.656518568540946], 
[-111.80013601718146, -11.483289897580804], [-111.38127639464375, -12.853293863457381], [-110.96241677210602, -14.22329782933393], 
[-108.47071455863366, -10.682557804171452], [-108.23614233953927, -12.095092554535839], [-108.00157012044485, -13.507627304900211], 
[-104.05823258567276, -10.260326948204536], [-103.90533526786083, -11.686107507506819], [-103.75243795004891, -13.111888066809087], 
[-98.33881584316043, -10.200141883824045], [-98.48200581184909, -11.637682926339238], [-98.62519578053777, -13.07522396885443], 
[-92.67291054050017, -10.80765598356183], [-92.87308203116604, -12.221704533310117], [-93.07325352183187, -13.635753083058418], 
[-89.90105445424612, -11.210530132940207], [-90.19724802916043, -12.619524110469825], [-90.49344160407475, -14.02851808799943], 
[-87.85639611446018, -11.776257996281814], [-88.33373611934277, -13.124535818686041], [-88.72515084775439, -14.499977212931938], 
[-86.12244626382599, -12.33045181318461], [-86.54831791993524, -13.68776224037508], [-86.9741895760445, -15.04507266756552], 
[-84.66371638996634, -12.712144162035202], [-85.01725377512528, -14.095306694907947], [-85.37079116028421, -15.47846922778065], 
[-82.54015314119253, -13.177011667013005], [-82.87155063973569, -14.569982331198844], [-83.20294813827884, -15.962952995384711], 
[-80.40373788883221, -13.738479677232931], [-80.81004713240968, -15.115673858519912], [-81.21635637598715, -16.492868039806893], 
[-78.24359485602625, -14.500726294536761], [-78.76012856569218, -15.83422907444438], [-79.27666227535813, -17.167731854351956], 
[-76.81937588632337, -15.026133454250015], [-77.29839244759089, -16.372252023623787], [-77.77740900885838, -17.71837059299756], 
[-75.4182254586187, -15.532987688341478], [-75.91818589738045, -16.87165722501979], [-76.41814633614219, -18.210326761698113], 
[-74.28116768700959, -15.950651954388846], [-74.80433634274598, -17.280688510262863], [-75.3275049984824, -18.610725066136865], 
[-72.80392050463126, -16.535878881585646], [-73.35193291778947, -17.854447746116094], [-73.89994533094766, -19.173016610646584], 
[-71.48173661955849, -17.087517057259788], [-72.0463895647531, -18.398097327097588], [-72.6110425099477, -19.708677596935388], 
[-70.03376281044189, -17.668054212755123], [-70.56547877951886, -18.99466869121767], [-71.09719474859583, -20.321283169680243], 
[-68.7527263629477, -18.149576633805438], [-69.23590236187361, -19.49838610781117], [-69.71907836079954, -20.84719558181692], 
[-66.84022552173498, -18.881358275112532], [-67.37657355018817, -20.21101791500982], [-67.91292157864135, -21.540677554907106], 
[-64.73932359262031, -19.830225348366298], [-65.315648369046, -21.13824176065185], [-65.89197314547172, -22.44625817293742], 
[-61.66661532365676, -21.24561457818865], [-62.17748719313897, -22.581431592284716], [-62.68835906262116, -23.917248606380767], 
[-58.86874314838741, -22.340095986774244], [-59.35287262467119, -23.681766297385337], [-59.837002100954976, -25.023436607996445], 
[-57.309389212121815, -22.763840969306997], [-57.58074212674181, -24.175517280212546], [-57.85209504136182, -25.587193591118094], 
[-56.32923133603336, -22.942278142642067], [-56.559406115796065, -24.35691546562694], [-56.7895808955588, -25.771552788611828], 
[-55.208207104341966, -23.11554642261069], [-55.402283956394825, -24.533938640759487], [-55.596360808447685, -25.952330858908255], 
[-53.803307409411985, -23.329243179600795], [-54.02038543114858, -24.743836471275046], [-54.23746345288518, -26.158429762949297], 
[-52.372409850023885, -23.562757716316824], [-52.600408414485784, -24.97525253532379], [-52.82840697894768, -26.38774735433074], 
[-51.12080613586879, -23.76832654744686], [-51.30687296963133, -25.182885106079723], [-51.49293980339387, -26.597443664712586], 
[-49.89196494042858, -23.882501871507458], [-49.96765210492042, -25.302289643466978], [-50.04333926941226, -26.722077415426526], 
[-48.09863034826651, -23.933418021523224], [-48.12201279976321, -25.360725382359476], [-48.14539525125991, -26.78803274319567], 
[-46.64496962450774, -23.905562475575067], [-46.54071409457062, -25.325471608584394], [-46.43645856463348, -26.745380741593735], 
[-45.13888306555053, -23.694005962694106], [-44.90698323241257, -25.107775900776716], [-44.67508339927461, -26.521545838859296], 
[-42.74433586467194, -23.158984400109034], [-42.38617319137201, -24.541245378678568], [-42.02801051807205, -25.923506357248087], 
[-39.84058837096333, -22.32446228078163], [-39.42299486968513, -23.695626322957423], [-39.00540136840695, -25.0667903651332], 
[-38.15818213263782, -21.785678478132652], [-37.75594665449847, -23.159911781801654], [-37.35371117635913, -24.53414508547067], 
[-37.264386201197595, -21.545494191087627], [-36.975250121548726, -22.98053204382083], [-37.154615638743465, -24.48238970677572], 
[-35.19299191148295, -22.16749134320149], [-36.28923646415957, -23.21615579424477], [-37.15359108392657, -24.482842705144535], 
[-34.72222511308763, -22.87244491159761], [-36.078434162544, -23.432902206213626], [-37.15359108392657, -24.482842705144535], 
[-34.63016926159912, -23.106324097022465], [-35.9572108710782, -23.631103162750975], [-37.15359108392657, -24.482842705144535], 
[-34.6130537037084, -23.151072365008773], [-35.944632399508166, -23.661204910853954], [-37.15359108392657, -24.482842705144535], 
[-34.59546620523504, -23.197373415364908], [-35.930902405738465, -23.694984221618512], [-37.15359108392657, -24.482842705144535], 
[-34.55892729679897, -23.294490863706187], [-35.90019549263455, -23.77300353321033], [-37.15270102631608, -24.484331118290555], 
[-34.39648955267796, -23.737921977840784], [-35.743950312347835, -24.19680298491255], [-37.09141107201772, -24.65568399198432], 
[-33.886976816276714, -25.20783474047579], [-35.25072916857869, -25.64384628934758], [-36.61448152088066, -26.079857838219368], 
[-33.33438351760961, -26.86112756639716], [-34.70016032415131, -27.296825658666194], [-36.06593713069303, -27.732523750935243], 
[-32.87893541599165, -28.171626644944524], [-34.22637902209216, -28.658058981591836], [-35.57382262819269, -29.14449131823916], 
[-32.72642521482342, -28.550413662624834], [-33.945062928711366, -29.29516555447651], [-35.10275056937893, -30.128594287820277], 
[-32.43270741604914, -28.921478644961994], [-33.48636472140687, -29.86829718009028], [-34.540022026764646, -30.81511571521858], 
[-31.921301366060334, -29.400138339039543], [-32.77980687754577, -30.551153512679505], [-33.733974733692264, -31.623411812148717], 
[-31.553517765929556, -29.55692938391624], [-31.74835616358112, -30.967917224107225], [-31.88254298479235, -32.38501239904713], 
[-30.648463149159753, -29.480288823432645], [-30.40771470772971, -30.890282996092537], [-30.166966266299696, -32.30027716875246], 
[-28.29711805177587, -28.929261034182773], [-27.901477756186125, -30.3032009151959], [-27.505837460596382, -31.677140796209017], 
[-26.80331724185058, -28.2559879184015], [-25.99817192865447, -29.43940928504881], [-25.193026615458365, -30.62283065169609], 
[-25.557090028170677, -27.15252143605818], [-24.535132283281513, -28.154051950452782], [-23.513174538392377, -29.15558246484737], 
[-24.667780041613895, -26.07706126752808], [-23.5027297242047, -26.914431339753975], [-22.337679406795502, -27.751801411979883], 
[-22.905282692652264, -23.442348376570806], [-21.681014490017304, -24.18805979949866], [-20.456746287382373, -24.933771222426543], 
[-21.070616858533015, -20.623855580321177], [-19.86527264016766, -21.395735273741792], [-18.659928421802334, -22.167614967162407], 
[-19.81076878474957, -18.66093723795285], [-18.519455034504347, -19.253063875406326], [-17.296264298278487, -19.97611684773429], 
[-19.745406658392625, -18.43602496336233], [-18.27838162324568, -18.460757305327064], [-16.812929035959, -18.405615622459308], 
[-19.764291814886548, -18.32803565608296], [-18.426746720578166, -17.807023139404308], [-17.12763088935489, -17.199122612182364], 
[-19.832751292344483, -18.230449915044275], [-18.788005567688828, -17.23628958778704], [-17.702274598781656, -16.28780088376209], 
[-20.09776431376605, -18.01085244832663], [-19.239784509810647, -16.862762743785552], [-18.436502737724112, -15.676066284916459], 
[-20.844931996884014, -17.521555755457413], [-20.09759518171498, -16.30316256570208], [-19.350258366545944, -15.084769375946749], 
[-22.147398786174165, -16.722410448667716], [-21.370746331649485, -15.523410659660414], [-20.594093877124834, -14.324410870653125], 
[-23.652253186934786, -15.595236664868679], [-22.660807282587285, -14.574777582267785], [-21.64016070875462, -13.584189195573572], 
[-24.694041357068215, -13.940644188927863], [-23.30689088792215, -13.552841390618653], [-21.91974041877606, -13.165038592309443], 
[-24.778162095748456, -12.475223393817487], [-23.353362931749984, -12.651597118682375], [-21.934095064187773, -12.869896133381431], 
[-24.32586902926016, -11.012572089843545], [-23.03444916161672, -11.654258858958116], [-21.74302929397328, -12.295945628072687], 
[-23.067367280078514, -8.893009813907142], [-21.85197945029617, -9.644400716190049], [-20.636591620513798, -10.39579161847297], 
[-19.667752316460962, -3.539688783375368], [-18.44345169421598, -4.276895334587962], [-17.219151071970998, -5.014101885800542], 
[-14.796366050269256, 4.250098744014608], [-13.624672570206172, 3.425453048942842], [-12.45297909014306, 2.6008073538710903], 
[-11.638997590516396, 9.39661060453848], [-10.392782208116216, 8.695917794300172], [-9.203971037418142, 7.901065626360705], 
[-10.093243924947927, 11.863476183459866], [-8.896209492015458, 11.10146074896754], [-7.699175059083018, 10.339445314475242], 
[-9.167077600914439, 13.069103637073326], [-8.24170081081624, 11.989781830044265], [-7.273417700889155, 10.948390314487355], 
[-7.849299372052627, 13.788427988527175], [-7.454175087513676, 12.405610822104435], [-7.218056378829033, 10.982820368197551], 
[-5.995261849855126, 13.578032713355995], [-6.568030059260337, 12.286987658106383], [-6.984238406083989, 10.935771668408492], 
[-3.4256998685004305, 12.525879052260066], [-4.013989155024973, 11.227833283334135], [-4.602278441549544, 9.929787514408233], 
[0.8158549924547458, 10.7388008598828], [0.30844001266396504, 9.394701335633854], [-0.3029805525694371, 8.095088375998856], 
[3.7035518100575473, 9.469718365488447], [3.076516641747588, 8.188697421103555], [2.4582837171906817, 6.90346173890363], 
[5.048066865419713, 8.132140794070537], [3.7584435900888593, 7.5138803499139755], [2.4688203147580055, 6.895619905757414], 
[5.315516638422338, 6.939016598294117], [3.894600673521552, 6.921595514865103], [2.4746504471569324, 6.861305303371566], 
[5.2498312187012175, 6.116253903943559], [3.8472538533672207, 6.335292197109524], [2.43791092877683, 6.5127182882095696], 
[5.0050393374826, 5.225299568053217], [3.6814501605917087, 5.766345478299485], [2.401397502875085, 6.404973336562463], 
[4.031149779420986, 3.553689882506333], [2.8326043127748335, 4.338335474219605], [1.6340588461286814, 5.122981065932876], 
